2013년 9월 1일 - 0시,0,236
2013년 9월 1일 - 1시,1,218
2013년 9월 1일 - 2시,2,229
2013년 9월 1일 - 3시,3,215
2013년 9월 1일 - 4시,4,227
2013년 9월 1일 - 5시,5,238
2013년 9월 1일 - 6시,6,228
2013년 9월 1일 - 7시,7,2587
2013년 9월 1일 - 8시,8,1978
2013년 9월 1일 - 9시,9,961
2013년 9월 1일 - 10시,10,260
2013년 9월 1일 - 11시,11,257
2013년 9월 1일 - 12시,12,401
2013년 9월 1일 - 13시,13,2628
2013년 9월 1일 - 14시,14,363
2013년 9월 1일 - 15시,15,254
2013년 9월 1일 - 16시,16,2659
2013년 9월 1일 - 17시,17,2011
2013년 9월 1일 - 18시,18,931
2013년 9월 1일 - 19시,19,584
2013년 9월 1일 - 20시,20,488
2013년 9월 1일 - 21시,21,2721
2013년 9월 1일 - 22시,22,2673
2013년 9월 1일 - 23시,23,308
2013년 9월 2일 - 0시,0,236
2013년 9월 2일 - 1시,1,232
2013년 9월 2일 - 2시,2,234
2013년 9월 2일 - 3시,3,375
2013년 9월 2일 - 4시,4,231
2013년 9월 2일 - 5시,5,235
2013년 9월 2일 - 6시,6,4310
2013년 9월 2일 - 7시,7,2065
2013년 9월 2일 - 8시,8,2464
2013년 9월 2일 - 9시,9,1119
2013년 9월 2일 - 10시,10,423
2013년 9월 2일 - 11시,11,3000
2013년 9월 2일 - 12시,12,2803
2013년 9월 2일 - 13시,13,443
2013년 9월 2일 - 14시,14,450
2013년 9월 2일 - 15시,15,2883
2013년 9월 2일 - 16시,16,1970
2013년 9월 2일 - 17시,17,2640
2013년 9월 2일 - 18시,18,775
2013년 9월 2일 - 19시,19,2270
2013년 9월 2일 - 20시,20,496
2013년 9월 2일 - 21시,21,439
2013년 9월 2일 - 22시,22,224
2013년 9월 2일 - 23시,23,219
2013년 9월 3일 - 0시,0,219
2013년 9월 3일 - 1시,1,222
2013년 9월 3일 - 2시,2,224
2013년 9월 3일 - 3시,3,223
2013년 9월 3일 - 4시,4,275
2013년 9월 3일 - 5시,5,224
2013년 9월 3일 - 6시,6,3795
2013년 9월 3일 - 7시,7,1962
2013년 9월 3일 - 8시,8,533
2013년 9월 3일 - 9시,9,409
2013년 9월 3일 - 10시,10,346
2013년 9월 3일 - 11시,11,1980
2013년 9월 3일 - 12시,12,258
2013년 9월 3일 - 13시,13,251
2013년 9월 3일 - 14시,14,2690
2013년 9월 3일 - 15시,15,1866
