2016년 4월 1일 - 0시,0,335
2016년 4월 1일 - 1시,1,375
2016년 4월 1일 - 2시,2,2640
2016년 4월 1일 - 3시,3,283
2016년 4월 1일 - 4시,4,264
2016년 4월 1일 - 5시,5,476
2016년 4월 1일 - 6시,6,646
2016년 4월 1일 - 7시,7,4596
2016년 4월 1일 - 8시,8,462
2016년 4월 1일 - 9시,9,404
2016년 4월 1일 - 10시,10,639
2016년 4월 1일 - 11시,11,304
2016년 4월 1일 - 12시,12,306
2016년 4월 1일 - 13시,13,312
2016년 4월 1일 - 14시,14,2627
2016년 4월 1일 - 15시,15,301
2016년 4월 1일 - 16시,16,2796
2016년 4월 1일 - 17시,17,2739
2016년 4월 1일 - 18시,18,2138
2016년 4월 1일 - 19시,19,4631
2016년 4월 1일 - 20시,20,3113
2016년 4월 1일 - 21시,21,346
2016년 4월 1일 - 22시,22,317
2016년 4월 1일 - 23시,23,260
2016년 4월 2일 - 0시,0,270
2016년 4월 2일 - 1시,1,345
2016년 4월 2일 - 2시,2,344
2016년 4월 2일 - 3시,3,261
2016년 4월 2일 - 4시,4,249
2016년 4월 2일 - 5시,5,253
2016년 4월 2일 - 6시,6,4499
2016년 4월 2일 - 7시,7,2703
2016년 4월 2일 - 8시,8,2826
2016년 4월 2일 - 9시,9,2789
2016년 4월 2일 - 10시,10,744
2016년 4월 2일 - 11시,11,3043
2016년 4월 2일 - 12시,12,2636
2016년 4월 2일 - 13시,13,2674
2016년 4월 2일 - 14시,14,2655
2016년 4월 2일 - 15시,15,401
2016년 4월 2일 - 16시,16,2919
2016년 4월 2일 - 17시,17,2618
2016년 4월 2일 - 18시,18,2807
2016년 4월 2일 - 19시,19,2105
2016년 4월 2일 - 20시,20,556
2016년 4월 2일 - 21시,21,2567
2016년 4월 2일 - 22시,22,2629
2016년 4월 2일 - 23시,23,2561
2016년 4월 3일 - 0시,0,252
2016년 4월 3일 - 1시,1,379
2016년 4월 3일 - 2시,2,380
2016년 4월 3일 - 3시,3,228
2016년 4월 3일 - 4시,4,234
2016년 4월 3일 - 5시,5,366
2016년 4월 3일 - 6시,6,2574
2016년 4월 3일 - 7시,7,2790
2016년 4월 3일 - 8시,8,2685
2016년 4월 3일 - 9시,9,311
2016년 4월 3일 - 10시,10,327
2016년 4월 3일 - 11시,11,2708
2016년 4월 3일 - 12시,12,718
2016년 4월 3일 - 13시,13,2824
2016년 4월 3일 - 14시,14,646
2016년 4월 3일 - 15시,15,2668
2016년 4월 3일 - 16시,16,3094
2016년 4월 3일 - 17시,17,2668
2016년 4월 3일 - 18시,18,3083
2016년 4월 3일 - 19시,19,603
2016년 4월 3일 - 20시,20,549
2016년 4월 3일 - 21시,21,629
2016년 4월 3일 - 22시,22,347
2016년 4월 3일 - 23시,23,248
2016년 4월 4일 - 0시,0,353
2016년 4월 4일 - 1시,1,908
2016년 4월 4일 - 2시,2,316
2016년 4월 4일 - 3시,3,374
2016년 4월 4일 - 4시,4,299
2016년 4월 4일 - 5시,5,383
2016년 4월 4일 - 6시,6,4899
2016년 4월 4일 - 7시,7,2834
2016년 4월 4일 - 8시,8,3067
2016년 4월 4일 - 9시,9,2727
2016년 4월 4일 - 10시,10,348
2016년 4월 4일 - 11시,11,1990
2016년 4월 4일 - 12시,12,2947
2016년 4월 4일 - 13시,13,3265
2016년 4월 4일 - 14시,14,4964
2016년 4월 4일 - 15시,15,522
2016년 4월 4일 - 16시,16,4712
2016년 4월 4일 - 17시,17,2817
2016년 4월 4일 - 18시,18,2928
2016년 4월 4일 - 19시,19,2101
2016년 4월 4일 - 20시,20,601
2016년 4월 4일 - 21시,21,2608
2016년 4월 4일 - 22시,22,2645
2016년 4월 4일 - 23시,23,401
2016년 4월 5일 - 0시,0,261
2016년 4월 5일 - 1시,1,262
2016년 4월 5일 - 2시,2,332
2016년 4월 5일 - 3시,3,1090
2016년 4월 5일 - 4시,4,245
2016년 4월 5일 - 5시,5,267
2016년 4월 5일 - 6시,6,4519
2016년 4월 5일 - 7시,7,2559
2016년 4월 5일 - 8시,8,284
2016년 4월 5일 - 9시,9,283
2016년 4월 5일 - 10시,10,4557
2016년 4월 5일 - 11시,11,2813
2016년 4월 5일 - 12시,12,666
2016년 4월 5일 - 13시,13,424
2016년 4월 5일 - 14시,14,295
2016년 4월 5일 - 15시,15,2612
2016년 4월 5일 - 16시,16,2796
2016년 4월 5일 - 17시,17,297
2016년 4월 5일 - 18시,18,345
2016년 4월 5일 - 19시,19,2671
2016년 4월 5일 - 20시,20,529
2016년 4월 5일 - 21시,21,548
2016년 4월 5일 - 22시,22,2752
2016년 4월 5일 - 23시,23,683
2016년 4월 6일 - 0시,0,799
2016년 4월 6일 - 1시,1,321
2016년 4월 6일 - 2시,2,239
2016년 4월 6일 - 3시,3,320
2016년 4월 6일 - 4시,4,375
2016년 4월 6일 - 5시,5,298
2016년 4월 6일 - 6시,6,1902
2016년 4월 6일 - 7시,7,7836
