,DateTime,Seq,Temp,'C,Humidity,%
0,2013-9-1,0,14.5,'C,59.0,%
1,2013-9-1,1,14.0,'C,63.0,%
2,2013-9-1,2,14.0,'C,65.0,%
3,2013-9-1,3,13.5,'C,69.5,%
4,2013-9-1,4,13.0,'C,67.0,%
5,2013-9-1,5,12.5,'C,72.0,%
6,2013-9-1,6,12.0,'C,72.0,%
7,2013-9-1,7,13.0,'C,69.5,%
8,2013-9-1,8,14.5,'C,65.0,%
9,2013-9-1,9,15.5,'C,61.0,%
10,2013-9-1,10,16.5,'C,53.5,%
11,2013-9-1,11,18.0,'C,49.0,%
12,2013-9-1,12,18.5,'C,49.0,%
13,2013-9-1,13,19.5,'C,46.0,%
14,2013-9-1,14,20.0,'C,46.0,%
15,2013-9-1,15,21.0,'C,43.0,%
16,2013-9-1,16,21.0,'C,41.5,%
17,2013-9-1,17,21.0,'C,43.0,%
18,2013-9-1,18,21.0,'C,43.0,%
19,2013-9-1,19,20.0,'C,47.5,%
20,2013-9-1,20,19.0,'C,54.0,%
21,2013-9-1,21,17.5,'C,63.5,%
22,2013-9-1,22,17.0,'C,68.0,%
23,2013-9-1,23,17.0,'C,68.0,%
24,2013-9-2,0,16.0,'C,72.0,%
25,2013-9-2,1,16.0,'C,72.0,%
26,2013-9-2,2,15.5,'C,74.5,%
27,2013-9-2,3,14.0,'C,82.0,%
28,2013-9-2,4,14.0,'C,82.0,%
29,2013-9-2,5,13.0,'C,82.0,%
30,2013-9-2,6,13.5,'C,85.0,%
31,2013-9-2,7,15.5,'C,74.5,%
32,2013-9-2,8,16.5,'C,70.0,%
33,2013-9-2,9,17.5,'C,66.0,%
34,2013-9-2,10,18.5,'C,64.0,%
35,2013-9-2,11,21.0,'C,56.0,%
36,2013-9-2,12,21.5,'C,58.5,%
37,2013-9-2,13,23.5,'C,51.5,%
38,2013-9-2,14,24.5,'C,48.5,%
39,2013-9-2,15,25.0,'C,50.0,%
40,2013-9-2,16,24.5,'C,51.5,%
41,2013-9-2,17,25.0,'C,50.0,%
42,2013-9-2,18,24.0,'C,53.0,%
43,2013-9-2,19,23.5,'C,55.0,%
44,2013-9-2,20,22.5,'C,60.5,%
45,2013-9-2,21,21.5,'C,66.0,%
46,2013-9-2,22,21.0,'C,66.0,%
47,2013-9-2,23,21.0,'C,68.0,%
48,2013-9-3,0,19.5,'C,70.5,%
49,2013-9-3,1,19.0,'C,73.0,%
50,2013-9-3,2,17.5,'C,79.5,%
51,2013-9-3,3,17.5,'C,79.5,%
52,2013-9-3,4,17.0,'C,82.0,%
53,2013-9-3,5,16.5,'C,85.0,%
54,2013-9-3,6,16.5,'C,85.0,%
55,2013-9-3,7,17.5,'C,79.5,%
56,2013-9-3,8,19.0,'C,78.0,%
57,2013-9-3,9,19.5,'C,73.0,%
58,2013-9-3,10,21.0,'C,68.0,%
59,2013-9-3,11,21.5,'C,66.0,%
60,2013-9-3,12,23.5,'C,59.0,%
61,2013-9-3,13,24.0,'C,57.0,%
62,2013-9-3,14,24.0,'C,53.0,%
63,2013-9-3,15,25.0,'C,50.0,%
64,2013-9-3,16,25.0,'C,50.0,%
65,2013-9-3,17,25.0,'C,50.0,%
66,2013-9-3,18,24.0,'C,53.0,%
67,2013-9-3,19,23.5,'C,55.0,%
68,2013-9-3,20,22.0,'C,69.0,%
69,2013-9-3,21,21.0,'C,70.5,%
70,2013-9-3,22,20.5,'C,75.5,%
71,2013-9-3,23,20.0,'C,78.0,%
72,2013-9-4,0,19.0,'C,83.0,%
73,2013-9-4,1,18.5,'C,85.5,%
74,2013-9-4,2,18.0,'C,88.0,%
75,2013-9-4,3,17.0,'C,91.0,%
76,2013-9-4,4,17.0,'C,88.0,%
77,2013-9-4,5,16.5,'C,91.0,%
78,2013-9-4,6,16.5,'C,91.0,%
79,2013-9-4,7,17.0,'C,91.0,%
