,DateTime,Seq,Temp,'C,Humidity,%
0,2013-2-1,0,8.0,'C,76.0,%
1,2013-2-1,1,8.0,'C,76.0,%
2,2013-2-1,2,8.0,'C,76.0,%
3,2013-2-1,3,8.0,'C,76.0,%
4,2013-2-1,4,7.0,'C,84.0,%
5,2013-2-1,5,6.0,'C,93.0,%
6,2013-2-1,6,6.0,'C,93.0,%
7,2013-2-1,7,6.0,'C,90.0,%
8,2013-2-1,8,5.0,'C,93.0,%
9,2013-2-1,9,5.0,'C,90.0,%
10,2013-2-1,10,5.0,'C,90.0,%
11,2013-2-1,11,5.0,'C,87.0,%
12,2013-2-1,12,6.0,'C,81.0,%
13,2013-2-1,13,6.5,'C,78.5,%
14,2013-2-1,14,7.0,'C,76.0,%
15,2013-2-1,15,7.0,'C,71.0,%
16,2013-2-1,16,7.0,'C,71.0,%
17,2013-2-1,17,6.5,'C,73.5,%
18,2013-2-1,18,6.0,'C,76.0,%
19,2013-2-1,19,6.0,'C,76.0,%
20,2013-2-1,20,6.0,'C,81.0,%
21,2013-2-1,21,5.5,'C,84.0,%
22,2013-2-1,22,5.5,'C,81.5,%
23,2013-2-1,23,5.0,'C,84.0,%
24,2013-2-2,0,5.0,'C,84.0,%
25,2013-2-2,1,5.0,'C,81.0,%
26,2013-2-2,2,5.0,'C,81.0,%
27,2013-2-2,3,5.0,'C,78.5,%
28,2013-2-2,4,4.5,'C,78.5,%
29,2013-2-2,5,4.0,'C,78.0,%
30,2013-2-2,6,3.0,'C,81.0,%
31,2013-2-2,7,3.0,'C,81.0,%
32,2013-2-2,8,3.0,'C,81.0,%
33,2013-2-2,9,3.0,'C,75.0,%
34,2013-2-2,10,3.0,'C,75.0,%
35,2013-2-2,11,4.0,'C,70.0,%
36,2013-2-2,12,4.5,'C,67.5,%
37,2013-2-2,13,5.0,'C,61.0,%
38,2013-2-2,14,5.0,'C,61.0,%
39,2013-2-2,15,5.0,'C,61.0,%
40,2013-2-2,16,5.0,'C,61.0,%
41,2013-2-2,17,5.0,'C,61.0,%
42,2013-2-2,18,5.0,'C,59.0,%
43,2013-2-2,19,4.0,'C,61.0,%
44,2013-2-2,20,3.0,'C,65.0,%
45,2013-2-2,21,3.0,'C,65.0,%
46,2013-2-2,22,2.5,'C,67.5,%
47,2013-2-2,23,2.0,'C,70.0,%
48,2013-2-3,0,2.0,'C,70.0,%
49,2013-2-3,1,1.5,'C,70.0,%
50,2013-2-3,2,1.0,'C,75.0,%
51,2013-2-3,3,1.0,'C,75.0,%
52,2013-2-3,4,1.0,'C,75.0,%
53,2013-2-3,5,1.0,'C,75.0,%
54,2013-2-3,6,1.5,'C,75.0,%
55,2013-2-3,7,2.5,'C,72.5,%
56,2013-2-3,8,3.0,'C,75.0,%
57,2013-2-3,9,3.5,'C,72.5,%
58,2013-2-3,10,4.5,'C,75.5,%
59,2013-2-3,11,5.5,'C,76.0,%
60,2013-2-3,12,6.5,'C,78.5,%
61,2013-2-3,13,7.0,'C,81.0,%
62,2013-2-3,14,7.5,'C,84.0,%
63,2013-2-3,15,8.0,'C,84.0,%
64,2013-2-3,16,8.0,'C,87.0,%
65,2013-2-3,17,8.5,'C,84.5,%
66,2013-2-3,18,9.0,'C,84.5,%
67,2013-2-3,19,9.0,'C,87.0,%
68,2013-2-3,20,9.0,'C,87.0,%
69,2013-2-3,21,9.0,'C,87.0,%
70,2013-2-3,22,9.0,'C,87.0,%
71,2013-2-3,23,9.0,'C,87.0,%
72,2013-2-4,0,9.0,'C,87.0,%
73,2013-2-4,1,9.0,'C,87.0,%
74,2013-2-4,2,9.0,'C,84.5,%
75,2013-2-4,3,9.0,'C,82.0,%
76,2013-2-4,4,9.5,'C,82.0,%
77,2013-2-4,5,10.0,'C,82.0,%
