2013년 6월 1일 - 0시,211
2013년 6월 1일 - 1시,214
2013년 6월 1일 - 2시,213
2013년 6월 1일 - 3시,355
2013년 6월 1일 - 4시,203
2013년 6월 1일 - 5시,219
2013년 6월 1일 - 6시,213
2013년 6월 1일 - 7시,2611
2013년 6월 1일 - 8시,259
2013년 6월 1일 - 9시,238
2013년 6월 1일 - 10시,1955
2013년 6월 1일 - 11시,237
2013년 6월 1일 - 12시,2599
2013년 6월 1일 - 13시,236
2013년 6월 1일 - 14시,245
2013년 6월 1일 - 15시,235
2013년 6월 1일 - 16시,242
2013년 6월 1일 - 17시,1889
2013년 6월 1일 - 18시,2611
2013년 6월 1일 - 19시,2634
2013년 6월 1일 - 20시,482
2013년 6월 1일 - 21시,394
2013년 6월 1일 - 22시,273
2013년 6월 1일 - 23시,2585
2013년 6월 2일 - 0시,2656
2013년 6월 2일 - 1시,1804
2013년 6월 2일 - 2시,215
2013년 6월 2일 - 3시,218
2013년 6월 2일 - 4시,216
2013년 6월 2일 - 5시,227
2013년 6월 2일 - 6시,224
2013년 6월 2일 - 7시,248
2013년 6월 2일 - 8시,4706
2013년 6월 2일 - 9시,1912
2013년 6월 2일 - 10시,2839
2013년 6월 2일 - 11시,1767
2013년 6월 2일 - 12시,2625
2013년 6월 2일 - 13시,2654
2013년 6월 2일 - 14시,3727
2013년 6월 2일 - 15시,2269
2013년 6월 2일 - 16시,694
2013년 6월 2일 - 17시,1941
2013년 6월 2일 - 18시,216
2013년 6월 2일 - 19시,458
2013년 6월 2일 - 20시,427
2013년 6월 2일 - 21시,1958
2013년 6월 2일 - 22시,217
2013년 6월 2일 - 23시,356
2013년 6월 3일 - 0시,210
2013년 6월 3일 - 1시,228
2013년 6월 3일 - 2시,323
2013년 6월 3일 - 3시,207
2013년 6월 3일 - 4시,939
2013년 6월 3일 - 5시,200
2013년 6월 3일 - 6시,206
2013년 6월 3일 - 7시,252
2013년 6월 3일 - 8시,2619
2013년 6월 3일 - 9시,256
2013년 6월 3일 - 10시,286
2013년 6월 3일 - 11시,274
2013년 6월 3일 - 12시,2652
2013년 6월 3일 - 13시,903
2013년 6월 3일 - 14시,502
2013년 6월 3일 - 15시,264
2013년 6월 3일 - 16시,259
