,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2014-10-01,[ 00:00 ],0,203,16.0,88.0,1.3
1,2014-10-01,[ 00:01 ],0,201,16.0,88.0,1.3
2,2014-10-01,[ 00:02 ],0,202,16.0,88.0,1.3
3,2014-10-01,[ 00:03 ],0,202,16.0,88.0,1.3
4,2014-10-01,[ 00:04 ],0,202,16.0,88.0,1.3
5,2014-10-01,[ 00:05 ],0,201,16.0,88.0,1.3
6,2014-10-01,[ 00:06 ],0,199,16.0,88.0,1.3
7,2014-10-01,[ 00:07 ],0,200,16.0,88.0,1.3
8,2014-10-01,[ 00:08 ],0,966,16.0,88.0,1.3
9,2014-10-01,[ 00:09 ],0,280,16.0,88.0,1.3
10,2014-10-01,[ 00:10 ],0,261,16.0,88.0,1.3
11,2014-10-01,[ 00:11 ],0,262,16.0,88.0,1.3
12,2014-10-01,[ 00:12 ],0,262,16.0,88.0,1.3
13,2014-10-01,[ 00:13 ],0,259,16.0,88.0,1.3
14,2014-10-01,[ 00:14 ],0,264,16.0,88.0,1.3
15,2014-10-01,[ 00:15 ],0,262,16.0,88.0,1.3
16,2014-10-01,[ 00:16 ],0,265,16.0,88.0,1.3
17,2014-10-01,[ 00:17 ],0,261,16.0,88.0,1.3
18,2014-10-01,[ 00:18 ],0,261,16.0,88.0,1.3
19,2014-10-01,[ 00:19 ],0,262,16.0,88.0,1.3
20,2014-10-01,[ 00:20 ],0,261,16.0,88.0,1.3
21,2014-10-01,[ 00:21 ],0,264,16.0,88.0,1.3
22,2014-10-01,[ 00:22 ],0,262,16.0,88.0,1.3
23,2014-10-01,[ 00:23 ],0,261,16.0,88.0,1.3
24,2014-10-01,[ 00:24 ],0,262,16.0,88.0,1.3
25,2014-10-01,[ 00:25 ],0,264,16.0,88.0,1.3
26,2014-10-01,[ 00:26 ],0,260,16.0,88.0,1.3
27,2014-10-01,[ 00:27 ],0,259,16.0,88.0,1.3
28,2014-10-01,[ 00:28 ],0,262,16.0,88.0,1.3
29,2014-10-01,[ 00:29 ],0,261,16.0,88.0,1.3
30,2014-10-01,[ 00:30 ],0,261,16.0,88.0,1.3
31,2014-10-01,[ 00:31 ],0,260,16.0,88.0,1.3
32,2014-10-01,[ 00:32 ],0,260,16.0,88.0,1.3
33,2014-10-01,[ 00:33 ],0,260,16.0,88.0,1.3
34,2014-10-01,[ 00:34 ],0,262,16.0,88.0,1.3
35,2014-10-01,[ 00:35 ],0,261,16.0,88.0,1.3
36,2014-10-01,[ 00:36 ],0,264,16.0,88.0,1.3
37,2014-10-01,[ 00:37 ],0,260,16.0,88.0,1.3
38,2014-10-01,[ 00:38 ],0,260,16.0,88.0,1.3
39,2014-10-01,[ 00:39 ],0,260,16.0,88.0,1.3
40,2014-10-01,[ 00:40 ],0,261,16.0,88.0,1.3
41,2014-10-01,[ 00:41 ],0,262,16.0,88.0,1.3
42,2014-10-01,[ 00:42 ],0,267,16.0,88.0,1.3
43,2014-10-01,[ 00:43 ],0,267,16.0,88.0,1.3
44,2014-10-01,[ 00:44 ],0,266,16.0,88.0,1.3
45,2014-10-01,[ 00:45 ],0,261,16.0,88.0,1.3
46,2014-10-01,[ 00:46 ],0,262,16.0,88.0,1.3
47,2014-10-01,[ 00:47 ],0,264,16.0,88.0,1.3
48,2014-10-01,[ 00:48 ],0,262,16.0,88.0,1.3
49,2014-10-01,[ 00:49 ],0,259,16.0,88.0,1.3
50,2014-10-01,[ 00:50 ],0,258,16.0,88.0,1.3
51,2014-10-01,[ 00:51 ],0,260,16.0,88.0,1.3
52,2014-10-01,[ 00:52 ],0,259,16.0,88.0,1.3
53,2014-10-01,[ 00:53 ],0,257,16.0,88.0,1.3
54,2014-10-01,[ 00:54 ],0,256,16.0,88.0,1.3
55,2014-10-01,[ 00:55 ],0,253,16.0,88.0,1.3
56,2014-10-01,[ 00:56 ],0,256,16.0,88.0,1.3
57,2014-10-01,[ 00:57 ],0,254,16.0,88.0,1.3
58,2014-10-01,[ 00:58 ],0,256,16.0,88.0,1.3
59,2014-10-01,[ 00:59 ],0,253,16.0,88.0,1.3
60,2014-10-01,[ 01:00 ],0,257,16.0,88.0,1.3
61,2014-10-01,[ 01:01 ],0,253,16.0,88.0,1.3
