,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2014-02-01,[ 00:00 ],1,414,10.0,87.0,1.7
1,2014-02-01,[ 00:01 ],1,412,10.0,87.0,1.7
2,2014-02-01,[ 00:02 ],1,415,10.0,87.0,1.7
3,2014-02-01,[ 00:03 ],1,415,10.0,87.0,1.7
4,2014-02-01,[ 00:04 ],1,399,10.0,87.0,1.7
5,2014-02-01,[ 00:05 ],1,400,10.0,87.0,1.7
6,2014-02-01,[ 00:06 ],1,397,10.0,87.0,1.7
7,2014-02-01,[ 00:07 ],1,356,10.0,87.0,1.7
8,2014-02-01,[ 00:08 ],1,371,10.0,87.0,1.7
9,2014-02-01,[ 00:09 ],1,262,10.0,87.0,1.7
10,2014-02-01,[ 00:10 ],1,2629,10.0,87.0,1.7
11,2014-02-01,[ 00:11 ],1,2625,10.0,87.0,1.7
12,2014-02-01,[ 00:12 ],1,2608,10.0,87.0,1.7
13,2014-02-01,[ 00:13 ],1,2593,10.0,87.0,1.7
14,2014-02-01,[ 00:14 ],1,2624,10.0,87.0,1.7
15,2014-02-01,[ 00:15 ],1,2621,10.0,87.0,1.7
16,2014-02-01,[ 00:16 ],1,2620,10.0,87.0,1.7
17,2014-02-01,[ 00:17 ],1,2628,10.0,87.0,1.7
18,2014-02-01,[ 00:18 ],1,2636,10.0,87.0,1.7
19,2014-02-01,[ 00:19 ],1,2648,10.0,87.0,1.7
20,2014-02-01,[ 00:20 ],1,2651,10.0,87.0,1.7
21,2014-02-01,[ 00:21 ],1,2626,10.0,87.0,1.7
22,2014-02-01,[ 00:22 ],1,2614,10.0,87.0,1.7
23,2014-02-01,[ 00:23 ],1,2590,10.0,87.0,1.7
24,2014-02-01,[ 00:24 ],1,2635,10.0,87.0,1.7
25,2014-02-01,[ 00:25 ],1,2633,10.0,87.0,1.7
26,2014-02-01,[ 00:26 ],1,2619,10.0,87.0,1.7
27,2014-02-01,[ 00:27 ],1,2611,10.0,87.0,1.7
28,2014-02-01,[ 00:28 ],1,332,10.0,87.0,1.7
29,2014-02-01,[ 00:29 ],1,238,10.0,87.0,1.7
30,2014-02-01,[ 00:30 ],1,190,10.0,87.0,1.7
31,2014-02-01,[ 00:31 ],1,178,10.0,87.0,1.7
