,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2014-12-01,[ 00:00 ],0,500,10.0,87.0,0.5
1,2014-12-01,[ 00:01 ],0,562,10.0,86.833,0.5
2,2014-12-01,[ 00:02 ],0,562,10.0,86.667,0.5
3,2014-12-01,[ 00:03 ],0,558,10.0,86.5,0.5
4,2014-12-01,[ 00:04 ],0,557,10.0,86.333,0.5
5,2014-12-01,[ 00:05 ],0,565,10.0,86.167,0.5
6,2014-12-01,[ 00:06 ],0,566,10.0,86.0,0.5
7,2014-12-01,[ 00:07 ],0,572,10.0,85.833,0.5
8,2014-12-01,[ 00:08 ],0,572,10.0,85.667,0.5
9,2014-12-01,[ 00:09 ],0,565,10.0,85.5,0.5
10,2014-12-01,[ 00:10 ],0,566,10.0,85.333,0.5
11,2014-12-01,[ 00:11 ],0,575,10.0,85.167,0.5
12,2014-12-01,[ 00:12 ],0,572,10.0,85.0,0.5
13,2014-12-01,[ 00:13 ],0,566,10.0,84.833,0.5
14,2014-12-01,[ 00:14 ],0,580,10.0,84.667,0.5
15,2014-12-01,[ 00:15 ],0,564,10.0,84.5,0.5
16,2014-12-01,[ 00:16 ],0,585,10.0,84.333,0.5
17,2014-12-01,[ 00:17 ],0,573,10.0,84.167,0.5
18,2014-12-01,[ 00:18 ],0,565,10.0,84.0,0.5
19,2014-12-01,[ 00:19 ],0,579,10.0,83.833,0.5
20,2014-12-01,[ 00:20 ],0,564,10.0,83.667,0.5
21,2014-12-01,[ 00:21 ],0,555,10.0,83.5,0.5
22,2014-12-01,[ 00:22 ],0,586,10.0,83.333,0.5
23,2014-12-01,[ 00:23 ],0,570,10.0,83.167,0.5
24,2014-12-01,[ 00:24 ],0,564,10.0,83.0,0.5
25,2014-12-01,[ 00:25 ],0,562,10.0,82.833,0.5
26,2014-12-01,[ 00:26 ],0,566,10.0,82.667,0.5
27,2014-12-01,[ 00:27 ],0,630,10.0,82.5,0.5
28,2014-12-01,[ 00:28 ],0,462,10.0,82.333,0.5
29,2014-12-01,[ 00:29 ],0,462,10.0,82.0,0.5
30,2014-12-01,[ 00:30 ],0,457,10.0,82.0,0.5
31,2014-12-01,[ 00:31 ],0,2779,9.967,82.0,0.5
32,2014-12-01,[ 00:32 ],0,2803,9.933,82.0,0.5
33,2014-12-01,[ 00:33 ],0,2782,9.9,82.0,0.5
34,2014-12-01,[ 00:34 ],0,438,9.867,82.0,0.5
35,2014-12-01,[ 00:35 ],0,433,9.833,82.0,0.5
36,2014-12-01,[ 00:36 ],0,430,9.8,82.0,0.5
37,2014-12-01,[ 00:37 ],0,406,9.767,82.0,0.5
38,2014-12-01,[ 00:38 ],0,379,9.733,82.0,0.5
39,2014-12-01,[ 00:39 ],0,318,9.7,82.0,0.5
40,2014-12-01,[ 00:40 ],0,315,9.667,82.0,0.5
41,2014-12-01,[ 00:41 ],0,312,9.633,82.0,0.5
42,2014-12-01,[ 00:42 ],0,319,9.6,82.0,0.5
43,2014-12-01,[ 00:43 ],0,313,9.567,82.0,0.5
44,2014-12-01,[ 00:44 ],0,311,9.533,82.0,0.5
45,2014-12-01,[ 00:45 ],0,218,9.5,82.0,0.5
46,2014-12-01,[ 00:46 ],0,250,9.467,82.0,0.5
47,2014-12-01,[ 00:47 ],0,323,9.433,82.0,0.5
48,2014-12-01,[ 00:48 ],0,333,9.4,82.0,0.5
49,2014-12-01,[ 00:49 ],0,334,9.367,82.0,0.5
50,2014-12-01,[ 00:50 ],0,334,9.333,82.0,0.5
51,2014-12-01,[ 00:51 ],0,364,9.3,82.0,0.5
52,2014-12-01,[ 00:52 ],0,336,9.267,82.0,0.5
53,2014-12-01,[ 00:53 ],0,326,9.233,82.0,0.5
54,2014-12-01,[ 00:54 ],0,312,9.2,82.0,0.5
55,2014-12-01,[ 00:55 ],0,312,9.167,82.0,0.5
56,2014-12-01,[ 00:56 ],0,285,9.133,82.0,0.5
57,2014-12-01,[ 00:57 ],0,285,9.1,82.0,0.5
58,2014-12-01,[ 00:58 ],0,293,9.067,82.0,0.5
59,2014-12-01,[ 00:59 ],0,298,9.0,82.0,0.5
60,2014-12-01,[ 01:00 ],0,291,9.0,82.0,0.5
61,2014-12-01,[ 01:01 ],0,289,9.0,82.0,0.5
62,2014-12-01,[ 01:02 ],0,323,9.0,82.0,0.5
63,2014-12-01,[ 01:03 ],0,280,9.0,82.0,0.5
64,2014-12-01,[ 01:04 ],0,305,9.0,82.0,0.5
65,2014-12-01,[ 01:05 ],0,2515,9.0,82.0,0.5
66,2014-12-01,[ 01:06 ],0,2515,9.0,82.0,0.5
67,2014-12-01,[ 01:07 ],0,2515,9.0,82.0,0.5
68,2014-12-01,[ 01:08 ],0,2562,9.0,82.0,0.5
69,2014-12-01,[ 01:09 ],0,2562,9.0,82.0,0.5
70,2014-12-01,[ 01:10 ],0,2542,9.0,82.0,0.5
71,2014-12-01,[ 01:11 ],0,2577,9.0,82.0,0.5
72,2014-12-01,[ 01:12 ],0,2579,9.0,82.0,0.5
73,2014-12-01,[ 01:13 ],0,2585,9.0,82.0,0.5
74,2014-12-01,[ 01:14 ],0,2578,9.0,82.0,0.5
75,2014-12-01,[ 01:15 ],0,2675,9.0,82.0,0.5
76,2014-12-01,[ 01:16 ],0,479,9.0,82.0,0.5
77,2014-12-01,[ 01:17 ],0,479,9.0,82.0,0.5
78,2014-12-01,[ 01:18 ],0,474,9.0,82.0,0.5
79,2014-12-01,[ 01:19 ],0,472,9.0,82.0,0.5
80,2014-12-01,[ 01:20 ],0,468,9.0,82.0,0.5
81,2014-12-01,[ 01:21 ],0,465,9.0,82.0,0.5
82,2014-12-01,[ 01:22 ],0,458,9.0,82.0,0.5
