,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2014-11-01,[ 00:00 ],1,202,18.0,68.0,1.0
1,2014-11-01,[ 00:01 ],1,203,17.967,68.3,1.0
2,2014-11-01,[ 00:02 ],1,200,17.933,68.6,1.0
3,2014-11-01,[ 00:03 ],1,199,17.9,68.9,1.0
4,2014-11-01,[ 00:04 ],1,199,17.867,69.2,1.0
5,2014-11-01,[ 00:05 ],1,195,17.833,69.5,1.0
6,2014-11-01,[ 00:06 ],1,196,17.8,69.8,1.0
7,2014-11-01,[ 00:07 ],1,195,17.767,70.1,1.0
8,2014-11-01,[ 00:08 ],1,148,17.733,70.4,1.0
9,2014-11-01,[ 00:09 ],1,149,17.7,70.7,1.0
10,2014-11-01,[ 00:10 ],1,149,17.667,71.0,1.0
11,2014-11-01,[ 00:11 ],1,149,17.633,71.3,1.0
12,2014-11-01,[ 00:12 ],1,148,17.6,71.6,1.0
13,2014-11-01,[ 00:13 ],1,149,17.567,71.9,1.0
14,2014-11-01,[ 00:14 ],1,146,17.533,72.2,1.0
15,2014-11-01,[ 00:15 ],1,149,17.5,72.5,1.0
16,2014-11-01,[ 00:16 ],1,149,17.467,72.8,1.0
17,2014-11-01,[ 00:17 ],1,148,17.433,73.1,1.0
18,2014-11-01,[ 00:18 ],1,148,17.4,73.4,1.0
19,2014-11-01,[ 00:19 ],1,146,17.367,73.7,1.0
20,2014-11-01,[ 00:20 ],1,148,17.333,74.0,1.0
21,2014-11-01,[ 00:21 ],1,145,17.3,74.3,1.0
22,2014-11-01,[ 00:22 ],1,147,17.267,74.6,1.0
23,2014-11-01,[ 00:23 ],1,148,17.233,74.9,1.0
24,2014-11-01,[ 00:24 ],1,148,17.2,75.2,1.0
25,2014-11-01,[ 00:25 ],1,146,17.167,75.5,1.0
26,2014-11-01,[ 00:26 ],1,205,17.133,75.8,1.0
27,2014-11-01,[ 00:27 ],1,203,17.1,76.1,1.0
28,2014-11-01,[ 00:28 ],1,196,17.067,76.4,1.0
29,2014-11-01,[ 00:29 ],1,200,17.0,77.0,1.0
30,2014-11-01,[ 00:30 ],1,204,18.0,73.0,1.0
31,2014-11-01,[ 00:31 ],1,204,18.033,72.867,1.0
32,2014-11-01,[ 00:32 ],1,203,18.067,72.733,1.0
33,2014-11-01,[ 00:33 ],1,204,18.1,72.6,1.0
34,2014-11-01,[ 00:34 ],1,203,18.133,72.467,1.0
35,2014-11-01,[ 00:35 ],1,204,18.167,72.333,1.0
36,2014-11-01,[ 00:36 ],1,204,18.2,72.2,1.0
37,2014-11-01,[ 00:37 ],1,200,18.233,72.067,1.0
38,2014-11-01,[ 00:38 ],1,200,18.267,71.933,1.0
39,2014-11-01,[ 00:39 ],1,203,18.3,71.8,1.0
40,2014-11-01,[ 00:40 ],1,204,18.333,71.667,1.0
41,2014-11-01,[ 00:41 ],1,202,18.367,71.533,1.0
42,2014-11-01,[ 00:42 ],1,203,18.4,71.4,1.0
43,2014-11-01,[ 00:43 ],1,202,18.433,71.267,1.0
44,2014-11-01,[ 00:44 ],1,201,18.467,71.133,1.0
45,2014-11-01,[ 00:45 ],1,203,18.5,71.0,1.0
46,2014-11-01,[ 00:46 ],1,203,18.533,70.867,1.0
47,2014-11-01,[ 00:47 ],1,204,18.567,70.733,1.0
48,2014-11-01,[ 00:48 ],1,204,18.6,70.6,1.0
49,2014-11-01,[ 00:49 ],1,202,18.633,70.467,1.0
50,2014-11-01,[ 00:50 ],1,196,18.667,70.333,1.0
51,2014-11-01,[ 00:51 ],1,195,18.7,70.2,1.0
52,2014-11-01,[ 00:52 ],1,195,18.733,70.067,1.0
53,2014-11-01,[ 00:53 ],1,195,18.767,69.933,1.0
54,2014-11-01,[ 00:54 ],1,191,18.8,69.8,1.0
55,2014-11-01,[ 00:55 ],1,149,18.833,69.667,1.0
56,2014-11-01,[ 00:56 ],1,147,18.867,69.533,1.0
57,2014-11-01,[ 00:57 ],1,148,18.9,69.4,1.0
58,2014-11-01,[ 00:58 ],1,148,18.933,69.267,1.0
59,2014-11-01,[ 00:59 ],1,149,18.0,73.0,1.0
60,2014-11-01,[ 01:00 ],1,149,18.0,73.0,1.0
61,2014-11-01,[ 01:01 ],1,149,17.967,73.133,1.0
62,2014-11-01,[ 01:02 ],1,149,17.933,73.267,1.0
63,2014-11-01,[ 01:03 ],1,150,17.9,73.4,1.0
64,2014-11-01,[ 01:04 ],1,149,17.867,73.533,1.0
65,2014-11-01,[ 01:05 ],1,149,17.833,73.667,1.0
66,2014-11-01,[ 01:06 ],1,148,17.8,73.8,1.0
67,2014-11-01,[ 01:07 ],1,147,17.767,73.933,1.0
68,2014-11-01,[ 01:08 ],1,147,17.733,74.067,1.0
69,2014-11-01,[ 01:09 ],1,147,17.7,74.2,1.0
70,2014-11-01,[ 01:10 ],1,149,17.667,74.333,1.0
71,2014-11-01,[ 01:11 ],1,146,17.633,74.467,1.0
72,2014-11-01,[ 01:12 ],1,147,17.6,74.6,1.0
73,2014-11-01,[ 01:13 ],1,149,17.567,74.733,1.0
74,2014-11-01,[ 01:14 ],1,148,17.533,74.867,1.0
75,2014-11-01,[ 01:15 ],1,148,17.5,75.0,1.0
76,2014-11-01,[ 01:16 ],1,149,17.467,75.133,1.0
77,2014-11-01,[ 01:17 ],1,148,17.433,75.267,1.0
78,2014-11-01,[ 01:18 ],1,148,17.4,75.4,1.0
79,2014-11-01,[ 01:19 ],1,146,17.367,75.533,1.0
80,2014-11-01,[ 01:20 ],1,148,17.333,75.667,1.0
81,2014-11-01,[ 01:21 ],1,146,17.3,75.8,1.0
82,2014-11-01,[ 01:22 ],1,146,17.267,75.933,1.0
83,2014-11-01,[ 01:23 ],1,146,17.233,76.067,1.0
84,2014-11-01,[ 01:24 ],1,144,17.2,76.2,1.0
85,2014-11-01,[ 01:25 ],1,146,17.167,76.333,1.0
86,2014-11-01,[ 01:26 ],1,145,17.133,76.467,1.0
87,2014-11-01,[ 01:27 ],1,146,17.1,76.6,1.0
88,2014-11-01,[ 01:28 ],1,146,17.067,76.733,1.0
89,2014-11-01,[ 01:29 ],1,146,17.0,77.0,1.0
90,2014-11-01,[ 01:30 ],1,149,17.0,77.0,1.0
91,2014-11-01,[ 01:31 ],1,149,17.0,77.0,1.0
92,2014-11-01,[ 01:32 ],1,148,17.0,77.0,1.0
93,2014-11-01,[ 01:33 ],1,148,17.0,77.0,1.0
94,2014-11-01,[ 01:34 ],1,149,17.0,77.0,1.0
95,2014-11-01,[ 01:35 ],1,149,17.0,77.0,1.0
96,2014-11-01,[ 01:36 ],1,147,17.0,77.0,1.0
97,2014-11-01,[ 01:37 ],1,148,17.0,77.0,1.0
98,2014-11-01,[ 01:38 ],1,207,17.0,77.0,1.0
99,2014-11-01,[ 01:39 ],1,206,17.0,77.0,1.0
100,2014-11-01,[ 01:40 ],1,202,17.0,77.0,1.0
