,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2014-06-01,[ 00:00 ],1,158,16.0,63.0,1.9
1,2014-06-01,[ 00:01 ],1,159,16.0,63.167,1.9
2,2014-06-01,[ 00:02 ],1,158,16.0,63.333,1.9
3,2014-06-01,[ 00:03 ],1,159,16.0,63.5,1.9
4,2014-06-01,[ 00:04 ],1,158,16.0,63.667,1.9
5,2014-06-01,[ 00:05 ],1,157,16.0,63.833,1.9
6,2014-06-01,[ 00:06 ],1,157,16.0,64.0,1.9
7,2014-06-01,[ 00:07 ],1,155,16.0,64.167,1.9
8,2014-06-01,[ 00:08 ],1,158,16.0,64.333,1.9
9,2014-06-01,[ 00:09 ],1,158,16.0,64.5,1.9
10,2014-06-01,[ 00:10 ],1,158,16.0,64.667,1.9
11,2014-06-01,[ 00:11 ],1,156,16.0,64.833,1.9
12,2014-06-01,[ 00:12 ],1,156,16.0,65.0,1.9
13,2014-06-01,[ 00:13 ],1,156,16.0,65.167,1.9
14,2014-06-01,[ 00:14 ],1,156,16.0,65.333,1.9
15,2014-06-01,[ 00:15 ],1,156,16.0,65.5,1.9
16,2014-06-01,[ 00:16 ],1,157,16.0,65.667,1.9
17,2014-06-01,[ 00:17 ],1,156,16.0,65.833,1.9
18,2014-06-01,[ 00:18 ],1,156,16.0,66.0,1.9
19,2014-06-01,[ 00:19 ],1,156,16.0,66.167,1.9
20,2014-06-01,[ 00:20 ],1,156,16.0,66.333,1.9
21,2014-06-01,[ 00:21 ],1,156,16.0,66.5,1.9
22,2014-06-01,[ 00:22 ],1,157,16.0,66.667,1.9
23,2014-06-01,[ 00:23 ],1,155,16.0,66.833,1.9
24,2014-06-01,[ 00:24 ],1,156,16.0,67.0,1.9
25,2014-06-01,[ 00:25 ],1,158,16.0,67.167,1.9
26,2014-06-01,[ 00:26 ],1,157,16.0,67.333,1.9
27,2014-06-01,[ 00:27 ],1,154,16.0,67.5,1.9
28,2014-06-01,[ 00:28 ],1,157,16.0,67.667,1.9
29,2014-06-01,[ 00:29 ],1,156,16.0,68.0,1.9
30,2014-06-01,[ 00:30 ],1,157,16.0,68.0,1.9
31,2014-06-01,[ 00:31 ],1,156,16.0,68.0,1.9
32,2014-06-01,[ 00:32 ],1,156,16.0,68.0,1.9
33,2014-06-01,[ 00:33 ],1,157,16.0,68.0,1.9
34,2014-06-01,[ 00:34 ],1,158,16.0,68.0,1.9
35,2014-06-01,[ 00:35 ],1,158,16.0,68.0,1.9
36,2014-06-01,[ 00:36 ],1,156,16.0,68.0,1.9
37,2014-06-01,[ 00:37 ],1,156,16.0,68.0,1.9
38,2014-06-01,[ 00:38 ],1,156,16.0,68.0,1.9
39,2014-06-01,[ 00:39 ],1,156,16.0,68.0,1.9
40,2014-06-01,[ 00:40 ],1,227,16.0,68.0,1.9
41,2014-06-01,[ 00:41 ],1,216,16.0,68.0,1.9
42,2014-06-01,[ 00:42 ],1,212,16.0,68.0,1.9
43,2014-06-01,[ 00:43 ],1,212,16.0,68.0,1.9
44,2014-06-01,[ 00:44 ],1,211,16.0,68.0,1.9
45,2014-06-01,[ 00:45 ],1,212,16.0,68.0,1.9
46,2014-06-01,[ 00:46 ],1,208,16.0,68.0,1.9
47,2014-06-01,[ 00:47 ],1,208,16.0,68.0,1.9
48,2014-06-01,[ 00:48 ],1,210,16.0,68.0,1.9
49,2014-06-01,[ 00:49 ],1,208,16.0,68.0,1.9
50,2014-06-01,[ 00:50 ],1,208,16.0,68.0,1.9
51,2014-06-01,[ 00:51 ],1,207,16.0,68.0,1.9
52,2014-06-01,[ 00:52 ],1,157,16.0,68.0,1.9
53,2014-06-01,[ 00:53 ],1,156,16.0,68.0,1.9
54,2014-06-01,[ 00:54 ],1,156,16.0,68.0,1.9
55,2014-06-01,[ 00:55 ],1,157,16.0,68.0,1.9
56,2014-06-01,[ 00:56 ],1,157,16.0,68.0,1.9
57,2014-06-01,[ 00:57 ],1,158,16.0,68.0,1.9
58,2014-06-01,[ 00:58 ],1,158,16.0,68.0,1.9
59,2014-06-01,[ 00:59 ],1,157,16.0,68.0,1.9
60,2014-06-01,[ 01:00 ],1,157,16.0,68.0,1.9
61,2014-06-01,[ 01:01 ],1,159,16.0,68.0,1.9
62,2014-06-01,[ 01:02 ],1,157,16.0,68.0,1.9
63,2014-06-01,[ 01:03 ],1,158,16.0,68.0,1.9
64,2014-06-01,[ 01:04 ],1,158,16.0,68.0,1.9
65,2014-06-01,[ 01:05 ],1,157,16.0,68.0,1.9
