,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2014-03-01,[ 00:00 ],1,625,6.0,87.0,1.6
1,2014-03-01,[ 00:01 ],1,262,6.0,87.0,1.6
2,2014-03-01,[ 00:02 ],1,218,6.0,87.0,1.6
3,2014-03-01,[ 00:03 ],1,224,6.0,87.0,1.6
4,2014-03-01,[ 00:04 ],1,225,6.0,87.0,1.6
5,2014-03-01,[ 00:05 ],1,226,6.0,87.0,1.6
6,2014-03-01,[ 00:06 ],1,226,6.0,87.0,1.6
7,2014-03-01,[ 00:07 ],1,227,6.0,87.0,1.6
8,2014-03-01,[ 00:08 ],1,226,6.0,87.0,1.6
9,2014-03-01,[ 00:09 ],1,226,6.0,87.0,1.6
10,2014-03-01,[ 00:10 ],1,225,6.0,87.0,1.6
11,2014-03-01,[ 00:11 ],1,193,6.0,87.0,1.6
12,2014-03-01,[ 00:12 ],1,194,6.0,87.0,1.6
13,2014-03-01,[ 00:13 ],1,190,6.0,87.0,1.6
14,2014-03-01,[ 00:14 ],1,181,6.0,87.0,1.6
15,2014-03-01,[ 00:15 ],1,180,6.0,87.0,1.6
16,2014-03-01,[ 00:16 ],1,178,6.0,87.0,1.6
17,2014-03-01,[ 00:17 ],1,180,6.0,87.0,1.6
18,2014-03-01,[ 00:18 ],1,170,6.0,87.0,1.6
19,2014-03-01,[ 00:19 ],1,171,6.0,87.0,1.6
20,2014-03-01,[ 00:20 ],1,171,6.0,87.0,1.6
21,2014-03-01,[ 00:21 ],1,171,6.0,87.0,1.6
22,2014-03-01,[ 00:22 ],1,236,6.0,87.0,1.6
23,2014-03-01,[ 00:23 ],1,229,6.0,87.0,1.6
24,2014-03-01,[ 00:24 ],1,226,6.0,87.0,1.6
25,2014-03-01,[ 00:25 ],1,226,6.0,87.0,1.6
26,2014-03-01,[ 00:26 ],1,225,6.0,87.0,1.6
27,2014-03-01,[ 00:27 ],1,224,6.0,87.0,1.6
28,2014-03-01,[ 00:28 ],1,224,6.0,87.0,1.6
29,2014-03-01,[ 00:29 ],1,223,6.0,87.0,1.6
30,2014-03-01,[ 00:30 ],1,223,6.0,87.0,1.6
31,2014-03-01,[ 00:31 ],1,223,5.967,87.2,1.6
32,2014-03-01,[ 00:32 ],1,223,5.933,87.4,1.6
33,2014-03-01,[ 00:33 ],1,222,5.9,87.6,1.6
34,2014-03-01,[ 00:34 ],1,167,5.867,87.8,1.6
