,Year,Month,Day,Seq,Temp,°C
0,2013,10,1,0,13.0,℃
1,2013,10,1,1,13.0,℃
2,2013,10,1,2,13.0,℃
3,2013,10,1,3,13.0,℃
4,2013,10,1,4,12.0,℃
5,2013,10,1,5,12.5,℃
6,2013,10,1,6,12.0,℃
7,2013,10,1,7,12.5,℃
8,2013,10,1,8,13.5,℃
9,2013,10,1,9,15.0,℃
10,2013,10,1,10,15.5,℃
11,2013,10,1,11,16.5,℃
12,2013,10,1,12,17.0,℃
13,2013,10,1,13,17.5,℃
14,2013,10,1,14,17.0,℃
15,2013,10,1,15,17.0,℃
16,2013,10,1,16,16.5,℃
17,2013,10,1,17,16.0,℃
18,2013,10,1,18,16.0,℃
19,2013,10,1,19,16.0,℃
20,2013,10,1,20,16.0,℃
21,2013,10,1,21,16.0,℃
22,2013,10,1,22,16.0,℃
23,2013,10,1,23,16.0,℃
24,2013,10,2,0,13.0,℃
25,2013,10,2,1,13.0,℃
26,2013,10,2,2,13.0,℃
27,2013,10,2,3,13.0,℃
28,2013,10,2,4,12.0,℃
29,2013,10,2,5,12.5,℃
30,2013,10,2,6,12.0,℃
31,2013,10,2,7,12.5,℃
32,2013,10,2,8,13.5,℃
33,2013,10,2,9,15.0,℃
34,2013,10,2,10,15.5,℃
35,2013,10,2,11,16.5,℃
36,2013,10,2,12,17.0,℃
37,2013,10,2,13,17.5,℃
38,2013,10,2,14,17.0,℃
39,2013,10,2,15,17.0,℃
40,2013,10,2,16,16.5,℃
41,2013,10,2,17,16.0,℃
42,2013,10,2,18,16.0,℃
43,2013,10,2,19,16.0,℃
44,2013,10,2,20,16.0,℃
45,2013,10,2,21,16.0,℃
46,2013,10,2,22,16.0,℃
47,2013,10,2,23,16.0,℃
48,2013,10,3,0,13.0,℃
49,2013,10,3,1,13.0,℃
50,2013,10,3,2,13.0,℃
51,2013,10,3,3,13.0,℃
52,2013,10,3,4,12.0,℃
53,2013,10,3,5,12.5,℃
54,2013,10,3,6,12.0,℃
55,2013,10,3,7,12.5,℃
56,2013,10,3,8,13.5,℃
57,2013,10,3,9,15.0,℃
58,2013,10,3,10,15.5,℃
59,2013,10,3,11,16.5,℃
60,2013,10,3,12,17.0,℃
61,2013,10,3,13,17.5,℃
62,2013,10,3,14,17.0,℃
63,2013,10,3,15,17.0,℃
64,2013,10,3,16,16.5,℃
65,2013,10,3,17,16.0,℃
66,2013,10,3,18,16.0,℃
67,2013,10,3,19,16.0,℃
68,2013,10,3,20,16.0,℃
69,2013,10,3,21,16.0,℃
70,2013,10,3,22,16.0,℃
71,2013,10,3,23,16.0,℃
72,2013,10,4,0,13.0,℃
73,2013,10,4,1,13.0,℃
74,2013,10,4,2,13.0,℃
75,2013,10,4,3,13.0,℃
76,2013,10,4,4,12.0,℃
77,2013,10,4,5,12.5,℃
78,2013,10,4,6,12.0,℃
79,2013,10,4,7,12.5,℃
80,2013,10,4,8,13.5,℃
81,2013,10,4,9,15.0,℃
82,2013,10,4,10,15.5,℃
83,2013,10,4,11,16.5,℃
84,2013,10,4,12,17.0,℃
85,2013,10,4,13,17.5,℃
86,2013,10,4,14,17.0,℃
87,2013,10,4,15,17.0,℃
88,2013,10,4,16,16.5,℃
89,2013,10,4,17,16.0,℃
90,2013,10,4,18,16.0,℃
91,2013,10,4,19,16.0,℃
92,2013,10,4,20,16.0,℃
93,2013,10,4,21,16.0,℃
94,2013,10,4,22,16.0,℃
95,2013,10,4,23,16.0,℃
96,2013,10,5,0,13.0,℃
97,2013,10,5,1,13.0,℃
98,2013,10,5,2,13.0,℃
99,2013,10,5,3,13.0,℃
100,2013,10,5,4,12.0,℃
101,2013,10,5,5,12.5,℃
102,2013,10,5,6,12.0,℃
103,2013,10,5,7,12.5,℃
104,2013,10,5,8,13.5,℃
105,2013,10,5,9,15.0,℃
106,2013,10,5,10,15.5,℃
107,2013,10,5,11,16.5,℃
108,2013,10,5,12,17.0,℃
109,2013,10,5,13,17.5,℃
110,2013,10,5,14,17.0,℃
111,2013,10,5,15,17.0,℃
112,2013,10,5,16,16.5,℃
113,2013,10,5,17,16.0,℃
114,2013,10,5,18,16.0,℃
115,2013,10,5,19,16.0,℃
116,2013,10,5,20,16.0,℃
117,2013,10,5,21,16.0,℃
118,2013,10,5,22,16.0,℃
