,Year,Month,Day,Seq,Temp,°C
0,2016,8,1,0,18.5,℃
1,2016,8,1,1,17.5,℃
2,2016,8,1,2,17.0,℃
3,2016,8,1,3,16.0,℃
4,2016,8,1,4,16.0,℃
5,2016,8,1,5,15.0,℃
6,2016,8,1,6,15.0,℃
7,2016,8,1,7,16.0,℃
8,2016,8,1,8,16.5,℃
9,2016,8,1,9,17.0,℃
10,2016,8,1,10,18.0,℃
11,2016,8,1,11,19.0,℃
12,2016,8,1,12,19.0,℃
13,2016,8,1,13,19.0,℃
14,2016,8,1,14,18.0,℃
15,2016,8,1,15,18.0,℃
16,2016,8,1,16,17.5,℃
17,2016,8,1,17,17.0,℃
18,2016,8,1,18,16.5,℃
19,2016,8,1,19,15.0,℃
20,2016,8,1,20,15.0,℃
21,2016,8,1,21,15.0,℃
22,2016,8,1,22,15.0,℃
23,2016,8,1,23,15.0,℃
24,2016,8,2,0,18.5,℃
25,2016,8,2,1,17.5,℃
26,2016,8,2,2,17.0,℃
27,2016,8,2,3,16.0,℃
28,2016,8,2,4,16.0,℃
29,2016,8,2,5,15.0,℃
30,2016,8,2,6,15.0,℃
31,2016,8,2,7,16.0,℃
32,2016,8,2,8,16.5,℃
33,2016,8,2,9,17.0,℃
34,2016,8,2,10,18.0,℃
35,2016,8,2,11,19.0,℃
36,2016,8,2,12,19.0,℃
37,2016,8,2,13,19.0,℃
38,2016,8,2,14,18.0,℃
39,2016,8,2,15,18.0,℃
40,2016,8,2,16,17.5,℃
41,2016,8,2,17,17.0,℃
42,2016,8,2,18,16.5,℃
43,2016,8,2,19,15.0,℃
44,2016,8,2,20,15.0,℃
45,2016,8,2,21,15.0,℃
46,2016,8,2,22,15.0,℃
47,2016,8,2,23,15.0,℃
48,2016,8,3,0,18.5,℃
49,2016,8,3,1,17.5,℃
50,2016,8,3,2,17.0,℃
51,2016,8,3,3,16.0,℃
52,2016,8,3,4,16.0,℃
53,2016,8,3,5,15.0,℃
54,2016,8,3,6,15.0,℃
55,2016,8,3,7,16.0,℃
56,2016,8,3,8,16.5,℃
57,2016,8,3,9,17.0,℃
58,2016,8,3,10,18.0,℃
59,2016,8,3,11,19.0,℃
60,2016,8,3,12,19.0,℃
61,2016,8,3,13,19.0,℃
62,2016,8,3,14,18.0,℃
63,2016,8,3,15,18.0,℃
64,2016,8,3,16,17.5,℃
65,2016,8,3,17,17.0,℃
66,2016,8,3,18,16.5,℃
67,2016,8,3,19,15.0,℃
68,2016,8,3,20,15.0,℃
69,2016,8,3,21,15.0,℃
70,2016,8,3,22,15.0,℃
71,2016,8,3,23,15.0,℃
72,2016,8,4,0,18.5,℃
73,2016,8,4,1,17.5,℃
74,2016,8,4,2,17.0,℃
75,2016,8,4,3,16.0,℃
76,2016,8,4,4,16.0,℃
77,2016,8,4,5,15.0,℃
78,2016,8,4,6,15.0,℃
79,2016,8,4,7,16.0,℃
80,2016,8,4,8,16.5,℃
81,2016,8,4,9,17.0,℃
82,2016,8,4,10,18.0,℃
83,2016,8,4,11,19.0,℃
84,2016,8,4,12,19.0,℃
85,2016,8,4,13,19.0,℃
86,2016,8,4,14,18.0,℃
87,2016,8,4,15,18.0,℃
88,2016,8,4,16,17.5,℃
89,2016,8,4,17,17.0,℃
90,2016,8,4,18,16.5,℃
91,2016,8,4,19,15.0,℃
92,2016,8,4,20,15.0,℃
93,2016,8,4,21,15.0,℃
94,2016,8,4,22,15.0,℃
95,2016,8,4,23,15.0,℃
96,2016,8,5,0,18.5,℃
97,2016,8,5,1,17.5,℃
98,2016,8,5,2,17.0,℃
99,2016,8,5,3,16.0,℃
100,2016,8,5,4,16.0,℃
101,2016,8,5,5,15.0,℃
102,2016,8,5,6,15.0,℃
103,2016,8,5,7,16.0,℃
104,2016,8,5,8,16.5,℃
105,2016,8,5,9,17.0,℃
106,2016,8,5,10,18.0,℃
107,2016,8,5,11,19.0,℃
108,2016,8,5,12,19.0,℃
109,2016,8,5,13,19.0,℃
110,2016,8,5,14,18.0,℃
111,2016,8,5,15,18.0,℃
112,2016,8,5,16,17.5,℃
113,2016,8,5,17,17.0,℃
114,2016,8,5,18,16.5,℃
115,2016,8,5,19,15.0,℃
116,2016,8,5,20,15.0,℃
117,2016,8,5,21,15.0,℃
118,2016,8,5,22,15.0,℃
119,2016,8,5,23,15.0,℃
120,2016,8,6,0,18.5,℃
121,2016,8,6,1,17.5,℃
122,2016,8,6,2,17.0,℃
123,2016,8,6,3,16.0,℃
124,2016,8,6,4,16.0,℃
125,2016,8,6,5,15.0,℃
126,2016,8,6,6,15.0,℃
127,2016,8,6,7,16.0,℃
128,2016,8,6,8,16.5,℃
129,2016,8,6,9,17.0,℃
130,2016,8,6,10,18.0,℃
131,2016,8,6,11,19.0,℃
132,2016,8,6,12,19.0,℃
133,2016,8,6,13,19.0,℃
134,2016,8,6,14,18.0,℃
135,2016,8,6,15,18.0,℃
136,2016,8,6,16,17.5,℃
137,2016,8,6,17,17.0,℃
138,2016,8,6,18,16.5,℃
139,2016,8,6,19,15.0,℃
140,2016,8,6,20,15.0,℃
141,2016,8,6,21,15.0,℃
142,2016,8,6,22,15.0,℃
143,2016,8,6,23,15.0,℃
144,2016,8,7,0,18.5,℃
145,2016,8,7,1,17.5,℃
146,2016,8,7,2,17.0,℃
147,2016,8,7,3,16.0,℃
148,2016,8,7,4,16.0,℃
149,2016,8,7,5,15.0,℃
150,2016,8,7,6,15.0,℃
151,2016,8,7,7,16.0,℃
152,2016,8,7,8,16.5,℃
153,2016,8,7,9,17.0,℃
154,2016,8,7,10,18.0,℃
155,2016,8,7,11,19.0,℃
156,2016,8,7,12,19.0,℃
157,2016,8,7,13,19.0,℃
158,2016,8,7,14,18.0,℃
159,2016,8,7,15,18.0,℃
160,2016,8,7,16,17.5,℃
161,2016,8,7,17,17.0,℃
162,2016,8,7,18,16.5,℃
163,2016,8,7,19,15.0,℃
164,2016,8,7,20,15.0,℃
165,2016,8,7,21,15.0,℃
166,2016,8,7,22,15.0,℃
167,2016,8,7,23,15.0,℃
168,2016,8,8,0,18.5,℃
169,2016,8,8,1,17.5,℃
170,2016,8,8,2,17.0,℃
171,2016,8,8,3,16.0,℃
172,2016,8,8,4,16.0,℃
173,2016,8,8,5,15.0,℃
174,2016,8,8,6,15.0,℃
