,Year,Month,Day,Seq,Temp,°C
0,2015,2,1,0,4.0,℃
1,2015,2,1,1,3.5,℃
2,2015,2,1,2,2.0,℃
3,2015,2,1,3,2.0,℃
4,2015,2,1,4,2.0,℃
5,2015,2,1,5,3.5,℃
6,2015,2,1,6,4.0,℃
7,2015,2,1,7,4.0,℃
8,2015,2,1,8,4.0,℃
9,2015,2,1,9,4.0,℃
10,2015,2,1,10,4.5,℃
11,2015,2,1,11,5.0,℃
12,2015,2,1,12,5.0,℃
13,2015,2,1,13,5.5,℃
14,2015,2,1,14,6.0,℃
15,2015,2,1,15,5.0,℃
16,2015,2,1,16,5.0,℃
17,2015,2,1,17,5.0,℃
18,2015,2,1,18,4.0,℃
19,2015,2,1,19,4.0,℃
20,2015,2,1,20,4.0,℃
21,2015,2,1,21,3.0,℃
22,2015,2,1,22,2.0,℃
23,2015,2,1,23,1.5,℃
24,2015,2,2,0,4.0,℃
25,2015,2,2,1,3.5,℃
26,2015,2,2,2,2.0,℃
27,2015,2,2,3,2.0,℃
28,2015,2,2,4,2.0,℃
29,2015,2,2,5,3.5,℃
30,2015,2,2,6,4.0,℃
31,2015,2,2,7,4.0,℃
32,2015,2,2,8,4.0,℃
33,2015,2,2,9,4.0,℃
34,2015,2,2,10,4.5,℃
35,2015,2,2,11,5.0,℃
36,2015,2,2,12,5.0,℃
37,2015,2,2,13,5.5,℃
38,2015,2,2,14,6.0,℃
39,2015,2,2,15,5.0,℃
40,2015,2,2,16,5.0,℃
41,2015,2,2,17,5.0,℃
42,2015,2,2,18,4.0,℃
43,2015,2,2,19,4.0,℃
44,2015,2,2,20,4.0,℃
45,2015,2,2,21,3.0,℃
46,2015,2,2,22,2.0,℃
47,2015,2,2,23,1.5,℃
48,2015,2,3,0,4.0,℃
49,2015,2,3,1,3.5,℃
50,2015,2,3,2,2.0,℃
51,2015,2,3,3,2.0,℃
52,2015,2,3,4,2.0,℃
53,2015,2,3,5,3.5,℃
54,2015,2,3,6,4.0,℃
55,2015,2,3,7,4.0,℃
56,2015,2,3,8,4.0,℃
57,2015,2,3,9,4.0,℃
58,2015,2,3,10,4.5,℃
59,2015,2,3,11,5.0,℃
60,2015,2,3,12,5.0,℃
61,2015,2,3,13,5.5,℃
62,2015,2,3,14,6.0,℃
63,2015,2,3,15,5.0,℃
64,2015,2,3,16,5.0,℃
65,2015,2,3,17,5.0,℃
66,2015,2,3,18,4.0,℃
67,2015,2,3,19,4.0,℃
68,2015,2,3,20,4.0,℃
69,2015,2,3,21,3.0,℃
70,2015,2,3,22,2.0,℃
71,2015,2,3,23,1.5,℃
72,2015,2,4,0,4.0,℃
73,2015,2,4,1,3.5,℃
74,2015,2,4,2,2.0,℃
75,2015,2,4,3,2.0,℃
76,2015,2,4,4,2.0,℃
77,2015,2,4,5,3.5,℃
78,2015,2,4,6,4.0,℃
79,2015,2,4,7,4.0,℃
80,2015,2,4,8,4.0,℃
81,2015,2,4,9,4.0,℃
82,2015,2,4,10,4.5,℃
83,2015,2,4,11,5.0,℃
84,2015,2,4,12,5.0,℃
85,2015,2,4,13,5.5,℃
86,2015,2,4,14,6.0,℃
87,2015,2,4,15,5.0,℃
88,2015,2,4,16,5.0,℃
89,2015,2,4,17,5.0,℃
90,2015,2,4,18,4.0,℃
91,2015,2,4,19,4.0,℃
92,2015,2,4,20,4.0,℃
93,2015,2,4,21,3.0,℃
94,2015,2,4,22,2.0,℃
95,2015,2,4,23,1.5,℃
96,2015,2,5,0,4.0,℃
97,2015,2,5,1,3.5,℃
98,2015,2,5,2,2.0,℃
99,2015,2,5,3,2.0,℃
100,2015,2,5,4,2.0,℃
101,2015,2,5,5,3.5,℃
102,2015,2,5,6,4.0,℃
103,2015,2,5,7,4.0,℃
104,2015,2,5,8,4.0,℃
105,2015,2,5,9,4.0,℃
106,2015,2,5,10,4.5,℃
107,2015,2,5,11,5.0,℃
108,2015,2,5,12,5.0,℃
109,2015,2,5,13,5.5,℃
110,2015,2,5,14,6.0,℃
111,2015,2,5,15,5.0,℃
112,2015,2,5,16,5.0,℃
113,2015,2,5,17,5.0,℃
