,Year,Month,Day,Seq,Temp,°C
0,2014,7,1,0,15.0,℃
1,2014,7,1,1,14.5,℃
2,2014,7,1,2,14.0,℃
3,2014,7,1,3,14.0,℃
4,2014,7,1,4,14.0,℃
5,2014,7,1,5,14.5,℃
6,2014,7,1,6,15.5,℃
7,2014,7,1,7,17.5,℃
8,2014,7,1,8,19.0,℃
9,2014,7,1,9,20.0,℃
10,2014,7,1,10,21.0,℃
11,2014,7,1,11,21.0,℃
12,2014,7,1,12,22.0,℃
13,2014,7,1,13,21.5,℃
14,2014,7,1,14,22.0,℃
15,2014,7,1,15,22.0,℃
16,2014,7,1,16,21.0,℃
17,2014,7,1,17,21.0,℃
18,2014,7,1,18,19.5,℃
19,2014,7,1,19,18.0,℃
20,2014,7,1,20,16.5,℃
21,2014,7,1,21,16.0,℃
22,2014,7,1,22,15.5,℃
23,2014,7,1,23,15.0,℃
24,2014,7,2,0,15.0,℃
25,2014,7,2,1,14.5,℃
26,2014,7,2,2,14.0,℃
27,2014,7,2,3,14.0,℃
28,2014,7,2,4,14.0,℃
29,2014,7,2,5,14.5,℃
30,2014,7,2,6,15.5,℃
31,2014,7,2,7,17.5,℃
32,2014,7,2,8,19.0,℃
33,2014,7,2,9,20.0,℃
34,2014,7,2,10,21.0,℃
35,2014,7,2,11,21.0,℃
36,2014,7,2,12,22.0,℃
37,2014,7,2,13,21.5,℃
38,2014,7,2,14,22.0,℃
39,2014,7,2,15,22.0,℃
40,2014,7,2,16,21.0,℃
41,2014,7,2,17,21.0,℃
42,2014,7,2,18,19.5,℃
43,2014,7,2,19,18.0,℃
44,2014,7,2,20,16.5,℃
45,2014,7,2,21,16.0,℃
46,2014,7,2,22,15.5,℃
47,2014,7,2,23,15.0,℃
48,2014,7,3,0,15.0,℃
49,2014,7,3,1,14.5,℃
50,2014,7,3,2,14.0,℃
51,2014,7,3,3,14.0,℃
52,2014,7,3,4,14.0,℃
53,2014,7,3,5,14.5,℃
54,2014,7,3,6,15.5,℃
55,2014,7,3,7,17.5,℃
56,2014,7,3,8,19.0,℃
57,2014,7,3,9,20.0,℃
58,2014,7,3,10,21.0,℃
59,2014,7,3,11,21.0,℃
60,2014,7,3,12,22.0,℃
61,2014,7,3,13,21.5,℃
62,2014,7,3,14,22.0,℃
63,2014,7,3,15,22.0,℃
64,2014,7,3,16,21.0,℃
65,2014,7,3,17,21.0,℃
66,2014,7,3,18,19.5,℃
67,2014,7,3,19,18.0,℃
68,2014,7,3,20,16.5,℃
69,2014,7,3,21,16.0,℃
70,2014,7,3,22,15.5,℃
71,2014,7,3,23,15.0,℃
72,2014,7,4,0,15.0,℃
73,2014,7,4,1,14.5,℃
74,2014,7,4,2,14.0,℃
75,2014,7,4,3,14.0,℃
76,2014,7,4,4,14.0,℃
77,2014,7,4,5,14.5,℃
78,2014,7,4,6,15.5,℃
79,2014,7,4,7,17.5,℃
80,2014,7,4,8,19.0,℃
81,2014,7,4,9,20.0,℃
82,2014,7,4,10,21.0,℃
83,2014,7,4,11,21.0,℃
84,2014,7,4,12,22.0,℃
85,2014,7,4,13,21.5,℃
86,2014,7,4,14,22.0,℃
87,2014,7,4,15,22.0,℃
88,2014,7,4,16,21.0,℃
89,2014,7,4,17,21.0,℃
90,2014,7,4,18,19.5,℃
91,2014,7,4,19,18.0,℃
92,2014,7,4,20,16.5,℃
93,2014,7,4,21,16.0,℃
94,2014,7,4,22,15.5,℃
95,2014,7,4,23,15.0,℃
96,2014,7,5,0,15.0,℃
97,2014,7,5,1,14.5,℃
98,2014,7,5,2,14.0,℃
99,2014,7,5,3,14.0,℃
100,2014,7,5,4,14.0,℃
101,2014,7,5,5,14.5,℃
102,2014,7,5,6,15.5,℃
103,2014,7,5,7,17.5,℃
104,2014,7,5,8,19.0,℃
105,2014,7,5,9,20.0,℃
106,2014,7,5,10,21.0,℃
