,Year,Month,Day,Seq,Temp,°C
0,2016,2,1,0,13.0,℃
1,2016,2,1,1,13.0,℃
2,2016,2,1,2,13.0,℃
3,2016,2,1,3,13.0,℃
4,2016,2,1,4,12.0,℃
5,2016,2,1,5,12.0,℃
6,2016,2,1,6,12.0,℃
7,2016,2,1,7,13.0,℃
8,2016,2,1,8,12.5,℃
9,2016,2,1,9,12.0,℃
10,2016,2,1,10,13.0,℃
11,2016,2,1,11,13.0,℃
12,2016,2,1,12,13.0,℃
13,2016,2,1,13,13.5,℃
14,2016,2,1,14,14.5,℃
15,2016,2,1,15,14.0,℃
16,2016,2,1,16,14.0,℃
17,2016,2,1,17,14.0,℃
18,2016,2,1,18,14.0,℃
19,2016,2,1,19,13.5,℃
20,2016,2,1,20,12.5,℃
21,2016,2,1,21,12.0,℃
22,2016,2,1,22,11.0,℃
23,2016,2,1,23,10.5,℃
24,2016,2,2,0,13.0,℃
25,2016,2,2,1,13.0,℃
26,2016,2,2,2,13.0,℃
27,2016,2,2,3,13.0,℃
28,2016,2,2,4,12.0,℃
29,2016,2,2,5,12.0,℃
30,2016,2,2,6,12.0,℃
31,2016,2,2,7,13.0,℃
32,2016,2,2,8,12.5,℃
33,2016,2,2,9,12.0,℃
34,2016,2,2,10,13.0,℃
35,2016,2,2,11,13.0,℃
36,2016,2,2,12,13.0,℃
37,2016,2,2,13,13.5,℃
38,2016,2,2,14,14.5,℃
39,2016,2,2,15,14.0,℃
40,2016,2,2,16,14.0,℃
41,2016,2,2,17,14.0,℃
42,2016,2,2,18,14.0,℃
43,2016,2,2,19,13.5,℃
44,2016,2,2,20,12.5,℃
45,2016,2,2,21,12.0,℃
46,2016,2,2,22,11.0,℃
47,2016,2,2,23,10.5,℃
48,2016,2,3,0,13.0,℃
49,2016,2,3,1,13.0,℃
50,2016,2,3,2,13.0,℃
51,2016,2,3,3,13.0,℃
52,2016,2,3,4,12.0,℃
53,2016,2,3,5,12.0,℃
54,2016,2,3,6,12.0,℃
55,2016,2,3,7,13.0,℃
56,2016,2,3,8,12.5,℃
57,2016,2,3,9,12.0,℃
58,2016,2,3,10,13.0,℃
59,2016,2,3,11,13.0,℃
60,2016,2,3,12,13.0,℃
61,2016,2,3,13,13.5,℃
62,2016,2,3,14,14.5,℃
63,2016,2,3,15,14.0,℃
64,2016,2,3,16,14.0,℃
65,2016,2,3,17,14.0,℃
66,2016,2,3,18,14.0,℃
67,2016,2,3,19,13.5,℃
68,2016,2,3,20,12.5,℃
69,2016,2,3,21,12.0,℃
70,2016,2,3,22,11.0,℃
71,2016,2,3,23,10.5,℃
72,2016,2,4,0,13.0,℃
73,2016,2,4,1,13.0,℃
74,2016,2,4,2,13.0,℃
75,2016,2,4,3,13.0,℃
76,2016,2,4,4,12.0,℃
77,2016,2,4,5,12.0,℃
78,2016,2,4,6,12.0,℃
79,2016,2,4,7,13.0,℃
80,2016,2,4,8,12.5,℃
81,2016,2,4,9,12.0,℃
82,2016,2,4,10,13.0,℃
83,2016,2,4,11,13.0,℃
84,2016,2,4,12,13.0,℃
85,2016,2,4,13,13.5,℃
86,2016,2,4,14,14.5,℃
87,2016,2,4,15,14.0,℃
88,2016,2,4,16,14.0,℃
89,2016,2,4,17,14.0,℃
90,2016,2,4,18,14.0,℃
91,2016,2,4,19,13.5,℃
92,2016,2,4,20,12.5,℃
93,2016,2,4,21,12.0,℃
94,2016,2,4,22,11.0,℃
95,2016,2,4,23,10.5,℃
96,2016,2,5,0,13.0,℃
97,2016,2,5,1,13.0,℃
98,2016,2,5,2,13.0,℃
99,2016,2,5,3,13.0,℃
100,2016,2,5,4,12.0,℃
101,2016,2,5,5,12.0,℃
102,2016,2,5,6,12.0,℃
103,2016,2,5,7,13.0,℃
104,2016,2,5,8,12.5,℃
105,2016,2,5,9,12.0,℃
106,2016,2,5,10,13.0,℃
107,2016,2,5,11,13.0,℃
108,2016,2,5,12,13.0,℃
109,2016,2,5,13,13.5,℃
110,2016,2,5,14,14.5,℃
111,2016,2,5,15,14.0,℃
112,2016,2,5,16,14.0,℃
113,2016,2,5,17,14.0,℃
114,2016,2,5,18,14.0,℃
115,2016,2,5,19,13.5,℃
116,2016,2,5,20,12.5,℃
117,2016,2,5,21,12.0,℃
118,2016,2,5,22,11.0,℃
119,2016,2,5,23,10.5,℃
120,2016,2,6,0,13.0,℃
121,2016,2,6,1,13.0,℃
122,2016,2,6,2,13.0,℃
123,2016,2,6,3,13.0,℃
124,2016,2,6,4,12.0,℃
125,2016,2,6,5,12.0,℃
126,2016,2,6,6,12.0,℃
