,Year,Month,Day,Seq,Temp,°C
0,2014,2,1,0,10.0,℃
1,2014,2,1,1,10.0,℃
2,2014,2,1,2,10.0,℃
3,2014,2,1,3,9.0,℃
4,2014,2,1,4,7.5,℃
5,2014,2,1,5,8.0,℃
6,2014,2,1,6,7.0,℃
7,2014,2,1,7,6.5,℃
8,2014,2,1,8,6.0,℃
9,2014,2,1,9,6.0,℃
10,2014,2,1,10,6.5,℃
11,2014,2,1,11,7.0,℃
12,2014,2,1,12,8.0,℃
13,2014,2,1,13,8.5,℃
14,2014,2,1,14,8.5,℃
15,2014,2,1,15,8.0,℃
16,2014,2,1,16,8.0,℃
17,2014,2,1,17,8.0,℃
18,2014,2,1,18,8.0,℃
19,2014,2,1,19,8.0,℃
20,2014,2,1,20,8.0,℃
21,2014,2,1,21,8.0,℃
22,2014,2,1,22,8.0,℃
23,2014,2,1,23,8.0,℃
24,2014,2,2,0,10.0,℃
25,2014,2,2,1,10.0,℃
26,2014,2,2,2,10.0,℃
27,2014,2,2,3,9.0,℃
28,2014,2,2,4,7.5,℃
29,2014,2,2,5,8.0,℃
30,2014,2,2,6,7.0,℃
31,2014,2,2,7,6.5,℃
32,2014,2,2,8,6.0,℃
33,2014,2,2,9,6.0,℃
34,2014,2,2,10,6.5,℃
35,2014,2,2,11,7.0,℃
36,2014,2,2,12,8.0,℃
37,2014,2,2,13,8.5,℃
38,2014,2,2,14,8.5,℃
39,2014,2,2,15,8.0,℃
40,2014,2,2,16,8.0,℃
41,2014,2,2,17,8.0,℃
42,2014,2,2,18,8.0,℃
43,2014,2,2,19,8.0,℃
44,2014,2,2,20,8.0,℃
45,2014,2,2,21,8.0,℃
46,2014,2,2,22,8.0,℃
47,2014,2,2,23,8.0,℃
48,2014,2,3,0,10.0,℃
49,2014,2,3,1,10.0,℃
50,2014,2,3,2,10.0,℃
51,2014,2,3,3,9.0,℃
52,2014,2,3,4,7.5,℃
53,2014,2,3,5,8.0,℃
54,2014,2,3,6,7.0,℃
55,2014,2,3,7,6.5,℃
56,2014,2,3,8,6.0,℃
57,2014,2,3,9,6.0,℃
58,2014,2,3,10,6.5,℃
59,2014,2,3,11,7.0,℃
60,2014,2,3,12,8.0,℃
61,2014,2,3,13,8.5,℃
62,2014,2,3,14,8.5,℃
63,2014,2,3,15,8.0,℃
64,2014,2,3,16,8.0,℃
65,2014,2,3,17,8.0,℃
66,2014,2,3,18,8.0,℃
67,2014,2,3,19,8.0,℃
68,2014,2,3,20,8.0,℃
69,2014,2,3,21,8.0,℃
70,2014,2,3,22,8.0,℃
71,2014,2,3,23,8.0,℃
72,2014,2,4,0,10.0,℃
73,2014,2,4,1,10.0,℃
74,2014,2,4,2,10.0,℃
75,2014,2,4,3,9.0,℃
76,2014,2,4,4,7.5,℃
77,2014,2,4,5,8.0,℃
78,2014,2,4,6,7.0,℃
79,2014,2,4,7,6.5,℃
80,2014,2,4,8,6.0,℃
81,2014,2,4,9,6.0,℃
82,2014,2,4,10,6.5,℃
83,2014,2,4,11,7.0,℃
84,2014,2,4,12,8.0,℃
85,2014,2,4,13,8.5,℃
86,2014,2,4,14,8.5,℃
87,2014,2,4,15,8.0,℃
88,2014,2,4,16,8.0,℃
89,2014,2,4,17,8.0,℃
90,2014,2,4,18,8.0,℃
91,2014,2,4,19,8.0,℃
92,2014,2,4,20,8.0,℃
93,2014,2,4,21,8.0,℃
94,2014,2,4,22,8.0,℃
95,2014,2,4,23,8.0,℃
96,2014,2,5,0,10.0,℃
97,2014,2,5,1,10.0,℃
98,2014,2,5,2,10.0,℃
99,2014,2,5,3,9.0,℃
100,2014,2,5,4,7.5,℃
101,2014,2,5,5,8.0,℃
102,2014,2,5,6,7.0,℃
103,2014,2,5,7,6.5,℃
104,2014,2,5,8,6.0,℃
105,2014,2,5,9,6.0,℃
106,2014,2,5,10,6.5,℃
107,2014,2,5,11,7.0,℃
108,2014,2,5,12,8.0,℃
109,2014,2,5,13,8.5,℃
110,2014,2,5,14,8.5,℃
111,2014,2,5,15,8.0,℃
112,2014,2,5,16,8.0,℃
113,2014,2,5,17,8.0,℃
114,2014,2,5,18,8.0,℃
115,2014,2,5,19,8.0,℃
116,2014,2,5,20,8.0,℃
117,2014,2,5,21,8.0,℃
118,2014,2,5,22,8.0,℃
119,2014,2,5,23,8.0,℃
120,2014,2,6,0,10.0,℃
121,2014,2,6,1,10.0,℃
122,2014,2,6,2,10.0,℃
123,2014,2,6,3,9.0,℃
124,2014,2,6,4,7.5,℃
125,2014,2,6,5,8.0,℃
126,2014,2,6,6,7.0,℃
127,2014,2,6,7,6.5,℃
128,2014,2,6,8,6.0,℃
129,2014,2,6,9,6.0,℃
130,2014,2,6,10,6.5,℃
131,2014,2,6,11,7.0,℃
132,2014,2,6,12,8.0,℃
133,2014,2,6,13,8.5,℃
134,2014,2,6,14,8.5,℃
135,2014,2,6,15,8.0,℃
136,2014,2,6,16,8.0,℃
137,2014,2,6,17,8.0,℃
138,2014,2,6,18,8.0,℃
139,2014,2,6,19,8.0,℃
140,2014,2,6,20,8.0,℃
141,2014,2,6,21,8.0,℃
142,2014,2,6,22,8.0,℃
143,2014,2,6,23,8.0,℃
144,2014,2,7,0,10.0,℃
145,2014,2,7,1,10.0,℃
146,2014,2,7,2,10.0,℃
147,2014,2,7,3,9.0,℃
148,2014,2,7,4,7.5,℃
149,2014,2,7,5,8.0,℃
150,2014,2,7,6,7.0,℃
151,2014,2,7,7,6.5,℃
152,2014,2,7,8,6.0,℃
153,2014,2,7,9,6.0,℃
154,2014,2,7,10,6.5,℃
155,2014,2,7,11,7.0,℃
156,2014,2,7,12,8.0,℃
157,2014,2,7,13,8.5,℃
158,2014,2,7,14,8.5,℃
159,2014,2,7,15,8.0,℃
160,2014,2,7,16,8.0,℃
161,2014,2,7,17,8.0,℃
162,2014,2,7,18,8.0,℃
163,2014,2,7,19,8.0,℃
164,2014,2,7,20,8.0,℃
165,2014,2,7,21,8.0,℃
166,2014,2,7,22,8.0,℃
167,2014,2,7,23,8.0,℃
168,2014,2,8,0,10.0,℃
169,2014,2,8,1,10.0,℃
170,2014,2,8,2,10.0,℃
171,2014,2,8,3,9.0,℃
