,Year,Month,Day,Seq,Temp,°C
0,2016,7,1,0,17.0,℃
1,2016,7,1,1,17.0,℃
2,2016,7,1,2,17.0,℃
3,2016,7,1,3,17.0,℃
4,2016,7,1,4,17.0,℃
5,2016,7,1,5,17.0,℃
6,2016,7,1,6,16.5,℃
7,2016,7,1,7,15.0,℃
8,2016,7,1,8,16.0,℃
9,2016,7,1,9,17.5,℃
10,2016,7,1,10,18.0,℃
11,2016,7,1,11,18.0,℃
12,2016,7,1,12,17.0,℃
13,2016,7,1,13,17.0,℃
14,2016,7,1,14,18.5,℃
15,2016,7,1,15,20.0,℃
16,2016,7,1,16,19.5,℃
17,2016,7,1,17,17.0,℃
18,2016,7,1,18,17.0,℃
19,2016,7,1,19,17.0,℃
20,2016,7,1,20,14.0,℃
21,2016,7,1,21,14.0,℃
22,2016,7,1,22,13.5,℃
23,2016,7,1,23,13.0,℃
24,2016,7,2,0,17.0,℃
25,2016,7,2,1,17.0,℃
26,2016,7,2,2,17.0,℃
27,2016,7,2,3,17.0,℃
28,2016,7,2,4,17.0,℃
29,2016,7,2,5,17.0,℃
30,2016,7,2,6,16.5,℃
31,2016,7,2,7,15.0,℃
32,2016,7,2,8,16.0,℃
33,2016,7,2,9,17.5,℃
34,2016,7,2,10,18.0,℃
35,2016,7,2,11,18.0,℃
36,2016,7,2,12,17.0,℃
37,2016,7,2,13,17.0,℃
38,2016,7,2,14,18.5,℃
39,2016,7,2,15,20.0,℃
40,2016,7,2,16,19.5,℃
41,2016,7,2,17,17.0,℃
42,2016,7,2,18,17.0,℃
43,2016,7,2,19,17.0,℃
44,2016,7,2,20,14.0,℃
45,2016,7,2,21,14.0,℃
46,2016,7,2,22,13.5,℃
47,2016,7,2,23,13.0,℃
48,2016,7,3,0,17.0,℃
49,2016,7,3,1,17.0,℃
50,2016,7,3,2,17.0,℃
51,2016,7,3,3,17.0,℃
52,2016,7,3,4,17.0,℃
53,2016,7,3,5,17.0,℃
54,2016,7,3,6,16.5,℃
55,2016,7,3,7,15.0,℃
56,2016,7,3,8,16.0,℃
57,2016,7,3,9,17.5,℃
58,2016,7,3,10,18.0,℃
59,2016,7,3,11,18.0,℃
60,2016,7,3,12,17.0,℃
61,2016,7,3,13,17.0,℃
62,2016,7,3,14,18.5,℃
63,2016,7,3,15,20.0,℃
64,2016,7,3,16,19.5,℃
65,2016,7,3,17,17.0,℃
66,2016,7,3,18,17.0,℃
67,2016,7,3,19,17.0,℃
68,2016,7,3,20,14.0,℃
69,2016,7,3,21,14.0,℃
70,2016,7,3,22,13.5,℃
71,2016,7,3,23,13.0,℃
72,2016,7,4,0,17.0,℃
73,2016,7,4,1,17.0,℃
74,2016,7,4,2,17.0,℃
