,Year,Month,Day,Seq,Temp,°C
0,2015,4,1,0,7.0,℃
1,2015,4,1,1,7.0,℃
2,2015,4,1,2,6.0,℃
3,2015,4,1,3,6.0,℃
4,2015,4,1,4,6.0,℃
5,2015,4,1,5,6.0,℃
6,2015,4,1,6,6.0,℃
7,2015,4,1,7,6.5,℃
8,2015,4,1,8,7.5,℃
9,2015,4,1,9,9.0,℃
10,2015,4,1,10,10.0,℃
11,2015,4,1,11,9.5,℃
12,2015,4,1,12,10.5,℃
13,2015,4,1,13,11.5,℃
14,2015,4,1,14,11.0,℃
15,2015,4,1,15,11.0,℃
16,2015,4,1,16,10.0,℃
17,2015,4,1,17,10.0,℃
18,2015,4,1,18,10.0,℃
19,2015,4,1,19,10.0,℃
20,2015,4,1,20,9.5,℃
21,2015,4,1,21,8.5,℃
22,2015,4,1,22,8.0,℃
23,2015,4,1,23,8.0,℃
24,2015,4,2,0,7.0,℃
25,2015,4,2,1,7.0,℃
26,2015,4,2,2,6.0,℃
27,2015,4,2,3,6.0,℃
28,2015,4,2,4,6.0,℃
29,2015,4,2,5,6.0,℃
30,2015,4,2,6,6.0,℃
31,2015,4,2,7,6.5,℃
32,2015,4,2,8,7.5,℃
33,2015,4,2,9,9.0,℃
34,2015,4,2,10,10.0,℃
35,2015,4,2,11,9.5,℃
36,2015,4,2,12,10.5,℃
37,2015,4,2,13,11.5,℃
38,2015,4,2,14,11.0,℃
39,2015,4,2,15,11.0,℃
40,2015,4,2,16,10.0,℃
41,2015,4,2,17,10.0,℃
42,2015,4,2,18,10.0,℃
43,2015,4,2,19,10.0,℃
44,2015,4,2,20,9.5,℃
45,2015,4,2,21,8.5,℃
46,2015,4,2,22,8.0,℃
47,2015,4,2,23,8.0,℃
48,2015,4,3,0,7.0,℃
49,2015,4,3,1,7.0,℃
50,2015,4,3,2,6.0,℃
51,2015,4,3,3,6.0,℃
52,2015,4,3,4,6.0,℃
53,2015,4,3,5,6.0,℃
54,2015,4,3,6,6.0,℃
55,2015,4,3,7,6.5,℃
56,2015,4,3,8,7.5,℃
57,2015,4,3,9,9.0,℃
58,2015,4,3,10,10.0,℃
59,2015,4,3,11,9.5,℃
60,2015,4,3,12,10.5,℃
61,2015,4,3,13,11.5,℃
62,2015,4,3,14,11.0,℃
63,2015,4,3,15,11.0,℃
64,2015,4,3,16,10.0,℃
65,2015,4,3,17,10.0,℃
66,2015,4,3,18,10.0,℃
67,2015,4,3,19,10.0,℃
68,2015,4,3,20,9.5,℃
69,2015,4,3,21,8.5,℃
70,2015,4,3,22,8.0,℃
71,2015,4,3,23,8.0,℃
72,2015,4,4,0,7.0,℃
73,2015,4,4,1,7.0,℃
74,2015,4,4,2,6.0,℃
75,2015,4,4,3,6.0,℃
76,2015,4,4,4,6.0,℃
77,2015,4,4,5,6.0,℃
78,2015,4,4,6,6.0,℃
79,2015,4,4,7,6.5,℃
80,2015,4,4,8,7.5,℃
81,2015,4,4,9,9.0,℃
82,2015,4,4,10,10.0,℃
83,2015,4,4,11,9.5,℃
84,2015,4,4,12,10.5,℃
85,2015,4,4,13,11.5,℃
86,2015,4,4,14,11.0,℃
87,2015,4,4,15,11.0,℃
88,2015,4,4,16,10.0,℃
89,2015,4,4,17,10.0,℃
90,2015,4,4,18,10.0,℃
91,2015,4,4,19,10.0,℃
92,2015,4,4,20,9.5,℃
93,2015,4,4,21,8.5,℃
94,2015,4,4,22,8.0,℃
95,2015,4,4,23,8.0,℃
96,2015,4,5,0,7.0,℃
97,2015,4,5,1,7.0,℃
98,2015,4,5,2,6.0,℃
99,2015,4,5,3,6.0,℃
100,2015,4,5,4,6.0,℃
101,2015,4,5,5,6.0,℃
102,2015,4,5,6,6.0,℃
103,2015,4,5,7,6.5,℃
104,2015,4,5,8,7.5,℃
105,2015,4,5,9,9.0,℃
106,2015,4,5,10,10.0,℃
107,2015,4,5,11,9.5,℃
108,2015,4,5,12,10.5,℃
109,2015,4,5,13,11.5,℃
110,2015,4,5,14,11.0,℃
111,2015,4,5,15,11.0,℃
112,2015,4,5,16,10.0,℃
113,2015,4,5,17,10.0,℃
114,2015,4,5,18,10.0,℃
115,2015,4,5,19,10.0,℃
116,2015,4,5,20,9.5,℃
117,2015,4,5,21,8.5,℃
118,2015,4,5,22,8.0,℃
119,2015,4,5,23,8.0,℃
120,2015,4,6,0,7.0,℃
121,2015,4,6,1,7.0,℃
122,2015,4,6,2,6.0,℃
123,2015,4,6,3,6.0,℃
124,2015,4,6,4,6.0,℃
125,2015,4,6,5,6.0,℃
126,2015,4,6,6,6.0,℃
127,2015,4,6,7,6.5,℃
128,2015,4,6,8,7.5,℃
129,2015,4,6,9,9.0,℃
130,2015,4,6,10,10.0,℃
131,2015,4,6,11,9.5,℃
132,2015,4,6,12,10.5,℃
133,2015,4,6,13,11.5,℃
134,2015,4,6,14,11.0,℃
135,2015,4,6,15,11.0,℃
136,2015,4,6,16,10.0,℃
137,2015,4,6,17,10.0,℃
138,2015,4,6,18,10.0,℃
139,2015,4,6,19,10.0,℃
140,2015,4,6,20,9.5,℃
141,2015,4,6,21,8.5,℃
142,2015,4,6,22,8.0,℃
143,2015,4,6,23,8.0,℃
144,2015,4,7,0,7.0,℃
145,2015,4,7,1,7.0,℃
146,2015,4,7,2,6.0,℃
147,2015,4,7,3,6.0,℃
148,2015,4,7,4,6.0,℃
149,2015,4,7,5,6.0,℃
150,2015,4,7,6,6.0,℃
151,2015,4,7,7,6.5,℃
152,2015,4,7,8,7.5,℃
153,2015,4,7,9,9.0,℃
154,2015,4,7,10,10.0,℃
155,2015,4,7,11,9.5,℃
156,2015,4,7,12,10.5,℃
157,2015,4,7,13,11.5,℃
158,2015,4,7,14,11.0,℃
159,2015,4,7,15,11.0,℃
160,2015,4,7,16,10.0,℃
161,2015,4,7,17,10.0,℃
162,2015,4,7,18,10.0,℃
163,2015,4,7,19,10.0,℃
164,2015,4,7,20,9.5,℃
165,2015,4,7,21,8.5,℃
166,2015,4,7,22,8.0,℃
167,2015,4,7,23,8.0,℃
168,2015,4,8,0,7.0,℃
169,2015,4,8,1,7.0,℃
170,2015,4,8,2,6.0,℃
171,2015,4,8,3,6.0,℃
172,2015,4,8,4,6.0,℃
173,2015,4,8,5,6.0,℃
174,2015,4,8,6,6.0,℃
175,2015,4,8,7,6.5,℃
176,2015,4,8,8,7.5,℃
177,2015,4,8,9,9.0,℃
178,2015,4,8,10,10.0,℃
179,2015,4,8,11,9.5,℃
180,2015,4,8,12,10.5,℃
181,2015,4,8,13,11.5,℃
182,2015,4,8,14,11.0,℃
183,2015,4,8,15,11.0,℃
184,2015,4,8,16,10.0,℃
185,2015,4,8,17,10.0,℃
186,2015,4,8,18,10.0,℃
187,2015,4,8,19,10.0,℃
188,2015,4,8,20,9.5,℃
189,2015,4,8,21,8.5,℃
190,2015,4,8,22,8.0,℃
191,2015,4,8,23,8.0,℃
192,2015,4,9,0,7.0,℃
193,2015,4,9,1,7.0,℃
194,2015,4,9,2,6.0,℃
195,2015,4,9,3,6.0,℃
196,2015,4,9,4,6.0,℃
197,2015,4,9,5,6.0,℃
198,2015,4,9,6,6.0,℃
199,2015,4,9,7,6.5,℃
200,2015,4,9,8,7.5,℃
201,2015,4,9,9,9.0,℃
202,2015,4,9,10,10.0,℃
203,2015,4,9,11,9.5,℃
204,2015,4,9,12,10.5,℃
205,2015,4,9,13,11.5,℃
206,2015,4,9,14,11.0,℃
207,2015,4,9,15,11.0,℃
208,2015,4,9,16,10.0,℃
209,2015,4,9,17,10.0,℃
210,2015,4,9,18,10.0,℃
211,2015,4,9,19,10.0,℃
212,2015,4,9,20,9.5,℃
213,2015,4,9,21,8.5,℃
214,2015,4,9,22,8.0,℃
215,2015,4,9,23,8.0,℃
216,2015,4,10,0,7.0,℃
217,2015,4,10,1,7.0,℃
218,2015,4,10,2,6.0,℃
219,2015,4,10,3,6.0,℃
220,2015,4,10,4,6.0,℃
221,2015,4,10,5,6.0,℃
222,2015,4,10,6,6.0,℃
223,2015,4,10,7,6.5,℃
224,2015,4,10,8,7.5,℃
225,2015,4,10,9,9.0,℃
226,2015,4,10,10,10.0,℃
227,2015,4,10,11,9.5,℃
228,2015,4,10,12,10.5,℃
229,2015,4,10,13,11.5,℃
230,2015,4,10,14,11.0,℃
231,2015,4,10,15,11.0,℃
232,2015,4,10,16,10.0,℃
233,2015,4,10,17,10.0,℃
234,2015,4,10,18,10.0,℃
235,2015,4,10,19,10.0,℃
236,2015,4,10,20,9.5,℃
237,2015,4,10,21,8.5,℃
238,2015,4,10,22,8.0,℃
239,2015,4,10,23,8.0,℃
240,2015,4,11,0,7.0,℃
241,2015,4,11,1,7.0,℃
242,2015,4,11,2,6.0,℃
243,2015,4,11,3,6.0,℃
244,2015,4,11,4,6.0,℃
245,2015,4,11,5,6.0,℃
246,2015,4,11,6,6.0,℃
247,2015,4,11,7,6.5,℃
248,2015,4,11,8,7.5,℃
249,2015,4,11,9,9.0,℃
250,2015,4,11,10,10.0,℃
251,2015,4,11,11,9.5,℃
252,2015,4,11,12,10.5,℃
253,2015,4,11,13,11.5,℃
254,2015,4,11,14,11.0,℃
255,2015,4,11,15,11.0,℃
256,2015,4,11,16,10.0,℃
257,2015,4,11,17,10.0,℃
258,2015,4,11,18,10.0,℃
259,2015,4,11,19,10.0,℃
260,2015,4,11,20,9.5,℃
261,2015,4,11,21,8.5,℃
262,2015,4,11,22,8.0,℃
263,2015,4,11,23,8.0,℃
264,2015,4,12,0,7.0,℃
265,2015,4,12,1,7.0,℃
266,2015,4,12,2,6.0,℃
267,2015,4,12,3,6.0,℃
268,2015,4,12,4,6.0,℃
269,2015,4,12,5,6.0,℃
270,2015,4,12,6,6.0,℃
271,2015,4,12,7,6.5,℃
272,2015,4,12,8,7.5,℃
273,2015,4,12,9,9.0,℃
274,2015,4,12,10,10.0,℃
275,2015,4,12,11,9.5,℃
276,2015,4,12,12,10.5,℃
277,2015,4,12,13,11.5,℃
278,2015,4,12,14,11.0,℃
279,2015,4,12,15,11.0,℃
280,2015,4,12,16,10.0,℃
281,2015,4,12,17,10.0,℃
282,2015,4,12,18,10.0,℃
283,2015,4,12,19,10.0,℃
284,2015,4,12,20,9.5,℃
285,2015,4,12,21,8.5,℃
286,2015,4,12,22,8.0,℃
287,2015,4,12,23,8.0,℃
288,2015,4,13,0,7.0,℃
289,2015,4,13,1,7.0,℃
290,2015,4,13,2,6.0,℃
291,2015,4,13,3,6.0,℃
292,2015,4,13,4,6.0,℃
293,2015,4,13,5,6.0,℃
294,2015,4,13,6,6.0,℃
295,2015,4,13,7,6.5,℃
296,2015,4,13,8,7.5,℃
297,2015,4,13,9,9.0,℃
298,2015,4,13,10,10.0,℃
299,2015,4,13,11,9.5,℃
300,2015,4,13,12,10.5,℃
301,2015,4,13,13,11.5,℃
302,2015,4,13,14,11.0,℃
303,2015,4,13,15,11.0,℃
304,2015,4,13,16,10.0,℃
305,2015,4,13,17,10.0,℃
306,2015,4,13,18,10.0,℃
307,2015,4,13,19,10.0,℃
308,2015,4,13,20,9.5,℃
309,2015,4,13,21,8.5,℃
310,2015,4,13,22,8.0,℃
311,2015,4,13,23,8.0,℃
312,2015,4,14,0,7.0,℃
313,2015,4,14,1,7.0,℃
314,2015,4,14,2,6.0,℃
315,2015,4,14,3,6.0,℃
316,2015,4,14,4,6.0,℃
317,2015,4,14,5,6.0,℃
318,2015,4,14,6,6.0,℃
319,2015,4,14,7,6.5,℃
320,2015,4,14,8,7.5,℃
321,2015,4,14,9,9.0,℃
322,2015,4,14,10,10.0,℃
323,2015,4,14,11,9.5,℃
324,2015,4,14,12,10.5,℃
325,2015,4,14,13,11.5,℃
326,2015,4,14,14,11.0,℃
327,2015,4,14,15,11.0,℃
328,2015,4,14,16,10.0,℃
329,2015,4,14,17,10.0,℃
330,2015,4,14,18,10.0,℃
331,2015,4,14,19,10.0,℃
332,2015,4,14,20,9.5,℃
333,2015,4,14,21,8.5,℃
334,2015,4,14,22,8.0,℃
335,2015,4,14,23,8.0,℃
336,2015,4,15,0,7.0,℃
337,2015,4,15,1,7.0,℃
338,2015,4,15,2,6.0,℃
339,2015,4,15,3,6.0,℃
340,2015,4,15,4,6.0,℃
341,2015,4,15,5,6.0,℃
342,2015,4,15,6,6.0,℃
343,2015,4,15,7,6.5,℃
344,2015,4,15,8,7.5,℃
345,2015,4,15,9,9.0,℃
346,2015,4,15,10,10.0,℃
347,2015,4,15,11,9.5,℃
348,2015,4,15,12,10.5,℃
349,2015,4,15,13,11.5,℃
350,2015,4,15,14,11.0,℃
351,2015,4,15,15,11.0,℃
352,2015,4,15,16,10.0,℃
353,2015,4,15,17,10.0,℃
354,2015,4,15,18,10.0,℃
355,2015,4,15,19,10.0,℃
356,2015,4,15,20,9.5,℃
357,2015,4,15,21,8.5,℃
358,2015,4,15,22,8.0,℃
359,2015,4,15,23,8.0,℃
360,2015,4,16,0,7.0,℃
361,2015,4,16,1,7.0,℃
362,2015,4,16,2,6.0,℃
363,2015,4,16,3,6.0,℃
364,2015,4,16,4,6.0,℃
365,2015,4,16,5,6.0,℃
366,2015,4,16,6,6.0,℃
367,2015,4,16,7,6.5,℃
368,2015,4,16,8,7.5,℃
369,2015,4,16,9,9.0,℃
370,2015,4,16,10,10.0,℃
371,2015,4,16,11,9.5,℃
372,2015,4,16,12,10.5,℃
373,2015,4,16,13,11.5,℃
374,2015,4,16,14,11.0,℃
375,2015,4,16,15,11.0,℃
376,2015,4,16,16,10.0,℃
377,2015,4,16,17,10.0,℃
378,2015,4,16,18,10.0,℃
379,2015,4,16,19,10.0,℃
380,2015,4,16,20,9.5,℃
381,2015,4,16,21,8.5,℃
382,2015,4,16,22,8.0,℃
383,2015,4,16,23,8.0,℃
384,2015,4,17,0,7.0,℃
385,2015,4,17,1,7.0,℃
386,2015,4,17,2,6.0,℃
387,2015,4,17,3,6.0,℃
388,2015,4,17,4,6.0,℃
389,2015,4,17,5,6.0,℃
390,2015,4,17,6,6.0,℃
391,2015,4,17,7,6.5,℃
392,2015,4,17,8,7.5,℃
393,2015,4,17,9,9.0,℃
394,2015,4,17,10,10.0,℃
395,2015,4,17,11,9.5,℃
396,2015,4,17,12,10.5,℃
397,2015,4,17,13,11.5,℃
398,2015,4,17,14,11.0,℃
399,2015,4,17,15,11.0,℃
400,2015,4,17,16,10.0,℃
401,2015,4,17,17,10.0,℃
402,2015,4,17,18,10.0,℃
403,2015,4,17,19,10.0,℃
404,2015,4,17,20,9.5,℃
405,2015,4,17,21,8.5,℃
406,2015,4,17,22,8.0,℃
407,2015,4,17,23,8.0,℃
408,2015,4,18,0,7.0,℃
409,2015,4,18,1,7.0,℃
410,2015,4,18,2,6.0,℃
411,2015,4,18,3,6.0,℃
412,2015,4,18,4,6.0,℃
413,2015,4,18,5,6.0,℃
414,2015,4,18,6,6.0,℃
415,2015,4,18,7,6.5,℃
416,2015,4,18,8,7.5,℃
417,2015,4,18,9,9.0,℃
418,2015,4,18,10,10.0,℃
419,2015,4,18,11,9.5,℃
420,2015,4,18,12,10.5,℃
421,2015,4,18,13,11.5,℃
422,2015,4,18,14,11.0,℃
423,2015,4,18,15,11.0,℃
424,2015,4,18,16,10.0,℃
425,2015,4,18,17,10.0,℃
426,2015,4,18,18,10.0,℃
427,2015,4,18,19,10.0,℃
428,2015,4,18,20,9.5,℃
429,2015,4,18,21,8.5,℃
430,2015,4,18,22,8.0,℃
431,2015,4,18,23,8.0,℃
432,2015,4,19,0,7.0,℃
433,2015,4,19,1,7.0,℃
434,2015,4,19,2,6.0,℃
435,2015,4,19,3,6.0,℃
436,2015,4,19,4,6.0,℃
437,2015,4,19,5,6.0,℃
438,2015,4,19,6,6.0,℃
439,2015,4,19,7,6.5,℃
440,2015,4,19,8,7.5,℃
441,2015,4,19,9,9.0,℃
442,2015,4,19,10,10.0,℃
443,2015,4,19,11,9.5,℃
444,2015,4,19,12,10.5,℃
445,2015,4,19,13,11.5,℃
446,2015,4,19,14,11.0,℃
447,2015,4,19,15,11.0,℃
448,2015,4,19,16,10.0,℃
449,2015,4,19,17,10.0,℃
450,2015,4,19,18,10.0,℃
451,2015,4,19,19,10.0,℃
452,2015,4,19,20,9.5,℃
453,2015,4,19,21,8.5,℃
454,2015,4,19,22,8.0,℃
455,2015,4,19,23,8.0,℃
456,2015,4,20,0,7.0,℃
457,2015,4,20,1,7.0,℃
458,2015,4,20,2,6.0,℃
459,2015,4,20,3,6.0,℃
460,2015,4,20,4,6.0,℃
461,2015,4,20,5,6.0,℃
462,2015,4,20,6,6.0,℃
463,2015,4,20,7,6.5,℃
464,2015,4,20,8,7.5,℃
465,2015,4,20,9,9.0,℃
466,2015,4,20,10,10.0,℃
467,2015,4,20,11,9.5,℃
468,2015,4,20,12,10.5,℃
469,2015,4,20,13,11.5,℃
470,2015,4,20,14,11.0,℃
471,2015,4,20,15,11.0,℃
472,2015,4,20,16,10.0,℃
473,2015,4,20,17,10.0,℃
474,2015,4,20,18,10.0,℃
475,2015,4,20,19,10.0,℃
476,2015,4,20,20,9.5,℃
477,2015,4,20,21,8.5,℃
478,2015,4,20,22,8.0,℃
479,2015,4,20,23,8.0,℃
480,2015,4,21,0,7.0,℃
481,2015,4,21,1,7.0,℃
482,2015,4,21,2,6.0,℃
483,2015,4,21,3,6.0,℃
484,2015,4,21,4,6.0,℃
485,2015,4,21,5,6.0,℃
486,2015,4,21,6,6.0,℃
487,2015,4,21,7,6.5,℃
488,2015,4,21,8,7.5,℃
489,2015,4,21,9,9.0,℃
490,2015,4,21,10,10.0,℃
491,2015,4,21,11,9.5,℃
492,2015,4,21,12,10.5,℃
493,2015,4,21,13,11.5,℃
494,2015,4,21,14,11.0,℃
495,2015,4,21,15,11.0,℃
496,2015,4,21,16,10.0,℃
497,2015,4,21,17,10.0,℃
498,2015,4,21,18,10.0,℃
499,2015,4,21,19,10.0,℃
500,2015,4,21,20,9.5,℃
501,2015,4,21,21,8.5,℃
502,2015,4,21,22,8.0,℃
503,2015,4,21,23,8.0,℃
504,2015,4,22,0,7.0,℃
505,2015,4,22,1,7.0,℃
506,2015,4,22,2,6.0,℃
507,2015,4,22,3,6.0,℃
508,2015,4,22,4,6.0,℃
509,2015,4,22,5,6.0,℃
510,2015,4,22,6,6.0,℃
511,2015,4,22,7,6.5,℃
512,2015,4,22,8,7.5,℃
513,2015,4,22,9,9.0,℃
514,2015,4,22,10,10.0,℃
515,2015,4,22,11,9.5,℃
516,2015,4,22,12,10.5,℃
517,2015,4,22,13,11.5,℃
518,2015,4,22,14,11.0,℃
519,2015,4,22,15,11.0,℃
520,2015,4,22,16,10.0,℃
521,2015,4,22,17,10.0,℃
522,2015,4,22,18,10.0,℃
523,2015,4,22,19,10.0,℃
524,2015,4,22,20,9.5,℃
525,2015,4,22,21,8.5,℃
526,2015,4,22,22,8.0,℃
527,2015,4,22,23,8.0,℃
528,2015,4,23,0,7.0,℃
529,2015,4,23,1,7.0,℃
530,2015,4,23,2,6.0,℃
531,2015,4,23,3,6.0,℃
532,2015,4,23,4,6.0,℃
533,2015,4,23,5,6.0,℃
534,2015,4,23,6,6.0,℃
535,2015,4,23,7,6.5,℃
536,2015,4,23,8,7.5,℃
537,2015,4,23,9,9.0,℃
538,2015,4,23,10,10.0,℃
539,2015,4,23,11,9.5,℃
540,2015,4,23,12,10.5,℃
541,2015,4,23,13,11.5,℃
542,2015,4,23,14,11.0,℃
543,2015,4,23,15,11.0,℃
544,2015,4,23,16,10.0,℃
545,2015,4,23,17,10.0,℃
546,2015,4,23,18,10.0,℃
547,2015,4,23,19,10.0,℃
548,2015,4,23,20,9.5,℃
549,2015,4,23,21,8.5,℃
550,2015,4,23,22,8.0,℃
551,2015,4,23,23,8.0,℃
552,2015,4,24,0,7.0,℃
553,2015,4,24,1,7.0,℃
554,2015,4,24,2,6.0,℃
555,2015,4,24,3,6.0,℃
556,2015,4,24,4,6.0,℃
557,2015,4,24,5,6.0,℃
558,2015,4,24,6,6.0,℃
559,2015,4,24,7,6.5,℃
560,2015,4,24,8,7.5,℃
561,2015,4,24,9,9.0,℃
562,2015,4,24,10,10.0,℃
563,2015,4,24,11,9.5,℃
564,2015,4,24,12,10.5,℃
565,2015,4,24,13,11.5,℃
566,2015,4,24,14,11.0,℃
567,2015,4,24,15,11.0,℃
568,2015,4,24,16,10.0,℃
569,2015,4,24,17,10.0,℃
570,2015,4,24,18,10.0,℃
571,2015,4,24,19,10.0,℃
572,2015,4,24,20,9.5,℃
573,2015,4,24,21,8.5,℃
574,2015,4,24,22,8.0,℃
575,2015,4,24,23,8.0,℃
576,2015,4,25,0,7.0,℃
577,2015,4,25,1,7.0,℃
578,2015,4,25,2,6.0,℃
579,2015,4,25,3,6.0,℃
580,2015,4,25,4,6.0,℃
581,2015,4,25,5,6.0,℃
582,2015,4,25,6,6.0,℃
583,2015,4,25,7,6.5,℃
584,2015,4,25,8,7.5,℃
585,2015,4,25,9,9.0,℃
586,2015,4,25,10,10.0,℃
587,2015,4,25,11,9.5,℃
588,2015,4,25,12,10.5,℃
589,2015,4,25,13,11.5,℃
590,2015,4,25,14,11.0,℃
591,2015,4,25,15,11.0,℃
592,2015,4,25,16,10.0,℃
593,2015,4,25,17,10.0,℃
594,2015,4,25,18,10.0,℃
595,2015,4,25,19,10.0,℃
596,2015,4,25,20,9.5,℃
597,2015,4,25,21,8.5,℃
598,2015,4,25,22,8.0,℃
599,2015,4,25,23,8.0,℃
600,2015,4,26,0,7.0,℃
601,2015,4,26,1,7.0,℃
602,2015,4,26,2,6.0,℃
603,2015,4,26,3,6.0,℃
604,2015,4,26,4,6.0,℃
605,2015,4,26,5,6.0,℃
606,2015,4,26,6,6.0,℃
607,2015,4,26,7,6.5,℃
608,2015,4,26,8,7.5,℃
609,2015,4,26,9,9.0,℃
610,2015,4,26,10,10.0,℃
611,2015,4,26,11,9.5,℃
612,2015,4,26,12,10.5,℃
613,2015,4,26,13,11.5,℃
614,2015,4,26,14,11.0,℃
615,2015,4,26,15,11.0,℃
616,2015,4,26,16,10.0,℃
617,2015,4,26,17,10.0,℃
618,2015,4,26,18,10.0,℃
619,2015,4,26,19,10.0,℃
620,2015,4,26,20,9.5,℃
621,2015,4,26,21,8.5,℃
622,2015,4,26,22,8.0,℃
623,2015,4,26,23,8.0,℃
624,2015,4,27,0,7.0,℃
625,2015,4,27,1,7.0,℃
626,2015,4,27,2,6.0,℃
627,2015,4,27,3,6.0,℃
628,2015,4,27,4,6.0,℃
629,2015,4,27,5,6.0,℃
630,2015,4,27,6,6.0,℃
631,2015,4,27,7,6.5,℃
632,2015,4,27,8,7.5,℃
633,2015,4,27,9,9.0,℃
634,2015,4,27,10,10.0,℃
635,2015,4,27,11,9.5,℃
636,2015,4,27,12,10.5,℃
637,2015,4,27,13,11.5,℃
638,2015,4,27,14,11.0,℃
639,2015,4,27,15,11.0,℃
640,2015,4,27,16,10.0,℃
641,2015,4,27,17,10.0,℃
642,2015,4,27,18,10.0,℃
643,2015,4,27,19,10.0,℃
644,2015,4,27,20,9.5,℃
645,2015,4,27,21,8.5,℃
646,2015,4,27,22,8.0,℃
647,2015,4,27,23,8.0,℃
648,2015,4,28,0,7.0,℃
649,2015,4,28,1,7.0,℃
650,2015,4,28,2,6.0,℃
651,2015,4,28,3,6.0,℃
652,2015,4,28,4,6.0,℃
653,2015,4,28,5,6.0,℃
654,2015,4,28,6,6.0,℃
655,2015,4,28,7,6.5,℃
656,2015,4,28,8,7.5,℃
657,2015,4,28,9,9.0,℃
658,2015,4,28,10,10.0,℃
659,2015,4,28,11,9.5,℃
660,2015,4,28,12,10.5,℃
661,2015,4,28,13,11.5,℃
662,2015,4,28,14,11.0,℃
663,2015,4,28,15,11.0,℃
664,2015,4,28,16,10.0,℃
665,2015,4,28,17,10.0,℃
666,2015,4,28,18,10.0,℃
667,2015,4,28,19,10.0,℃
668,2015,4,28,20,9.5,℃
669,2015,4,28,21,8.5,℃
670,2015,4,28,22,8.0,℃
671,2015,4,28,23,8.0,℃
672,2015,4,29,0,7.0,℃
673,2015,4,29,1,7.0,℃
674,2015,4,29,2,6.0,℃
675,2015,4,29,3,6.0,℃
676,2015,4,29,4,6.0,℃
677,2015,4,29,5,6.0,℃
678,2015,4,29,6,6.0,℃
679,2015,4,29,7,6.5,℃
680,2015,4,29,8,7.5,℃
681,2015,4,29,9,9.0,℃
682,2015,4,29,10,10.0,℃
683,2015,4,29,11,9.5,℃
684,2015,4,29,12,10.5,℃
685,2015,4,29,13,11.5,℃
686,2015,4,29,14,11.0,℃
687,2015,4,29,15,11.0,℃
688,2015,4,29,16,10.0,℃
689,2015,4,29,17,10.0,℃
690,2015,4,29,18,10.0,℃
691,2015,4,29,19,10.0,℃
692,2015,4,29,20,9.5,℃
693,2015,4,29,21,8.5,℃
694,2015,4,29,22,8.0,℃
695,2015,4,29,23,8.0,℃
696,2015,4,30,0,7.0,℃
697,2015,4,30,1,7.0,℃
698,2015,4,30,2,6.0,℃
699,2015,4,30,3,6.0,℃
700,2015,4,30,4,6.0,℃
701,2015,4,30,5,6.0,℃
702,2015,4,30,6,6.0,℃
703,2015,4,30,7,6.5,℃
704,2015,4,30,8,7.5,℃
705,2015,4,30,9,9.0,℃
706,2015,4,30,10,10.0,℃
707,2015,4,30,11,9.5,℃
708,2015,4,30,12,10.5,℃
