,Year,Month,Day,Seq,Temp,°C
0,2014,6,1,0,16.0,℃
1,2014,6,1,1,16.0,℃
2,2014,6,1,2,15.5,℃
3,2014,6,1,3,15.0,℃
4,2014,6,1,4,14.0,℃
5,2014,6,1,5,14.0,℃
6,2014,6,1,6,14.5,℃
7,2014,6,1,7,15.5,℃
8,2014,6,1,8,16.5,℃
9,2014,6,1,9,17.5,℃
10,2014,6,1,10,18.5,℃
11,2014,6,1,11,19.0,℃
12,2014,6,1,12,19.5,℃
13,2014,6,1,13,19.5,℃
14,2014,6,1,14,20.5,℃
15,2014,6,1,15,21.0,℃
16,2014,6,1,16,20.5,℃
17,2014,6,1,17,19.5,℃
18,2014,6,1,18,18.5,℃
19,2014,6,1,19,17.5,℃
20,2014,6,1,20,15.5,℃
21,2014,6,1,21,15.0,℃
22,2014,6,1,22,15.0,℃
23,2014,6,1,23,14.0,℃
24,2014,6,2,0,16.0,℃
25,2014,6,2,1,16.0,℃
26,2014,6,2,2,15.5,℃
27,2014,6,2,3,15.0,℃
28,2014,6,2,4,14.0,℃
29,2014,6,2,5,14.0,℃
30,2014,6,2,6,14.5,℃
31,2014,6,2,7,15.5,℃
32,2014,6,2,8,16.5,℃
33,2014,6,2,9,17.5,℃
34,2014,6,2,10,18.5,℃
35,2014,6,2,11,19.0,℃
36,2014,6,2,12,19.5,℃
37,2014,6,2,13,19.5,℃
38,2014,6,2,14,20.5,℃
39,2014,6,2,15,21.0,℃
40,2014,6,2,16,20.5,℃
41,2014,6,2,17,19.5,℃
42,2014,6,2,18,18.5,℃
43,2014,6,2,19,17.5,℃
44,2014,6,2,20,15.5,℃
45,2014,6,2,21,15.0,℃
46,2014,6,2,22,15.0,℃
47,2014,6,2,23,14.0,℃
48,2014,6,3,0,16.0,℃
49,2014,6,3,1,16.0,℃
50,2014,6,3,2,15.5,℃
51,2014,6,3,3,15.0,℃
52,2014,6,3,4,14.0,℃
53,2014,6,3,5,14.0,℃
54,2014,6,3,6,14.5,℃
55,2014,6,3,7,15.5,℃
56,2014,6,3,8,16.5,℃
57,2014,6,3,9,17.5,℃
58,2014,6,3,10,18.5,℃
59,2014,6,3,11,19.0,℃
60,2014,6,3,12,19.5,℃
61,2014,6,3,13,19.5,℃
62,2014,6,3,14,20.5,℃
63,2014,6,3,15,21.0,℃
64,2014,6,3,16,20.5,℃
65,2014,6,3,17,19.5,℃
66,2014,6,3,18,18.5,℃
67,2014,6,3,19,17.5,℃
68,2014,6,3,20,15.5,℃
69,2014,6,3,21,15.0,℃
70,2014,6,3,22,15.0,℃
71,2014,6,3,23,14.0,℃
72,2014,6,4,0,16.0,℃
73,2014,6,4,1,16.0,℃
74,2014,6,4,2,15.5,℃
75,2014,6,4,3,15.0,℃
76,2014,6,4,4,14.0,℃
77,2014,6,4,5,14.0,℃
78,2014,6,4,6,14.5,℃
79,2014,6,4,7,15.5,℃
80,2014,6,4,8,16.5,℃
81,2014,6,4,9,17.5,℃
82,2014,6,4,10,18.5,℃
83,2014,6,4,11,19.0,℃
84,2014,6,4,12,19.5,℃
85,2014,6,4,13,19.5,℃
86,2014,6,4,14,20.5,℃
87,2014,6,4,15,21.0,℃
88,2014,6,4,16,20.5,℃
89,2014,6,4,17,19.5,℃
90,2014,6,4,18,18.5,℃
91,2014,6,4,19,17.5,℃
92,2014,6,4,20,15.5,℃
93,2014,6,4,21,15.0,℃
94,2014,6,4,22,15.0,℃
95,2014,6,4,23,14.0,℃
96,2014,6,5,0,16.0,℃
97,2014,6,5,1,16.0,℃
98,2014,6,5,2,15.5,℃
99,2014,6,5,3,15.0,℃
100,2014,6,5,4,14.0,℃
101,2014,6,5,5,14.0,℃
102,2014,6,5,6,14.5,℃
103,2014,6,5,7,15.5,℃
104,2014,6,5,8,16.5,℃
105,2014,6,5,9,17.5,℃
106,2014,6,5,10,18.5,℃
107,2014,6,5,11,19.0,℃
108,2014,6,5,12,19.5,℃
109,2014,6,5,13,19.5,℃
110,2014,6,5,14,20.5,℃
111,2014,6,5,15,21.0,℃
112,2014,6,5,16,20.5,℃
113,2014,6,5,17,19.5,℃
114,2014,6,5,18,18.5,℃
115,2014,6,5,19,17.5,℃
116,2014,6,5,20,15.5,℃
117,2014,6,5,21,15.0,℃
118,2014,6,5,22,15.0,℃
119,2014,6,5,23,14.0,℃
120,2014,6,6,0,16.0,℃
121,2014,6,6,1,16.0,℃
122,2014,6,6,2,15.5,℃
123,2014,6,6,3,15.0,℃
124,2014,6,6,4,14.0,℃
125,2014,6,6,5,14.0,℃
126,2014,6,6,6,14.5,℃
127,2014,6,6,7,15.5,℃
128,2014,6,6,8,16.5,℃
129,2014,6,6,9,17.5,℃
130,2014,6,6,10,18.5,℃
131,2014,6,6,11,19.0,℃
132,2014,6,6,12,19.5,℃
133,2014,6,6,13,19.5,℃
134,2014,6,6,14,20.5,℃
135,2014,6,6,15,21.0,℃
136,2014,6,6,16,20.5,℃
137,2014,6,6,17,19.5,℃
138,2014,6,6,18,18.5,℃
139,2014,6,6,19,17.5,℃
140,2014,6,6,20,15.5,℃
141,2014,6,6,21,15.0,℃
142,2014,6,6,22,15.0,℃
143,2014,6,6,23,14.0,℃
144,2014,6,7,0,16.0,℃
145,2014,6,7,1,16.0,℃
146,2014,6,7,2,15.5,℃
147,2014,6,7,3,15.0,℃
148,2014,6,7,4,14.0,℃
149,2014,6,7,5,14.0,℃
150,2014,6,7,6,14.5,℃
151,2014,6,7,7,15.5,℃
152,2014,6,7,8,16.5,℃
153,2014,6,7,9,17.5,℃
154,2014,6,7,10,18.5,℃
155,2014,6,7,11,19.0,℃
156,2014,6,7,12,19.5,℃
157,2014,6,7,13,19.5,℃
158,2014,6,7,14,20.5,℃
159,2014,6,7,15,21.0,℃
160,2014,6,7,16,20.5,℃
161,2014,6,7,17,19.5,℃
162,2014,6,7,18,18.5,℃
163,2014,6,7,19,17.5,℃
164,2014,6,7,20,15.5,℃
165,2014,6,7,21,15.0,℃
166,2014,6,7,22,15.0,℃
167,2014,6,7,23,14.0,℃
168,2014,6,8,0,16.0,℃
169,2014,6,8,1,16.0,℃
170,2014,6,8,2,15.5,℃
171,2014,6,8,3,15.0,℃
172,2014,6,8,4,14.0,℃
173,2014,6,8,5,14.0,℃
174,2014,6,8,6,14.5,℃
175,2014,6,8,7,15.5,℃
176,2014,6,8,8,16.5,℃
177,2014,6,8,9,17.5,℃
178,2014,6,8,10,18.5,℃
179,2014,6,8,11,19.0,℃
180,2014,6,8,12,19.5,℃
181,2014,6,8,13,19.5,℃
182,2014,6,8,14,20.5,℃
183,2014,6,8,15,21.0,℃
184,2014,6,8,16,20.5,℃
185,2014,6,8,17,19.5,℃
186,2014,6,8,18,18.5,℃
187,2014,6,8,19,17.5,℃
188,2014,6,8,20,15.5,℃
189,2014,6,8,21,15.0,℃
190,2014,6,8,22,15.0,℃
191,2014,6,8,23,14.0,℃
192,2014,6,9,0,16.0,℃
193,2014,6,9,1,16.0,℃
194,2014,6,9,2,15.5,℃
195,2014,6,9,3,15.0,℃
196,2014,6,9,4,14.0,℃
197,2014,6,9,5,14.0,℃
198,2014,6,9,6,14.5,℃
199,2014,6,9,7,15.5,℃
200,2014,6,9,8,16.5,℃
201,2014,6,9,9,17.5,℃
202,2014,6,9,10,18.5,℃
203,2014,6,9,11,19.0,℃
204,2014,6,9,12,19.5,℃
205,2014,6,9,13,19.5,℃
206,2014,6,9,14,20.5,℃
207,2014,6,9,15,21.0,℃
208,2014,6,9,16,20.5,℃
209,2014,6,9,17,19.5,℃
210,2014,6,9,18,18.5,℃
211,2014,6,9,19,17.5,℃
212,2014,6,9,20,15.5,℃
213,2014,6,9,21,15.0,℃
214,2014,6,9,22,15.0,℃
215,2014,6,9,23,14.0,℃
216,2014,6,10,0,16.0,℃
217,2014,6,10,1,16.0,℃
218,2014,6,10,2,15.5,℃
219,2014,6,10,3,15.0,℃
220,2014,6,10,4,14.0,℃
221,2014,6,10,5,14.0,℃
222,2014,6,10,6,14.5,℃
223,2014,6,10,7,15.5,℃
224,2014,6,10,8,16.5,℃
225,2014,6,10,9,17.5,℃
226,2014,6,10,10,18.5,℃
227,2014,6,10,11,19.0,℃
228,2014,6,10,12,19.5,℃
229,2014,6,10,13,19.5,℃
230,2014,6,10,14,20.5,℃
231,2014,6,10,15,21.0,℃
232,2014,6,10,16,20.5,℃
233,2014,6,10,17,19.5,℃
234,2014,6,10,18,18.5,℃
235,2014,6,10,19,17.5,℃
236,2014,6,10,20,15.5,℃
237,2014,6,10,21,15.0,℃
238,2014,6,10,22,15.0,℃
239,2014,6,10,23,14.0,℃
240,2014,6,11,0,16.0,℃
241,2014,6,11,1,16.0,℃
242,2014,6,11,2,15.5,℃
243,2014,6,11,3,15.0,℃
244,2014,6,11,4,14.0,℃
245,2014,6,11,5,14.0,℃
246,2014,6,11,6,14.5,℃
247,2014,6,11,7,15.5,℃
248,2014,6,11,8,16.5,℃
249,2014,6,11,9,17.5,℃
250,2014,6,11,10,18.5,℃
251,2014,6,11,11,19.0,℃
252,2014,6,11,12,19.5,℃
253,2014,6,11,13,19.5,℃
254,2014,6,11,14,20.5,℃
255,2014,6,11,15,21.0,℃
256,2014,6,11,16,20.5,℃
257,2014,6,11,17,19.5,℃
258,2014,6,11,18,18.5,℃
259,2014,6,11,19,17.5,℃
260,2014,6,11,20,15.5,℃
261,2014,6,11,21,15.0,℃
262,2014,6,11,22,15.0,℃
263,2014,6,11,23,14.0,℃
264,2014,6,12,0,16.0,℃
265,2014,6,12,1,16.0,℃
266,2014,6,12,2,15.5,℃
267,2014,6,12,3,15.0,℃
268,2014,6,12,4,14.0,℃
269,2014,6,12,5,14.0,℃
270,2014,6,12,6,14.5,℃
271,2014,6,12,7,15.5,℃
272,2014,6,12,8,16.5,℃
273,2014,6,12,9,17.5,℃
274,2014,6,12,10,18.5,℃
275,2014,6,12,11,19.0,℃
276,2014,6,12,12,19.5,℃
277,2014,6,12,13,19.5,℃
278,2014,6,12,14,20.5,℃
279,2014,6,12,15,21.0,℃
280,2014,6,12,16,20.5,℃
281,2014,6,12,17,19.5,℃
282,2014,6,12,18,18.5,℃
283,2014,6,12,19,17.5,℃
284,2014,6,12,20,15.5,℃
285,2014,6,12,21,15.0,℃
286,2014,6,12,22,15.0,℃
287,2014,6,12,23,14.0,℃
288,2014,6,13,0,16.0,℃
289,2014,6,13,1,16.0,℃
290,2014,6,13,2,15.5,℃
291,2014,6,13,3,15.0,℃
292,2014,6,13,4,14.0,℃
293,2014,6,13,5,14.0,℃
294,2014,6,13,6,14.5,℃
295,2014,6,13,7,15.5,℃
296,2014,6,13,8,16.5,℃
297,2014,6,13,9,17.5,℃
298,2014,6,13,10,18.5,℃
299,2014,6,13,11,19.0,℃
