,Year,Month,Day,Seq,Temp,°C
0,2014,9,1,0,16.0,℃
1,2014,9,1,1,15.0,℃
2,2014,9,1,2,15.0,℃
3,2014,9,1,3,14.0,℃
4,2014,9,1,4,14.0,℃
5,2014,9,1,5,14.0,℃
6,2014,9,1,6,14.0,℃
7,2014,9,1,7,14.5,℃
8,2014,9,1,8,16.5,℃
9,2014,9,1,9,17.0,℃
10,2014,9,1,10,18.0,℃
11,2014,9,1,11,17.0,℃
12,2014,9,1,12,18.0,℃
13,2014,9,1,13,18.5,℃
14,2014,9,1,14,18.0,℃
15,2014,9,1,15,19.0,℃
16,2014,9,1,16,19.0,℃
17,2014,9,1,17,19.5,℃
18,2014,9,1,18,19.0,℃
19,2014,9,1,19,18.5,℃
20,2014,9,1,20,17.5,℃
21,2014,9,1,21,17.0,℃
22,2014,9,1,22,16.0,℃
23,2014,9,1,23,16.0,℃
24,2014,9,2,0,16.0,℃
25,2014,9,2,1,15.0,℃
26,2014,9,2,2,15.0,℃
27,2014,9,2,3,14.0,℃
28,2014,9,2,4,14.0,℃
29,2014,9,2,5,14.0,℃
30,2014,9,2,6,14.0,℃
31,2014,9,2,7,14.5,℃
32,2014,9,2,8,16.5,℃
33,2014,9,2,9,17.0,℃
34,2014,9,2,10,18.0,℃
35,2014,9,2,11,17.0,℃
36,2014,9,2,12,18.0,℃
37,2014,9,2,13,18.5,℃
38,2014,9,2,14,18.0,℃
39,2014,9,2,15,19.0,℃
40,2014,9,2,16,19.0,℃
41,2014,9,2,17,19.5,℃
42,2014,9,2,18,19.0,℃
43,2014,9,2,19,18.5,℃
44,2014,9,2,20,17.5,℃
45,2014,9,2,21,17.0,℃
46,2014,9,2,22,16.0,℃
47,2014,9,2,23,16.0,℃
48,2014,9,3,0,16.0,℃
49,2014,9,3,1,15.0,℃
50,2014,9,3,2,15.0,℃
51,2014,9,3,3,14.0,℃
52,2014,9,3,4,14.0,℃
53,2014,9,3,5,14.0,℃
54,2014,9,3,6,14.0,℃
55,2014,9,3,7,14.5,℃
56,2014,9,3,8,16.5,℃
57,2014,9,3,9,17.0,℃
58,2014,9,3,10,18.0,℃
59,2014,9,3,11,17.0,℃
60,2014,9,3,12,18.0,℃
61,2014,9,3,13,18.5,℃
62,2014,9,3,14,18.0,℃
63,2014,9,3,15,19.0,℃
64,2014,9,3,16,19.0,℃
65,2014,9,3,17,19.5,℃
66,2014,9,3,18,19.0,℃
67,2014,9,3,19,18.5,℃
68,2014,9,3,20,17.5,℃
69,2014,9,3,21,17.0,℃
70,2014,9,3,22,16.0,℃
71,2014,9,3,23,16.0,℃
72,2014,9,4,0,16.0,℃
73,2014,9,4,1,15.0,℃
74,2014,9,4,2,15.0,℃
75,2014,9,4,3,14.0,℃
76,2014,9,4,4,14.0,℃
77,2014,9,4,5,14.0,℃
78,2014,9,4,6,14.0,℃
79,2014,9,4,7,14.5,℃
80,2014,9,4,8,16.5,℃
81,2014,9,4,9,17.0,℃
82,2014,9,4,10,18.0,℃
83,2014,9,4,11,17.0,℃
84,2014,9,4,12,18.0,℃
85,2014,9,4,13,18.5,℃
86,2014,9,4,14,18.0,℃
87,2014,9,4,15,19.0,℃
88,2014,9,4,16,19.0,℃
89,2014,9,4,17,19.5,℃
90,2014,9,4,18,19.0,℃
91,2014,9,4,19,18.5,℃
92,2014,9,4,20,17.5,℃
93,2014,9,4,21,17.0,℃
94,2014,9,4,22,16.0,℃
95,2014,9,4,23,16.0,℃
96,2014,9,5,0,16.0,℃
97,2014,9,5,1,15.0,℃
98,2014,9,5,2,15.0,℃
99,2014,9,5,3,14.0,℃
100,2014,9,5,4,14.0,℃
101,2014,9,5,5,14.0,℃
102,2014,9,5,6,14.0,℃
103,2014,9,5,7,14.5,℃
104,2014,9,5,8,16.5,℃
105,2014,9,5,9,17.0,℃
106,2014,9,5,10,18.0,℃
107,2014,9,5,11,17.0,℃
108,2014,9,5,12,18.0,℃
109,2014,9,5,13,18.5,℃
110,2014,9,5,14,18.0,℃
111,2014,9,5,15,19.0,℃
112,2014,9,5,16,19.0,℃
113,2014,9,5,17,19.5,℃
114,2014,9,5,18,19.0,℃
115,2014,9,5,19,18.5,℃
116,2014,9,5,20,17.5,℃
117,2014,9,5,21,17.0,℃
118,2014,9,5,22,16.0,℃
119,2014,9,5,23,16.0,℃
120,2014,9,6,0,16.0,℃
121,2014,9,6,1,15.0,℃
122,2014,9,6,2,15.0,℃
123,2014,9,6,3,14.0,℃
124,2014,9,6,4,14.0,℃
125,2014,9,6,5,14.0,℃
126,2014,9,6,6,14.0,℃
127,2014,9,6,7,14.5,℃
128,2014,9,6,8,16.5,℃
129,2014,9,6,9,17.0,℃
130,2014,9,6,10,18.0,℃
131,2014,9,6,11,17.0,℃
132,2014,9,6,12,18.0,℃
133,2014,9,6,13,18.5,℃
134,2014,9,6,14,18.0,℃
135,2014,9,6,15,19.0,℃
136,2014,9,6,16,19.0,℃
137,2014,9,6,17,19.5,℃
138,2014,9,6,18,19.0,℃
139,2014,9,6,19,18.5,℃
140,2014,9,6,20,17.5,℃
141,2014,9,6,21,17.0,℃
142,2014,9,6,22,16.0,℃
143,2014,9,6,23,16.0,℃
144,2014,9,7,0,16.0,℃
145,2014,9,7,1,15.0,℃
146,2014,9,7,2,15.0,℃
147,2014,9,7,3,14.0,℃
148,2014,9,7,4,14.0,℃
149,2014,9,7,5,14.0,℃
150,2014,9,7,6,14.0,℃
151,2014,9,7,7,14.5,℃
152,2014,9,7,8,16.5,℃
153,2014,9,7,9,17.0,℃
154,2014,9,7,10,18.0,℃
155,2014,9,7,11,17.0,℃
156,2014,9,7,12,18.0,℃
157,2014,9,7,13,18.5,℃
158,2014,9,7,14,18.0,℃
159,2014,9,7,15,19.0,℃
160,2014,9,7,16,19.0,℃
161,2014,9,7,17,19.5,℃
162,2014,9,7,18,19.0,℃
163,2014,9,7,19,18.5,℃
164,2014,9,7,20,17.5,℃
165,2014,9,7,21,17.0,℃
166,2014,9,7,22,16.0,℃
167,2014,9,7,23,16.0,℃
168,2014,9,8,0,16.0,℃
169,2014,9,8,1,15.0,℃
170,2014,9,8,2,15.0,℃
171,2014,9,8,3,14.0,℃
172,2014,9,8,4,14.0,℃
173,2014,9,8,5,14.0,℃
174,2014,9,8,6,14.0,℃
175,2014,9,8,7,14.5,℃
176,2014,9,8,8,16.5,℃
177,2014,9,8,9,17.0,℃
178,2014,9,8,10,18.0,℃
179,2014,9,8,11,17.0,℃
180,2014,9,8,12,18.0,℃
181,2014,9,8,13,18.5,℃
182,2014,9,8,14,18.0,℃
183,2014,9,8,15,19.0,℃
184,2014,9,8,16,19.0,℃
185,2014,9,8,17,19.5,℃
186,2014,9,8,18,19.0,℃
187,2014,9,8,19,18.5,℃
188,2014,9,8,20,17.5,℃
189,2014,9,8,21,17.0,℃
190,2014,9,8,22,16.0,℃
191,2014,9,8,23,16.0,℃
192,2014,9,9,0,16.0,℃
193,2014,9,9,1,15.0,℃
194,2014,9,9,2,15.0,℃
195,2014,9,9,3,14.0,℃
196,2014,9,9,4,14.0,℃
197,2014,9,9,5,14.0,℃
198,2014,9,9,6,14.0,℃
199,2014,9,9,7,14.5,℃
200,2014,9,9,8,16.5,℃
201,2014,9,9,9,17.0,℃
202,2014,9,9,10,18.0,℃
203,2014,9,9,11,17.0,℃
204,2014,9,9,12,18.0,℃
205,2014,9,9,13,18.5,℃
206,2014,9,9,14,18.0,℃
207,2014,9,9,15,19.0,℃
208,2014,9,9,16,19.0,℃
209,2014,9,9,17,19.5,℃
210,2014,9,9,18,19.0,℃
211,2014,9,9,19,18.5,℃
212,2014,9,9,20,17.5,℃
213,2014,9,9,21,17.0,℃
214,2014,9,9,22,16.0,℃
215,2014,9,9,23,16.0,℃
216,2014,9,10,0,16.0,℃
217,2014,9,10,1,15.0,℃
218,2014,9,10,2,15.0,℃
219,2014,9,10,3,14.0,℃
220,2014,9,10,4,14.0,℃
221,2014,9,10,5,14.0,℃
222,2014,9,10,6,14.0,℃
223,2014,9,10,7,14.5,℃
224,2014,9,10,8,16.5,℃
225,2014,9,10,9,17.0,℃
226,2014,9,10,10,18.0,℃
227,2014,9,10,11,17.0,℃
228,2014,9,10,12,18.0,℃
229,2014,9,10,13,18.5,℃
230,2014,9,10,14,18.0,℃
231,2014,9,10,15,19.0,℃
232,2014,9,10,16,19.0,℃
233,2014,9,10,17,19.5,℃
234,2014,9,10,18,19.0,℃
235,2014,9,10,19,18.5,℃
236,2014,9,10,20,17.5,℃
237,2014,9,10,21,17.0,℃
238,2014,9,10,22,16.0,℃
239,2014,9,10,23,16.0,℃
240,2014,9,11,0,16.0,℃
241,2014,9,11,1,15.0,℃
242,2014,9,11,2,15.0,℃
