,Year,Month,Day,Seq,Temp,°C
0,2015,5,1,0,7.0,℃
1,2015,5,1,1,7.0,℃
2,2015,5,1,2,7.0,℃
3,2015,5,1,3,7.0,℃
4,2015,5,1,4,6.5,℃
5,2015,5,1,5,7.0,℃
6,2015,5,1,6,7.0,℃
7,2015,5,1,7,7.5,℃
8,2015,5,1,8,8.5,℃
9,2015,5,1,9,9.5,℃
10,2015,5,1,10,10.0,℃
11,2015,5,1,11,11.0,℃
12,2015,5,1,12,11.0,℃
13,2015,5,1,13,12.0,℃
14,2015,5,1,14,12.0,℃
15,2015,5,1,15,12.0,℃
16,2015,5,1,16,11.5,℃
17,2015,5,1,17,10.5,℃
18,2015,5,1,18,10.0,℃
19,2015,5,1,19,9.5,℃
20,2015,5,1,20,9.0,℃
21,2015,5,1,21,9.0,℃
22,2015,5,1,22,8.5,℃
23,2015,5,1,23,8.0,℃
24,2015,5,2,0,7.0,℃
25,2015,5,2,1,7.0,℃
26,2015,5,2,2,7.0,℃
27,2015,5,2,3,7.0,℃
28,2015,5,2,4,6.5,℃
29,2015,5,2,5,7.0,℃
30,2015,5,2,6,7.0,℃
31,2015,5,2,7,7.5,℃
32,2015,5,2,8,8.5,℃
33,2015,5,2,9,9.5,℃
34,2015,5,2,10,10.0,℃
35,2015,5,2,11,11.0,℃
36,2015,5,2,12,11.0,℃
37,2015,5,2,13,12.0,℃
38,2015,5,2,14,12.0,℃
39,2015,5,2,15,12.0,℃
40,2015,5,2,16,11.5,℃
41,2015,5,2,17,10.5,℃
42,2015,5,2,18,10.0,℃
43,2015,5,2,19,9.5,℃
44,2015,5,2,20,9.0,℃
45,2015,5,2,21,9.0,℃
46,2015,5,2,22,8.5,℃
47,2015,5,2,23,8.0,℃
48,2015,5,3,0,7.0,℃
49,2015,5,3,1,7.0,℃
50,2015,5,3,2,7.0,℃
51,2015,5,3,3,7.0,℃
52,2015,5,3,4,6.5,℃
53,2015,5,3,5,7.0,℃
54,2015,5,3,6,7.0,℃
55,2015,5,3,7,7.5,℃
56,2015,5,3,8,8.5,℃
57,2015,5,3,9,9.5,℃
58,2015,5,3,10,10.0,℃
59,2015,5,3,11,11.0,℃
60,2015,5,3,12,11.0,℃
61,2015,5,3,13,12.0,℃
62,2015,5,3,14,12.0,℃
63,2015,5,3,15,12.0,℃
64,2015,5,3,16,11.5,℃
65,2015,5,3,17,10.5,℃
66,2015,5,3,18,10.0,℃
67,2015,5,3,19,9.5,℃
68,2015,5,3,20,9.0,℃
69,2015,5,3,21,9.0,℃
70,2015,5,3,22,8.5,℃
71,2015,5,3,23,8.0,℃
72,2015,5,4,0,7.0,℃
73,2015,5,4,1,7.0,℃
74,2015,5,4,2,7.0,℃
75,2015,5,4,3,7.0,℃
76,2015,5,4,4,6.5,℃
77,2015,5,4,5,7.0,℃
78,2015,5,4,6,7.0,℃
79,2015,5,4,7,7.5,℃
80,2015,5,4,8,8.5,℃
81,2015,5,4,9,9.5,℃
82,2015,5,4,10,10.0,℃
83,2015,5,4,11,11.0,℃
84,2015,5,4,12,11.0,℃
85,2015,5,4,13,12.0,℃
86,2015,5,4,14,12.0,℃
87,2015,5,4,15,12.0,℃
88,2015,5,4,16,11.5,℃
89,2015,5,4,17,10.5,℃
90,2015,5,4,18,10.0,℃
91,2015,5,4,19,9.5,℃
92,2015,5,4,20,9.0,℃
93,2015,5,4,21,9.0,℃
94,2015,5,4,22,8.5,℃
95,2015,5,4,23,8.0,℃
96,2015,5,5,0,7.0,℃
97,2015,5,5,1,7.0,℃
98,2015,5,5,2,7.0,℃
99,2015,5,5,3,7.0,℃
100,2015,5,5,4,6.5,℃
101,2015,5,5,5,7.0,℃
102,2015,5,5,6,7.0,℃
103,2015,5,5,7,7.5,℃
104,2015,5,5,8,8.5,℃
105,2015,5,5,9,9.5,℃
106,2015,5,5,10,10.0,℃
107,2015,5,5,11,11.0,℃
108,2015,5,5,12,11.0,℃
109,2015,5,5,13,12.0,℃
110,2015,5,5,14,12.0,℃
111,2015,5,5,15,12.0,℃
112,2015,5,5,16,11.5,℃
113,2015,5,5,17,10.5,℃
114,2015,5,5,18,10.0,℃
115,2015,5,5,19,9.5,℃
116,2015,5,5,20,9.0,℃
117,2015,5,5,21,9.0,℃
118,2015,5,5,22,8.5,℃
119,2015,5,5,23,8.0,℃
120,2015,5,6,0,7.0,℃
121,2015,5,6,1,7.0,℃
122,2015,5,6,2,7.0,℃
123,2015,5,6,3,7.0,℃
124,2015,5,6,4,6.5,℃
125,2015,5,6,5,7.0,℃
126,2015,5,6,6,7.0,℃
127,2015,5,6,7,7.5,℃
128,2015,5,6,8,8.5,℃
129,2015,5,6,9,9.5,℃
130,2015,5,6,10,10.0,℃
131,2015,5,6,11,11.0,℃
132,2015,5,6,12,11.0,℃
133,2015,5,6,13,12.0,℃
134,2015,5,6,14,12.0,℃
135,2015,5,6,15,12.0,℃
136,2015,5,6,16,11.5,℃
137,2015,5,6,17,10.5,℃
138,2015,5,6,18,10.0,℃
139,2015,5,6,19,9.5,℃
140,2015,5,6,20,9.0,℃
141,2015,5,6,21,9.0,℃
142,2015,5,6,22,8.5,℃
143,2015,5,6,23,8.0,℃
144,2015,5,7,0,7.0,℃
145,2015,5,7,1,7.0,℃
146,2015,5,7,2,7.0,℃
147,2015,5,7,3,7.0,℃
148,2015,5,7,4,6.5,℃
149,2015,5,7,5,7.0,℃
150,2015,5,7,6,7.0,℃
151,2015,5,7,7,7.5,℃
152,2015,5,7,8,8.5,℃
153,2015,5,7,9,9.5,℃
154,2015,5,7,10,10.0,℃
155,2015,5,7,11,11.0,℃
156,2015,5,7,12,11.0,℃
157,2015,5,7,13,12.0,℃
158,2015,5,7,14,12.0,℃
159,2015,5,7,15,12.0,℃
160,2015,5,7,16,11.5,℃
161,2015,5,7,17,10.5,℃
162,2015,5,7,18,10.0,℃
163,2015,5,7,19,9.5,℃
164,2015,5,7,20,9.0,℃
165,2015,5,7,21,9.0,℃
166,2015,5,7,22,8.5,℃
167,2015,5,7,23,8.0,℃
168,2015,5,8,0,7.0,℃
169,2015,5,8,1,7.0,℃
170,2015,5,8,2,7.0,℃
171,2015,5,8,3,7.0,℃
172,2015,5,8,4,6.5,℃
173,2015,5,8,5,7.0,℃
174,2015,5,8,6,7.0,℃
175,2015,5,8,7,7.5,℃
176,2015,5,8,8,8.5,℃
177,2015,5,8,9,9.5,℃
178,2015,5,8,10,10.0,℃
179,2015,5,8,11,11.0,℃
180,2015,5,8,12,11.0,℃
181,2015,5,8,13,12.0,℃
182,2015,5,8,14,12.0,℃
183,2015,5,8,15,12.0,℃
184,2015,5,8,16,11.5,℃
185,2015,5,8,17,10.5,℃
186,2015,5,8,18,10.0,℃
187,2015,5,8,19,9.5,℃
188,2015,5,8,20,9.0,℃
189,2015,5,8,21,9.0,℃
190,2015,5,8,22,8.5,℃
191,2015,5,8,23,8.0,℃
192,2015,5,9,0,7.0,℃
193,2015,5,9,1,7.0,℃
194,2015,5,9,2,7.0,℃
195,2015,5,9,3,7.0,℃
196,2015,5,9,4,6.5,℃
197,2015,5,9,5,7.0,℃
198,2015,5,9,6,7.0,℃
199,2015,5,9,7,7.5,℃
200,2015,5,9,8,8.5,℃
201,2015,5,9,9,9.5,℃
202,2015,5,9,10,10.0,℃
203,2015,5,9,11,11.0,℃
204,2015,5,9,12,11.0,℃
205,2015,5,9,13,12.0,℃
206,2015,5,9,14,12.0,℃
207,2015,5,9,15,12.0,℃
208,2015,5,9,16,11.5,℃
209,2015,5,9,17,10.5,℃
210,2015,5,9,18,10.0,℃
211,2015,5,9,19,9.5,℃
212,2015,5,9,20,9.0,℃
213,2015,5,9,21,9.0,℃
