,Year,Month,Day,Seq,Temp,°C
0,2016,5,1,0,7.0,℃
1,2016,5,1,1,6.5,℃
2,2016,5,1,2,6.0,℃
3,2016,5,1,3,5.5,℃
4,2016,5,1,4,5.0,℃
5,2016,5,1,5,5.0,℃
6,2016,5,1,6,6.0,℃
7,2016,5,1,7,8.5,℃
8,2016,5,1,8,10.5,℃
9,2016,5,1,9,12.5,℃
10,2016,5,1,10,13.0,℃
11,2016,5,1,11,14.0,℃
12,2016,5,1,12,15.0,℃
13,2016,5,1,13,16.0,℃
14,2016,5,1,14,16.5,℃
15,2016,5,1,15,16.0,℃
16,2016,5,1,16,15.0,℃
17,2016,5,1,17,15.0,℃
18,2016,5,1,18,14.0,℃
19,2016,5,1,19,13.0,℃
20,2016,5,1,20,12.0,℃
21,2016,5,1,21,11.5,℃
22,2016,5,1,22,11.0,℃
23,2016,5,1,23,11.0,℃
24,2016,5,2,0,7.0,℃
25,2016,5,2,1,6.5,℃
26,2016,5,2,2,6.0,℃
27,2016,5,2,3,5.5,℃
28,2016,5,2,4,5.0,℃
29,2016,5,2,5,5.0,℃
30,2016,5,2,6,6.0,℃
31,2016,5,2,7,8.5,℃
32,2016,5,2,8,10.5,℃
33,2016,5,2,9,12.5,℃
34,2016,5,2,10,13.0,℃
35,2016,5,2,11,14.0,℃
36,2016,5,2,12,15.0,℃
37,2016,5,2,13,16.0,℃
38,2016,5,2,14,16.5,℃
39,2016,5,2,15,16.0,℃
40,2016,5,2,16,15.0,℃
41,2016,5,2,17,15.0,℃
42,2016,5,2,18,14.0,℃
43,2016,5,2,19,13.0,℃
44,2016,5,2,20,12.0,℃
45,2016,5,2,21,11.5,℃
46,2016,5,2,22,11.0,℃
47,2016,5,2,23,11.0,℃
48,2016,5,3,0,7.0,℃
49,2016,5,3,1,6.5,℃
50,2016,5,3,2,6.0,℃
51,2016,5,3,3,5.5,℃
52,2016,5,3,4,5.0,℃
53,2016,5,3,5,5.0,℃
54,2016,5,3,6,6.0,℃
55,2016,5,3,7,8.5,℃
56,2016,5,3,8,10.5,℃
57,2016,5,3,9,12.5,℃
58,2016,5,3,10,13.0,℃
59,2016,5,3,11,14.0,℃
60,2016,5,3,12,15.0,℃
61,2016,5,3,13,16.0,℃
62,2016,5,3,14,16.5,℃
63,2016,5,3,15,16.0,℃
64,2016,5,3,16,15.0,℃
65,2016,5,3,17,15.0,℃
66,2016,5,3,18,14.0,℃
67,2016,5,3,19,13.0,℃
68,2016,5,3,20,12.0,℃
69,2016,5,3,21,11.5,℃
70,2016,5,3,22,11.0,℃
71,2016,5,3,23,11.0,℃
72,2016,5,4,0,7.0,℃
73,2016,5,4,1,6.5,℃
74,2016,5,4,2,6.0,℃
75,2016,5,4,3,5.5,℃
76,2016,5,4,4,5.0,℃
77,2016,5,4,5,5.0,℃
78,2016,5,4,6,6.0,℃
79,2016,5,4,7,8.5,℃
80,2016,5,4,8,10.5,℃
81,2016,5,4,9,12.5,℃
82,2016,5,4,10,13.0,℃
83,2016,5,4,11,14.0,℃
84,2016,5,4,12,15.0,℃
85,2016,5,4,13,16.0,℃
86,2016,5,4,14,16.5,℃
87,2016,5,4,15,16.0,℃
88,2016,5,4,16,15.0,℃
89,2016,5,4,17,15.0,℃
90,2016,5,4,18,14.0,℃
91,2016,5,4,19,13.0,℃
92,2016,5,4,20,12.0,℃
93,2016,5,4,21,11.5,℃
94,2016,5,4,22,11.0,℃
95,2016,5,4,23,11.0,℃
96,2016,5,5,0,7.0,℃
97,2016,5,5,1,6.5,℃
98,2016,5,5,2,6.0,℃
99,2016,5,5,3,5.5,℃
100,2016,5,5,4,5.0,℃
101,2016,5,5,5,5.0,℃
102,2016,5,5,6,6.0,℃
103,2016,5,5,7,8.5,℃
104,2016,5,5,8,10.5,℃
105,2016,5,5,9,12.5,℃
106,2016,5,5,10,13.0,℃
107,2016,5,5,11,14.0,℃
108,2016,5,5,12,15.0,℃
109,2016,5,5,13,16.0,℃
110,2016,5,5,14,16.5,℃
111,2016,5,5,15,16.0,℃
112,2016,5,5,16,15.0,℃
113,2016,5,5,17,15.0,℃
114,2016,5,5,18,14.0,℃
115,2016,5,5,19,13.0,℃
116,2016,5,5,20,12.0,℃
117,2016,5,5,21,11.5,℃
118,2016,5,5,22,11.0,℃
119,2016,5,5,23,11.0,℃
120,2016,5,6,0,7.0,℃
121,2016,5,6,1,6.5,℃
122,2016,5,6,2,6.0,℃
123,2016,5,6,3,5.5,℃
124,2016,5,6,4,5.0,℃
125,2016,5,6,5,5.0,℃
126,2016,5,6,6,6.0,℃
127,2016,5,6,7,8.5,℃
128,2016,5,6,8,10.5,℃
129,2016,5,6,9,12.5,℃
130,2016,5,6,10,13.0,℃
131,2016,5,6,11,14.0,℃
132,2016,5,6,12,15.0,℃
133,2016,5,6,13,16.0,℃
134,2016,5,6,14,16.5,℃
135,2016,5,6,15,16.0,℃
136,2016,5,6,16,15.0,℃
137,2016,5,6,17,15.0,℃
138,2016,5,6,18,14.0,℃
139,2016,5,6,19,13.0,℃
140,2016,5,6,20,12.0,℃
141,2016,5,6,21,11.5,℃
142,2016,5,6,22,11.0,℃
143,2016,5,6,23,11.0,℃
144,2016,5,7,0,7.0,℃
