,Year,Month,Day,Seq,Temp,°C
0,2014,4,1,0,11.0,℃
1,2014,4,1,1,11.5,℃
2,2014,4,1,2,10.5,℃
3,2014,4,1,3,10.0,℃
4,2014,4,1,4,9.5,℃
5,2014,4,1,5,9.0,℃
6,2014,4,1,6,9.5,℃
7,2014,4,1,7,10.0,℃
8,2014,4,1,8,11.5,℃
9,2014,4,1,9,13.5,℃
10,2014,4,1,10,15.5,℃
11,2014,4,1,11,17.0,℃
12,2014,4,1,12,17.5,℃
13,2014,4,1,13,18.0,℃
14,2014,4,1,14,18.5,℃
15,2014,4,1,15,19.0,℃
16,2014,4,1,16,19.5,℃
17,2014,4,1,17,18.5,℃
18,2014,4,1,18,17.0,℃
19,2014,4,1,19,15.5,℃
20,2014,4,1,20,13.5,℃
21,2014,4,1,21,12.5,℃
22,2014,4,1,22,12.0,℃
23,2014,4,1,23,11.0,℃
24,2014,4,2,0,11.0,℃
25,2014,4,2,1,11.5,℃
26,2014,4,2,2,10.5,℃
27,2014,4,2,3,10.0,℃
28,2014,4,2,4,9.5,℃
29,2014,4,2,5,9.0,℃
30,2014,4,2,6,9.5,℃
31,2014,4,2,7,10.0,℃
32,2014,4,2,8,11.5,℃
33,2014,4,2,9,13.5,℃
34,2014,4,2,10,15.5,℃
35,2014,4,2,11,17.0,℃
36,2014,4,2,12,17.5,℃
37,2014,4,2,13,18.0,℃
38,2014,4,2,14,18.5,℃
39,2014,4,2,15,19.0,℃
40,2014,4,2,16,19.5,℃
41,2014,4,2,17,18.5,℃
42,2014,4,2,18,17.0,℃
43,2014,4,2,19,15.5,℃
44,2014,4,2,20,13.5,℃
45,2014,4,2,21,12.5,℃
46,2014,4,2,22,12.0,℃
47,2014,4,2,23,11.0,℃
48,2014,4,3,0,11.0,℃
49,2014,4,3,1,11.5,℃
50,2014,4,3,2,10.5,℃
51,2014,4,3,3,10.0,℃
52,2014,4,3,4,9.5,℃
53,2014,4,3,5,9.0,℃
54,2014,4,3,6,9.5,℃
55,2014,4,3,7,10.0,℃
56,2014,4,3,8,11.5,℃
57,2014,4,3,9,13.5,℃
58,2014,4,3,10,15.5,℃
59,2014,4,3,11,17.0,℃
60,2014,4,3,12,17.5,℃
61,2014,4,3,13,18.0,℃
62,2014,4,3,14,18.5,℃
63,2014,4,3,15,19.0,℃
64,2014,4,3,16,19.5,℃
65,2014,4,3,17,18.5,℃
66,2014,4,3,18,17.0,℃
67,2014,4,3,19,15.5,℃
68,2014,4,3,20,13.5,℃
69,2014,4,3,21,12.5,℃
70,2014,4,3,22,12.0,℃
71,2014,4,3,23,11.0,℃
72,2014,4,4,0,11.0,℃
73,2014,4,4,1,11.5,℃
74,2014,4,4,2,10.5,℃
75,2014,4,4,3,10.0,℃
76,2014,4,4,4,9.5,℃
77,2014,4,4,5,9.0,℃
78,2014,4,4,6,9.5,℃
79,2014,4,4,7,10.0,℃
80,2014,4,4,8,11.5,℃
81,2014,4,4,9,13.5,℃
82,2014,4,4,10,15.5,℃
83,2014,4,4,11,17.0,℃
84,2014,4,4,12,17.5,℃
85,2014,4,4,13,18.0,℃
86,2014,4,4,14,18.5,℃
87,2014,4,4,15,19.0,℃
88,2014,4,4,16,19.5,℃
89,2014,4,4,17,18.5,℃
90,2014,4,4,18,17.0,℃
91,2014,4,4,19,15.5,℃
92,2014,4,4,20,13.5,℃
93,2014,4,4,21,12.5,℃
94,2014,4,4,22,12.0,℃
95,2014,4,4,23,11.0,℃
96,2014,4,5,0,11.0,℃
97,2014,4,5,1,11.5,℃
98,2014,4,5,2,10.5,℃
99,2014,4,5,3,10.0,℃
100,2014,4,5,4,9.5,℃
101,2014,4,5,5,9.0,℃
102,2014,4,5,6,9.5,℃
103,2014,4,5,7,10.0,℃
104,2014,4,5,8,11.5,℃
105,2014,4,5,9,13.5,℃
106,2014,4,5,10,15.5,℃
107,2014,4,5,11,17.0,℃
108,2014,4,5,12,17.5,℃
109,2014,4,5,13,18.0,℃
110,2014,4,5,14,18.5,℃
111,2014,4,5,15,19.0,℃
112,2014,4,5,16,19.5,℃
113,2014,4,5,17,18.5,℃
114,2014,4,5,18,17.0,℃
115,2014,4,5,19,15.5,℃
116,2014,4,5,20,13.5,℃
117,2014,4,5,21,12.5,℃
118,2014,4,5,22,12.0,℃
119,2014,4,5,23,11.0,℃
120,2014,4,6,0,11.0,℃
121,2014,4,6,1,11.5,℃
122,2014,4,6,2,10.5,℃
123,2014,4,6,3,10.0,℃
124,2014,4,6,4,9.5,℃
125,2014,4,6,5,9.0,℃
126,2014,4,6,6,9.5,℃
127,2014,4,6,7,10.0,℃
128,2014,4,6,8,11.5,℃
129,2014,4,6,9,13.5,℃
130,2014,4,6,10,15.5,℃
131,2014,4,6,11,17.0,℃
132,2014,4,6,12,17.5,℃
133,2014,4,6,13,18.0,℃
134,2014,4,6,14,18.5,℃
135,2014,4,6,15,19.0,℃
136,2014,4,6,16,19.5,℃
137,2014,4,6,17,18.5,℃
138,2014,4,6,18,17.0,℃
139,2014,4,6,19,15.5,℃
140,2014,4,6,20,13.5,℃
141,2014,4,6,21,12.5,℃
142,2014,4,6,22,12.0,℃
143,2014,4,6,23,11.0,℃
144,2014,4,7,0,11.0,℃
145,2014,4,7,1,11.5,℃
146,2014,4,7,2,10.5,℃
147,2014,4,7,3,10.0,℃
148,2014,4,7,4,9.5,℃
149,2014,4,7,5,9.0,℃
150,2014,4,7,6,9.5,℃
151,2014,4,7,7,10.0,℃
152,2014,4,7,8,11.5,℃
153,2014,4,7,9,13.5,℃
154,2014,4,7,10,15.5,℃
155,2014,4,7,11,17.0,℃
156,2014,4,7,12,17.5,℃
157,2014,4,7,13,18.0,℃
158,2014,4,7,14,18.5,℃
159,2014,4,7,15,19.0,℃
160,2014,4,7,16,19.5,℃
161,2014,4,7,17,18.5,℃
162,2014,4,7,18,17.0,℃
163,2014,4,7,19,15.5,℃
164,2014,4,7,20,13.5,℃
165,2014,4,7,21,12.5,℃
166,2014,4,7,22,12.0,℃
167,2014,4,7,23,11.0,℃
168,2014,4,8,0,11.0,℃
169,2014,4,8,1,11.5,℃
170,2014,4,8,2,10.5,℃
171,2014,4,8,3,10.0,℃
172,2014,4,8,4,9.5,℃
173,2014,4,8,5,9.0,℃
174,2014,4,8,6,9.5,℃
175,2014,4,8,7,10.0,℃
176,2014,4,8,8,11.5,℃
177,2014,4,8,9,13.5,℃
178,2014,4,8,10,15.5,℃
179,2014,4,8,11,17.0,℃
180,2014,4,8,12,17.5,℃
181,2014,4,8,13,18.0,℃
182,2014,4,8,14,18.5,℃
183,2014,4,8,15,19.0,℃
184,2014,4,8,16,19.5,℃
185,2014,4,8,17,18.5,℃
186,2014,4,8,18,17.0,℃
187,2014,4,8,19,15.5,℃
188,2014,4,8,20,13.5,℃
189,2014,4,8,21,12.5,℃
190,2014,4,8,22,12.0,℃
191,2014,4,8,23,11.0,℃
192,2014,4,9,0,11.0,℃
193,2014,4,9,1,11.5,℃
194,2014,4,9,2,10.5,℃
195,2014,4,9,3,10.0,℃
196,2014,4,9,4,9.5,℃
197,2014,4,9,5,9.0,℃
198,2014,4,9,6,9.5,℃
199,2014,4,9,7,10.0,℃
200,2014,4,9,8,11.5,℃
201,2014,4,9,9,13.5,℃
202,2014,4,9,10,15.5,℃
203,2014,4,9,11,17.0,℃
204,2014,4,9,12,17.5,℃
205,2014,4,9,13,18.0,℃
206,2014,4,9,14,18.5,℃
207,2014,4,9,15,19.0,℃
208,2014,4,9,16,19.5,℃
209,2014,4,9,17,18.5,℃
210,2014,4,9,18,17.0,℃
211,2014,4,9,19,15.5,℃
212,2014,4,9,20,13.5,℃
213,2014,4,9,21,12.5,℃
214,2014,4,9,22,12.0,℃
215,2014,4,9,23,11.0,℃
216,2014,4,10,0,11.0,℃
217,2014,4,10,1,11.5,℃
218,2014,4,10,2,10.5,℃
219,2014,4,10,3,10.0,℃
220,2014,4,10,4,9.5,℃
221,2014,4,10,5,9.0,℃
222,2014,4,10,6,9.5,℃
223,2014,4,10,7,10.0,℃
224,2014,4,10,8,11.5,℃
225,2014,4,10,9,13.5,℃
226,2014,4,10,10,15.5,℃
227,2014,4,10,11,17.0,℃
228,2014,4,10,12,17.5,℃
229,2014,4,10,13,18.0,℃
230,2014,4,10,14,18.5,℃
231,2014,4,10,15,19.0,℃
232,2014,4,10,16,19.5,℃
233,2014,4,10,17,18.5,℃
234,2014,4,10,18,17.0,℃
235,2014,4,10,19,15.5,℃
236,2014,4,10,20,13.5,℃
237,2014,4,10,21,12.5,℃
238,2014,4,10,22,12.0,℃
239,2014,4,10,23,11.0,℃
240,2014,4,11,0,11.0,℃
241,2014,4,11,1,11.5,℃
242,2014,4,11,2,10.5,℃
243,2014,4,11,3,10.0,℃
244,2014,4,11,4,9.5,℃
245,2014,4,11,5,9.0,℃
246,2014,4,11,6,9.5,℃
247,2014,4,11,7,10.0,℃
248,2014,4,11,8,11.5,℃
249,2014,4,11,9,13.5,℃
250,2014,4,11,10,15.5,℃
251,2014,4,11,11,17.0,℃
252,2014,4,11,12,17.5,℃
253,2014,4,11,13,18.0,℃
254,2014,4,11,14,18.5,℃
255,2014,4,11,15,19.0,℃
256,2014,4,11,16,19.5,℃
257,2014,4,11,17,18.5,℃
258,2014,4,11,18,17.0,℃
259,2014,4,11,19,15.5,℃
260,2014,4,11,20,13.5,℃
261,2014,4,11,21,12.5,℃
262,2014,4,11,22,12.0,℃
263,2014,4,11,23,11.0,℃
264,2014,4,12,0,11.0,℃
265,2014,4,12,1,11.5,℃
266,2014,4,12,2,10.5,℃
267,2014,4,12,3,10.0,℃
268,2014,4,12,4,9.5,℃
269,2014,4,12,5,9.0,℃
270,2014,4,12,6,9.5,℃
271,2014,4,12,7,10.0,℃
272,2014,4,12,8,11.5,℃
273,2014,4,12,9,13.5,℃
274,2014,4,12,10,15.5,℃
275,2014,4,12,11,17.0,℃
276,2014,4,12,12,17.5,℃
277,2014,4,12,13,18.0,℃
278,2014,4,12,14,18.5,℃
279,2014,4,12,15,19.0,℃
280,2014,4,12,16,19.5,℃
281,2014,4,12,17,18.5,℃
282,2014,4,12,18,17.0,℃
283,2014,4,12,19,15.5,℃
284,2014,4,12,20,13.5,℃
285,2014,4,12,21,12.5,℃
286,2014,4,12,22,12.0,℃
287,2014,4,12,23,11.0,℃
288,2014,4,13,0,11.0,℃
289,2014,4,13,1,11.5,℃
290,2014,4,13,2,10.5,℃
291,2014,4,13,3,10.0,℃
292,2014,4,13,4,9.5,℃
293,2014,4,13,5,9.0,℃
294,2014,4,13,6,9.5,℃
295,2014,4,13,7,10.0,℃
296,2014,4,13,8,11.5,℃
297,2014,4,13,9,13.5,℃
298,2014,4,13,10,15.5,℃
299,2014,4,13,11,17.0,℃
300,2014,4,13,12,17.5,℃
301,2014,4,13,13,18.0,℃
302,2014,4,13,14,18.5,℃
303,2014,4,13,15,19.0,℃
304,2014,4,13,16,19.5,℃
305,2014,4,13,17,18.5,℃
306,2014,4,13,18,17.0,℃
307,2014,4,13,19,15.5,℃
308,2014,4,13,20,13.5,℃
309,2014,4,13,21,12.5,℃
310,2014,4,13,22,12.0,℃
311,2014,4,13,23,11.0,℃
312,2014,4,14,0,11.0,℃
313,2014,4,14,1,11.5,℃
314,2014,4,14,2,10.5,℃
315,2014,4,14,3,10.0,℃
316,2014,4,14,4,9.5,℃
317,2014,4,14,5,9.0,℃
318,2014,4,14,6,9.5,℃
319,2014,4,14,7,10.0,℃
320,2014,4,14,8,11.5,℃
321,2014,4,14,9,13.5,℃
322,2014,4,14,10,15.5,℃
323,2014,4,14,11,17.0,℃
324,2014,4,14,12,17.5,℃
325,2014,4,14,13,18.0,℃
326,2014,4,14,14,18.5,℃
327,2014,4,14,15,19.0,℃
328,2014,4,14,16,19.5,℃
329,2014,4,14,17,18.5,℃
330,2014,4,14,18,17.0,℃
331,2014,4,14,19,15.5,℃
332,2014,4,14,20,13.5,℃
333,2014,4,14,21,12.5,℃
334,2014,4,14,22,12.0,℃
335,2014,4,14,23,11.0,℃
336,2014,4,15,0,11.0,℃
337,2014,4,15,1,11.5,℃
338,2014,4,15,2,10.5,℃
339,2014,4,15,3,10.0,℃
340,2014,4,15,4,9.5,℃
341,2014,4,15,5,9.0,℃
342,2014,4,15,6,9.5,℃
343,2014,4,15,7,10.0,℃
344,2014,4,15,8,11.5,℃
345,2014,4,15,9,13.5,℃
346,2014,4,15,10,15.5,℃
347,2014,4,15,11,17.0,℃
348,2014,4,15,12,17.5,℃
349,2014,4,15,13,18.0,℃
350,2014,4,15,14,18.5,℃
351,2014,4,15,15,19.0,℃
352,2014,4,15,16,19.5,℃
353,2014,4,15,17,18.5,℃
354,2014,4,15,18,17.0,℃
355,2014,4,15,19,15.5,℃
356,2014,4,15,20,13.5,℃
357,2014,4,15,21,12.5,℃
358,2014,4,15,22,12.0,℃
359,2014,4,15,23,11.0,℃
360,2014,4,16,0,11.0,℃
361,2014,4,16,1,11.5,℃
362,2014,4,16,2,10.5,℃
363,2014,4,16,3,10.0,℃
