,Year,Month,Day,Seq,Temp,°C
0,2015,6,1,0,10.0,℃
1,2015,6,1,1,9.5,℃
2,2015,6,1,2,9.0,℃
3,2015,6,1,3,9.0,℃
4,2015,6,1,4,9.0,℃
5,2015,6,1,5,9.0,℃
6,2015,6,1,6,10.5,℃
7,2015,6,1,7,11.0,℃
8,2015,6,1,8,13.0,℃
9,2015,6,1,9,14.0,℃
10,2015,6,1,10,15.0,℃
11,2015,6,1,11,15.0,℃
12,2015,6,1,12,12.0,℃
13,2015,6,1,13,13.0,℃
14,2015,6,1,14,14.0,℃
15,2015,6,1,15,14.0,℃
16,2015,6,1,16,13.5,℃
17,2015,6,1,17,13.5,℃
18,2015,6,1,18,14.0,℃
19,2015,6,1,19,13.0,℃
20,2015,6,1,20,13.0,℃
21,2015,6,1,21,13.0,℃
22,2015,6,1,22,12.5,℃
23,2015,6,1,23,12.0,℃
24,2015,6,2,0,10.0,℃
25,2015,6,2,1,9.5,℃
26,2015,6,2,2,9.0,℃
27,2015,6,2,3,9.0,℃
28,2015,6,2,4,9.0,℃
29,2015,6,2,5,9.0,℃
30,2015,6,2,6,10.5,℃
31,2015,6,2,7,11.0,℃
32,2015,6,2,8,13.0,℃
33,2015,6,2,9,14.0,℃
34,2015,6,2,10,15.0,℃
35,2015,6,2,11,15.0,℃
36,2015,6,2,12,12.0,℃
37,2015,6,2,13,13.0,℃
38,2015,6,2,14,14.0,℃
39,2015,6,2,15,14.0,℃
40,2015,6,2,16,13.5,℃
41,2015,6,2,17,13.5,℃
42,2015,6,2,18,14.0,℃
43,2015,6,2,19,13.0,℃
44,2015,6,2,20,13.0,℃
45,2015,6,2,21,13.0,℃
46,2015,6,2,22,12.5,℃
47,2015,6,2,23,12.0,℃
48,2015,6,3,0,10.0,℃
49,2015,6,3,1,9.5,℃
50,2015,6,3,2,9.0,℃
51,2015,6,3,3,9.0,℃
52,2015,6,3,4,9.0,℃
53,2015,6,3,5,9.0,℃
54,2015,6,3,6,10.5,℃
55,2015,6,3,7,11.0,℃
56,2015,6,3,8,13.0,℃
57,2015,6,3,9,14.0,℃
58,2015,6,3,10,15.0,℃
59,2015,6,3,11,15.0,℃
60,2015,6,3,12,12.0,℃
61,2015,6,3,13,13.0,℃
