,DateTime,Seq,Temp,°C
0,2016-2-1,0,13.0,℃
1,2016-2-1,1,13.0,℃
2,2016-2-1,2,13.0,℃
3,2016-2-1,3,13.0,℃
4,2016-2-1,4,12.0,℃
5,2016-2-1,5,12.0,℃
6,2016-2-1,6,12.0,℃
7,2016-2-1,7,13.0,℃
8,2016-2-1,8,12.5,℃
9,2016-2-1,9,12.0,℃
10,2016-2-1,10,13.0,℃
11,2016-2-1,11,13.0,℃
12,2016-2-1,12,13.0,℃
13,2016-2-1,13,13.5,℃
14,2016-2-1,14,14.5,℃
15,2016-2-1,15,14.0,℃
16,2016-2-1,16,14.0,℃
17,2016-2-1,17,14.0,℃
18,2016-2-1,18,14.0,℃
19,2016-2-1,19,13.5,℃
20,2016-2-1,20,12.5,℃
21,2016-2-1,21,12.0,℃
22,2016-2-1,22,11.0,℃
23,2016-2-1,23,10.5,℃
24,2016-2-2,0,10.0,℃
25,2016-2-2,1,10.0,℃
26,2016-2-2,2,10.0,℃
27,2016-2-2,3,10.0,℃
28,2016-2-2,4,10.0,℃
29,2016-2-2,5,10.0,℃
30,2016-2-2,6,10.0,℃
31,2016-2-2,7,10.0,℃
32,2016-2-2,8,10.0,℃
33,2016-2-2,9,10.0,℃
34,2016-2-2,10,8.5,℃
35,2016-2-2,11,9.5,℃
36,2016-2-2,12,10.5,℃
37,2016-2-2,13,10.0,℃
38,2016-2-2,14,10.5,℃
39,2016-2-2,15,10.0,℃
40,2016-2-2,16,9.5,℃
41,2016-2-2,17,8.5,℃
42,2016-2-2,18,8.0,℃
43,2016-2-2,19,8.0,℃
44,2016-2-2,20,7.0,℃
45,2016-2-2,21,6.5,℃
46,2016-2-2,22,6.0,℃
47,2016-2-2,23,5.5,℃
48,2016-2-3,0,5.0,℃
49,2016-2-3,1,5.0,℃
50,2016-2-3,2,5.0,℃
51,2016-2-3,3,5.0,℃
52,2016-2-3,4,5.0,℃
53,2016-2-3,5,4.0,℃
54,2016-2-3,6,4.0,℃
55,2016-2-3,7,4.0,℃
56,2016-2-3,8,4.5,℃
57,2016-2-3,9,5.0,℃
58,2016-2-3,10,6.0,℃
59,2016-2-3,11,7.0,℃
60,2016-2-3,12,7.0,℃
61,2016-2-3,13,8.0,℃
62,2016-2-3,14,8.0,℃
63,2016-2-3,15,9.0,℃
64,2016-2-3,16,9.0,℃
65,2016-2-3,17,8.5,℃
66,2016-2-3,18,8.0,℃
67,2016-2-3,19,7.0,℃
68,2016-2-3,20,7.0,℃
69,2016-2-3,21,6.5,℃
70,2016-2-3,22,6.0,℃
71,2016-2-3,23,6.0,℃
72,2016-2-4,0,5.5,℃
73,2016-2-4,1,5.0,℃
74,2016-2-4,2,6.0,℃
75,2016-2-4,3,6.0,℃
76,2016-2-4,4,6.5,℃
77,2016-2-4,5,6.5,℃
78,2016-2-4,6,8.5,℃
79,2016-2-4,7,9.0,℃
80,2016-2-4,8,9.5,℃
81,2016-2-4,9,10.5,℃
82,2016-2-4,10,11.5,℃
83,2016-2-4,11,12.0,℃
84,2016-2-4,12,13.0,℃
85,2016-2-4,13,13.0,℃
86,2016-2-4,14,13.5,℃
87,2016-2-4,15,13.5,℃
88,2016-2-4,16,13.0,℃
89,2016-2-4,17,12.5,℃
90,2016-2-4,18,12.5,℃
91,2016-2-4,19,12.0,℃
92,2016-2-4,20,12.0,℃
93,2016-2-4,21,11.0,℃
94,2016-2-4,22,11.0,℃
95,2016-2-4,23,11.0,℃
96,2016-2-5,0,11.0,℃
97,2016-2-5,1,11.0,℃
98,2016-2-5,2,11.0,℃
99,2016-2-5,3,11.0,℃
100,2016-2-5,4,11.0,℃
101,2016-2-5,5,11.0,℃
102,2016-2-5,6,10.5,℃
103,2016-2-5,7,10.5,℃
104,2016-2-5,8,11.0,℃
105,2016-2-5,9,11.0,℃
106,2016-2-5,10,10.5,℃
107,2016-2-5,11,11.0,℃
108,2016-2-5,12,11.0,℃
109,2016-2-5,13,11.0,℃
110,2016-2-5,14,11.0,℃
111,2016-2-5,15,11.0,℃
112,2016-2-5,16,11.0,℃
113,2016-2-5,17,11.0,℃
114,2016-2-5,18,11.0,℃
115,2016-2-5,19,11.0,℃
116,2016-2-5,20,11.0,℃
117,2016-2-5,21,10.5,℃
118,2016-2-5,22,10.0,℃
119,2016-2-5,23,10.5,℃
120,2016-2-6,0,11.0,℃
121,2016-2-6,1,10.5,℃
122,2016-2-6,2,10.0,℃
123,2016-2-6,3,10.0,℃
124,2016-2-6,4,10.0,℃
125,2016-2-6,5,10.0,℃
126,2016-2-6,6,10.5,℃
