,DateTime,Seq,Temp,'C,Humidity,%
0,2016-4-1,0,6.0,'C,81.0,%
1,2016-4-1,1,5.0,'C,84.0,%
2,2016-4-1,2,4.5,'C,90.0,%
3,2016-4-1,3,4.5,'C,90.0,%
4,2016-4-1,4,4.0,'C,87.0,%
5,2016-4-1,5,3.0,'C,87.0,%
6,2016-4-1,6,3.5,'C,87.0,%
7,2016-4-1,7,4.5,'C,84.0,%
8,2016-4-1,8,7.5,'C,73.5,%
9,2016-4-1,9,10.0,'C,56.0,%
10,2016-4-1,10,11.5,'C,48.5,%
11,2016-4-1,11,11.5,'C,48.5,%
12,2016-4-1,12,12.5,'C,49.0,%
13,2016-4-1,13,12.5,'C,49.0,%
14,2016-4-1,14,13.0,'C,47.0,%
15,2016-4-1,15,12.0,'C,49.0,%
16,2016-4-1,16,11.5,'C,52.5,%
17,2016-4-1,17,11.0,'C,48.5,%
18,2016-4-1,18,11.0,'C,52.0,%
19,2016-4-1,19,10.0,'C,60.0,%
20,2016-4-1,20,9.5,'C,66.0,%
21,2016-4-1,21,9.0,'C,71.0,%
22,2016-4-1,22,9.0,'C,66.0,%
23,2016-4-1,23,9.0,'C,62.0,%
24,2016-4-2,0,9.0,'C,59.5,%
25,2016-4-2,1,9.0,'C,59.5,%
26,2016-4-2,2,9.0,'C,59.5,%
27,2016-4-2,3,9.0,'C,64.0,%
28,2016-4-2,4,9.0,'C,66.0,%
29,2016-4-2,5,9.0,'C,71.0,%
30,2016-4-2,6,9.5,'C,71.0,%
31,2016-4-2,7,10.0,'C,66.0,%
32,2016-4-2,8,11.5,'C,56.5,%
33,2016-4-2,9,12.5,'C,49.0,%
34,2016-4-2,10,13.0,'C,45.5,%
35,2016-4-2,11,14.0,'C,42.5,%
36,2016-4-2,12,14.0,'C,39.5,%
37,2016-4-2,13,15.0,'C,36.0,%
38,2016-4-2,14,15.0,'C,37.5,%
39,2016-4-2,15,14.0,'C,39.5,%
40,2016-4-2,16,12.5,'C,47.5,%
41,2016-4-2,17,11.0,'C,60.5,%
42,2016-4-2,18,9.5,'C,76.5,%
43,2016-4-2,19,9.0,'C,87.0,%
44,2016-4-2,20,8.5,'C,90.0,%
45,2016-4-2,21,8.0,'C,93.0,%
46,2016-4-2,22,8.0,'C,93.0,%
47,2016-4-2,23,8.0,'C,93.0,%
48,2016-4-3,0,9.0,'C,93.0,%
49,2016-4-3,1,9.0,'C,93.0,%
50,2016-4-3,2,9.0,'C,93.0,%
51,2016-4-3,3,9.0,'C,87.0,%
52,2016-4-3,4,9.0,'C,87.0,%
53,2016-4-3,5,9.0,'C,87.0,%
54,2016-4-3,6,8.0,'C,87.0,%
55,2016-4-3,7,8.5,'C,87.0,%
56,2016-4-3,8,9.5,'C,81.5,%
57,2016-4-3,9,11.0,'C,76.0,%
58,2016-4-3,10,12.5,'C,67.0,%
59,2016-4-3,11,13.5,'C,63.0,%
60,2016-4-3,12,14.5,'C,57.0,%
61,2016-4-3,13,15.0,'C,55.0,%
62,2016-4-3,14,15.5,'C,55.0,%
63,2016-4-3,15,16.5,'C,50.0,%
64,2016-4-3,16,16.5,'C,48.0,%
65,2016-4-3,17,15.5,'C,55.5,%
66,2016-4-3,18,13.5,'C,70.0,%
67,2016-4-3,19,11.5,'C,85.0,%
68,2016-4-3,20,11.0,'C,91.0,%
69,2016-4-3,21,11.0,'C,94.0,%
70,2016-4-3,22,11.0,'C,94.0,%
71,2016-4-3,23,10.0,'C,100.0,%
72,2016-4-4,0,11.0,'C,88.0,%
73,2016-4-4,1,10.0,'C,94.0,%
74,2016-4-4,2,10.5,'C,84.5,%
75,2016-4-4,3,10.0,'C,87.0,%
76,2016-4-4,4,10.0,'C,84.5,%
77,2016-4-4,5,10.0,'C,82.0,%
78,2016-4-4,6,10.0,'C,82.0,%
79,2016-4-4,7,10.0,'C,82.0,%
80,2016-4-4,8,10.0,'C,82.0,%
81,2016-4-4,9,11.5,'C,71.5,%
82,2016-4-4,10,12.0,'C,69.5,%
83,2016-4-4,11,13.0,'C,63.0,%
84,2016-4-4,12,12.5,'C,65.0,%
85,2016-4-4,13,12.5,'C,65.0,%
86,2016-4-4,14,12.5,'C,65.0,%
87,2016-4-4,15,13.0,'C,63.0,%
88,2016-4-4,16,12.5,'C,70.0,%
89,2016-4-4,17,12.0,'C,74.5,%
