,DateTime,Seq,Temp,°C
0,2016-5-1,0,7.0,℃
1,2016-5-1,1,6.5,℃
2,2016-5-1,2,6.0,℃
3,2016-5-1,3,5.5,℃
4,2016-5-1,4,5.0,℃
5,2016-5-1,5,5.0,℃
6,2016-5-1,6,6.0,℃
7,2016-5-1,7,8.5,℃
8,2016-5-1,8,10.5,℃
9,2016-5-1,9,12.5,℃
10,2016-5-1,10,13.0,℃
11,2016-5-1,11,14.0,℃
12,2016-5-1,12,15.0,℃
13,2016-5-1,13,16.0,℃
14,2016-5-1,14,16.5,℃
15,2016-5-1,15,16.0,℃
16,2016-5-1,16,15.0,℃
17,2016-5-1,17,15.0,℃
18,2016-5-1,18,14.0,℃
19,2016-5-1,19,13.0,℃
20,2016-5-1,20,12.0,℃
21,2016-5-1,21,11.5,℃
22,2016-5-1,22,11.0,℃
23,2016-5-1,23,11.0,℃
24,2016-5-2,0,11.0,℃
25,2016-5-2,1,11.0,℃
26,2016-5-2,2,10.5,℃
27,2016-5-2,3,10.0,℃
28,2016-5-2,4,11.0,℃
29,2016-5-2,5,11.0,℃
30,2016-5-2,6,11.5,℃
31,2016-5-2,7,12.0,℃
32,2016-5-2,8,12.5,℃
33,2016-5-2,9,13.0,℃
34,2016-5-2,10,14.0,℃
35,2016-5-2,11,14.5,℃
36,2016-5-2,12,15.0,℃
37,2016-5-2,13,16.5,℃
38,2016-5-2,14,16.5,℃
39,2016-5-2,15,16.0,℃
40,2016-5-2,16,15.0,℃
41,2016-5-2,17,14.0,℃
42,2016-5-2,18,13.0,℃
43,2016-5-2,19,12.0,℃
44,2016-5-2,20,12.0,℃
45,2016-5-2,21,11.5,℃
46,2016-5-2,22,11.0,℃
47,2016-5-2,23,11.0,℃
48,2016-5-3,0,10.0,℃
49,2016-5-3,1,9.5,℃
50,2016-5-3,2,9.0,℃
51,2016-5-3,3,8.0,℃
52,2016-5-3,4,7.5,℃
53,2016-5-3,5,7.5,℃
54,2016-5-3,6,8.5,℃
55,2016-5-3,7,9.5,℃
56,2016-5-3,8,10.5,℃
57,2016-5-3,9,11.5,℃
58,2016-5-3,10,13.0,℃
59,2016-5-3,11,14.5,℃
60,2016-5-3,12,14.5,℃
61,2016-5-3,13,14.5,℃
62,2016-5-3,14,14.0,℃
63,2016-5-3,15,14.5,℃
64,2016-5-3,16,15.0,℃
65,2016-5-3,17,14.5,℃
66,2016-5-3,18,14.0,℃
67,2016-5-3,19,13.5,℃
68,2016-5-3,20,13.0,℃
69,2016-5-3,21,12.5,℃
70,2016-5-3,22,11.5,℃
71,2016-5-3,23,11.0,℃
72,2016-5-4,0,10.5,℃
73,2016-5-4,1,10.0,℃
74,2016-5-4,2,9.0,℃
75,2016-5-4,3,8.5,℃
76,2016-5-4,4,8.0,℃
77,2016-5-4,5,8.0,℃
78,2016-5-4,6,9.0,℃
79,2016-5-4,7,11.5,℃
80,2016-5-4,8,13.5,℃
81,2016-5-4,9,15.0,℃
82,2016-5-4,10,16.0,℃
83,2016-5-4,11,16.5,℃
84,2016-5-4,12,17.0,℃
85,2016-5-4,13,17.5,℃
86,2016-5-4,14,17.5,℃
87,2016-5-4,15,17.5,℃
88,2016-5-4,16,17.0,℃
89,2016-5-4,17,17.0,℃
90,2016-5-4,18,16.0,℃
91,2016-5-4,19,15.0,℃
92,2016-5-4,20,13.5,℃
93,2016-5-4,21,12.5,℃
94,2016-5-4,22,11.0,℃
95,2016-5-4,23,10.0,℃
96,2016-5-5,0,10.5,℃
97,2016-5-5,1,10.0,℃
98,2016-5-5,2,9.0,℃
99,2016-5-5,3,8.5,℃
100,2016-5-5,4,8.0,℃
101,2016-5-5,5,9.0,℃
102,2016-5-5,6,10.5,℃
103,2016-5-5,7,13.0,℃
104,2016-5-5,8,16.5,℃
105,2016-5-5,9,17.0,℃
106,2016-5-5,10,18.0,℃
107,2016-5-5,11,18.5,℃
108,2016-5-5,12,19.5,℃
109,2016-5-5,13,20.0,℃
110,2016-5-5,14,19.0,℃
111,2016-5-5,15,19.0,℃
112,2016-5-5,16,18.0,℃
113,2016-5-5,17,16.5,℃
114,2016-5-5,18,15.0,℃
115,2016-5-5,19,14.0,℃
116,2016-5-5,20,13.5,℃
117,2016-5-5,21,13.0,℃
118,2016-5-5,22,12.0,℃
119,2016-5-5,23,12.0,℃
120,2016-5-6,0,11.0,℃
121,2016-5-6,1,11.0,℃
122,2016-5-6,2,10.0,℃
123,2016-5-6,3,9.0,℃
124,2016-5-6,4,9.0,℃
125,2016-5-6,5,9.0,℃
126,2016-5-6,6,10.0,℃
127,2016-5-6,7,11.5,℃
128,2016-5-6,8,14.0,℃
129,2016-5-6,9,16.5,℃
130,2016-5-6,10,17.5,℃
131,2016-5-6,11,19.5,℃
132,2016-5-6,12,20.0,℃
133,2016-5-6,13,20.5,℃
134,2016-5-6,14,21.0,℃
135,2016-5-6,15,21.0,℃
136,2016-5-6,16,20.5,℃
137,2016-5-6,17,19.5,℃
138,2016-5-6,18,18.0,℃
139,2016-5-6,19,16.5,℃
140,2016-5-6,20,15.5,℃
141,2016-5-6,21,14.0,℃
142,2016-5-6,22,14.0,℃
143,2016-5-6,23,14.0,℃
144,2016-5-7,0,13.0,℃
