,DateTime,Seq,Temp,'C,Humidity,%
0,2016-12-1,0,3.0,'C,62.5,%
1,2016-12-1,1,2.5,'C,62.5,%
2,2016-12-1,2,2.0,'C,65.0,%
3,2016-12-1,3,2.0,'C,62.5,%
4,2016-12-1,4,2.0,'C,60.0,%
5,2016-12-1,5,2.0,'C,56.0,%
6,2016-12-1,6,2.0,'C,56.0,%
7,2016-12-1,7,1.5,'C,60.5,%
8,2016-12-1,8,2.0,'C,60.0,%
9,2016-12-1,9,2.0,'C,65.0,%
10,2016-12-1,10,3.5,'C,78.0,%
11,2016-12-1,11,4.0,'C,78.0,%
12,2016-12-1,12,5.0,'C,84.0,%
13,2016-12-1,13,6.5,'C,84.0,%
14,2016-12-1,14,7.5,'C,76.0,%
15,2016-12-1,15,8.0,'C,71.0,%
16,2016-12-1,16,8.0,'C,73.5,%
17,2016-12-1,17,7.5,'C,78.5,%
18,2016-12-1,18,7.0,'C,81.0,%
19,2016-12-1,19,6.0,'C,81.0,%
20,2016-12-1,20,5.5,'C,84.0,%
21,2016-12-1,21,5.0,'C,87.0,%
22,2016-12-1,22,5.0,'C,87.0,%
23,2016-12-1,23,5.0,'C,87.0,%
24,2016-12-2,0,5.5,'C,84.0,%
25,2016-12-2,1,5.0,'C,87.0,%
26,2016-12-2,2,5.0,'C,87.0,%
27,2016-12-2,3,5.5,'C,84.0,%
28,2016-12-2,4,5.5,'C,84.0,%
29,2016-12-2,5,6.0,'C,81.0,%
30,2016-12-2,6,6.0,'C,84.0,%
31,2016-12-2,7,6.0,'C,81.0,%
32,2016-12-2,8,6.0,'C,87.0,%
33,2016-12-2,9,6.5,'C,84.0,%
34,2016-12-2,10,7.0,'C,84.0,%
35,2016-12-2,11,8.0,'C,81.0,%
36,2016-12-2,12,8.0,'C,81.0,%
37,2016-12-2,13,8.0,'C,81.0,%
38,2016-12-2,14,8.0,'C,81.0,%
39,2016-12-2,15,8.0,'C,81.0,%
40,2016-12-2,16,8.0,'C,81.0,%
41,2016-12-2,17,8.0,'C,81.0,%
42,2016-12-2,18,8.0,'C,81.0,%
43,2016-12-2,19,8.0,'C,87.0,%
44,2016-12-2,20,7.0,'C,93.0,%
45,2016-12-2,21,7.0,'C,93.0,%
46,2016-12-2,22,7.0,'C,93.0,%
47,2016-12-2,23,7.0,'C,93.0,%
48,2016-12-3,0,6.5,'C,93.0,%
49,2016-12-3,1,6.0,'C,90.0,%
50,2016-12-3,2,6.0,'C,87.0,%
51,2016-12-3,3,6.0,'C,87.0,%
52,2016-12-3,4,6.0,'C,84.0,%
53,2016-12-3,5,6.0,'C,81.0,%
54,2016-12-3,6,6.0,'C,81.0,%
55,2016-12-3,7,6.0,'C,76.0,%
56,2016-12-3,8,6.0,'C,81.0,%
57,2016-12-3,9,6.5,'C,78.5,%
58,2016-12-3,10,7.5,'C,78.5,%
59,2016-12-3,11,8.5,'C,71.0,%
60,2016-12-3,12,9.0,'C,62.0,%
61,2016-12-3,13,9.0,'C,57.0,%
62,2016-12-3,14,8.5,'C,57.0,%
63,2016-12-3,15,8.0,'C,62.0,%
64,2016-12-3,16,7.0,'C,63.5,%
65,2016-12-3,17,7.0,'C,71.0,%
66,2016-12-3,18,6.5,'C,70.5,%
67,2016-12-3,19,6.0,'C,73.0,%
68,2016-12-3,20,5.5,'C,78.5,%
69,2016-12-3,21,5.0,'C,81.0,%
70,2016-12-3,22,5.0,'C,81.0,%
71,2016-12-3,23,5.0,'C,81.0,%
72,2016-12-4,0,5.0,'C,81.0,%
73,2016-12-4,1,5.0,'C,81.0,%
74,2016-12-4,2,4.0,'C,84.0,%
75,2016-12-4,3,4.0,'C,87.0,%
76,2016-12-4,4,4.5,'C,84.0,%
77,2016-12-4,5,3.5,'C,87.0,%
78,2016-12-4,6,3.0,'C,90.0,%
79,2016-12-4,7,2.0,'C,93.0,%
80,2016-12-4,8,3.0,'C,87.0,%
