,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20140401,2014-04-01,화,0,0,386
1,20140401,2014-04-01,화,0,1,413
2,20140401,2014-04-01,화,0,2,286
3,20140401,2014-04-01,화,0,3,297
4,20140401,2014-04-01,화,0,4,235
5,20140401,2014-04-01,화,0,5,225
6,20140401,2014-04-01,화,0,6,224
7,20140401,2014-04-01,화,0,7,2592
8,20140401,2014-04-01,화,0,8,1971
9,20140401,2014-04-01,화,0,9,3853
10,20140401,2014-04-01,화,0,10,4346
11,20140401,2014-04-01,화,0,11,1642
12,20140401,2014-04-01,화,0,12,2841
13,20140401,2014-04-01,화,0,13,4357
14,20140401,2014-04-01,화,0,14,2737
15,20140401,2014-04-01,화,0,15,1765
16,20140401,2014-04-01,화,0,16,2760
17,20140401,2014-04-01,화,0,17,1978
18,20140401,2014-04-01,화,0,18,463
19,20140401,2014-04-01,화,0,19,681
20,20140401,2014-04-01,화,0,20,666
21,20140401,2014-04-01,화,0,21,623
22,20140401,2014-04-01,화,0,22,3125
23,20140401,2014-04-01,화,0,23,2865
24,20140402,2014-04-02,수,0,0,407
25,20140402,2014-04-02,수,0,1,436
26,20140402,2014-04-02,수,0,2,238
27,20140402,2014-04-02,수,0,3,238
28,20140402,2014-04-02,수,0,4,397
29,20140402,2014-04-02,수,0,5,240
30,20140402,2014-04-02,수,0,6,234
31,20140402,2014-04-02,수,0,7,775
32,20140402,2014-04-02,수,0,8,283
33,20140402,2014-04-02,수,0,9,2745
34,20140402,2014-04-02,수,0,10,394
35,20140402,2014-04-02,수,0,11,2637
36,20140402,2014-04-02,수,0,12,2900
37,20140402,2014-04-02,수,0,13,2685
38,20140402,2014-04-02,수,0,14,2610
39,20140402,2014-04-02,수,0,15,2043
40,20140402,2014-04-02,수,0,16,432
41,20140402,2014-04-02,수,0,17,2040
42,20140402,2014-04-02,수,0,18,2899
43,20140402,2014-04-02,수,0,19,2575
44,20140402,2014-04-02,수,0,20,654
45,20140402,2014-04-02,수,0,21,517
46,20140402,2014-04-02,수,0,22,493
47,20140402,2014-04-02,수,0,23,414
48,20140403,2014-04-03,목,0,0,331
49,20140403,2014-04-03,목,0,1,250
50,20140403,2014-04-03,목,0,2,243
51,20140403,2014-04-03,목,0,3,241
52,20140403,2014-04-03,목,0,4,245
53,20140403,2014-04-03,목,0,5,234
54,20140403,2014-04-03,목,0,6,247
55,20140403,2014-04-03,목,0,7,3721
56,20140403,2014-04-03,목,0,8,2894
57,20140403,2014-04-03,목,0,9,2809
58,20140403,2014-04-03,목,0,10,1842
59,20140403,2014-04-03,목,0,11,2852
60,20140403,2014-04-03,목,0,12,2011
61,20140403,2014-04-03,목,0,13,413
62,20140403,2014-04-03,목,0,14,5284
63,20140403,2014-04-03,목,0,15,1949
64,20140403,2014-04-03,목,0,16,603
65,20140403,2014-04-03,목,0,17,3129
66,20140403,2014-04-03,목,0,18,2193
67,20140403,2014-04-03,목,0,19,2077
68,20140403,2014-04-03,목,0,20,463
69,20140403,2014-04-03,목,0,21,2600
70,20140403,2014-04-03,목,0,22,2576
71,20140403,2014-04-03,목,0,23,248
72,20140404,2014-04-04,금,0,0,1973
73,20140404,2014-04-04,금,0,1,393
74,20140404,2014-04-04,금,0,2,231
75,20140404,2014-04-04,금,0,3,235
76,20140404,2014-04-04,금,0,4,227
77,20140404,2014-04-04,금,0,5,217
78,20140404,2014-04-04,금,0,6,792
79,20140404,2014-04-04,금,0,7,2614
80,20140404,2014-04-04,금,0,8,2646
81,20140404,2014-04-04,금,0,9,2695
82,20140404,2014-04-04,금,0,10,2666
83,20140404,2014-04-04,금,0,11,2245
84,20140404,2014-04-04,금,0,12,275
85,20140404,2014-04-04,금,0,13,682
86,20140404,2014-04-04,금,0,14,278
87,20140404,2014-04-04,금,0,15,429
88,20140404,2014-04-04,금,0,16,4403
89,20140404,2014-04-04,금,0,17,1972
90,20140404,2014-04-04,금,0,18,2180
91,20140404,2014-04-04,금,0,19,2198
92,20140404,2014-04-04,금,0,20,920
93,20140404,2014-04-04,금,0,21,572
94,20140404,2014-04-04,금,0,22,553
95,20140404,2014-04-04,금,0,23,302
96,20140405,2014-04-05,토,1,0,245
97,20140405,2014-04-05,토,1,1,232
98,20140405,2014-04-05,토,1,2,234
99,20140405,2014-04-05,토,1,3,224
100,20140405,2014-04-05,토,1,4,288
101,20140405,2014-04-05,토,1,5,221
102,20140405,2014-04-05,토,1,6,367
103,20140405,2014-04-05,토,1,7,2630
104,20140405,2014-04-05,토,1,8,3590
105,20140405,2014-04-05,토,1,9,1978
106,20140405,2014-04-05,토,1,10,266
107,20140405,2014-04-05,토,1,11,269
108,20140405,2014-04-05,토,1,12,3680
109,20140405,2014-04-05,토,1,13,359
110,20140405,2014-04-05,토,1,14,2826
111,20140405,2014-04-05,토,1,15,2578
112,20140405,2014-04-05,토,1,16,2880
113,20140405,2014-04-05,토,1,17,2032
114,20140405,2014-04-05,토,1,18,739
115,20140405,2014-04-05,토,1,19,2224
116,20140405,2014-04-05,토,1,20,651
117,20140405,2014-04-05,토,1,21,670
118,20140405,2014-04-05,토,1,22,2626
119,20140405,2014-04-05,토,1,23,2638
120,20140406,2014-04-06,일,1,0,224
121,20140406,2014-04-06,일,1,1,284
122,20140406,2014-04-06,일,1,2,896
123,20140406,2014-04-06,일,1,3,217
124,20140406,2014-04-06,일,1,4,222
125,20140406,2014-04-06,일,1,5,218
126,20140406,2014-04-06,일,1,6,285
127,20140406,2014-04-06,일,1,7,2684
128,20140406,2014-04-06,일,1,8,1888
129,20140406,2014-04-06,일,1,9,1998
130,20140406,2014-04-06,일,1,10,280
131,20140406,2014-04-06,일,1,11,427
132,20140406,2014-04-06,일,1,12,318
133,20140406,2014-04-06,일,1,13,374
134,20140406,2014-04-06,일,1,14,2906
135,20140406,2014-04-06,일,1,15,534
136,20140406,2014-04-06,일,1,16,2169
137,20140406,2014-04-06,일,1,17,1987
138,20140406,2014-04-06,일,1,18,3901
139,20140406,2014-04-06,일,1,19,2279
140,20140406,2014-04-06,일,1,20,587
141,20140406,2014-04-06,일,1,21,417
142,20140406,2014-04-06,일,1,22,289
143,20140406,2014-04-06,일,1,23,235
144,20140407,2014-04-07,월,0,0,225
145,20140407,2014-04-07,월,0,1,596
146,20140407,2014-04-07,월,0,2,840
147,20140407,2014-04-07,월,0,3,234
148,20140407,2014-04-07,월,0,4,237
149,20140407,2014-04-07,월,0,5,224
150,20140407,2014-04-07,월,0,6,286
151,20140407,2014-04-07,월,0,7,2588
152,20140407,2014-04-07,월,0,8,2023
153,20140407,2014-04-07,월,0,9,3692
154,20140407,2014-04-07,월,0,10,5604
155,20140407,2014-04-07,월,0,11,1872
156,20140407,2014-04-07,월,0,12,228
157,20140407,2014-04-07,월,0,13,1487
158,20140407,2014-04-07,월,0,14,786
159,20140407,2014-04-07,월,0,15,2962
160,20140407,2014-04-07,월,0,16,2838
161,20140407,2014-04-07,월,0,17,2996
