,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20141101,2014-11-01,토,1,0,205
1,20141101,2014-11-01,토,1,1,207
2,20141101,2014-11-01,토,1,2,210
3,20141101,2014-11-01,토,1,3,208
4,20141101,2014-11-01,토,1,4,206
5,20141101,2014-11-01,토,1,5,207
6,20141101,2014-11-01,토,1,6,212
7,20141101,2014-11-01,토,1,7,357
8,20141101,2014-11-01,토,1,8,215
9,20141101,2014-11-01,토,1,9,214
10,20141101,2014-11-01,토,1,10,211
11,20141101,2014-11-01,토,1,11,245
12,20141101,2014-11-01,토,1,12,257
13,20141101,2014-11-01,토,1,13,243
14,20141101,2014-11-01,토,1,14,257
15,20141101,2014-11-01,토,1,15,214
16,20141101,2014-11-01,토,1,16,221
17,20141101,2014-11-01,토,1,17,215
18,20141101,2014-11-01,토,1,18,289
19,20141101,2014-11-01,토,1,19,287
20,20141101,2014-11-01,토,1,20,298
21,20141101,2014-11-01,토,1,21,288
22,20141101,2014-11-01,토,1,22,359
23,20141101,2014-11-01,토,1,23,205
24,20141102,2014-11-02,일,1,0,210
25,20141102,2014-11-02,일,1,1,215
26,20141102,2014-11-02,일,1,2,217
27,20141102,2014-11-02,일,1,3,204
28,20141102,2014-11-02,일,1,4,205
29,20141102,2014-11-02,일,1,5,224
30,20141102,2014-11-02,일,1,6,205
31,20141102,2014-11-02,일,1,7,904
32,20141102,2014-11-02,일,1,8,205
33,20141102,2014-11-02,일,1,9,208
34,20141102,2014-11-02,일,1,10,208
35,20141102,2014-11-02,일,1,11,216
36,20141102,2014-11-02,일,1,12,359
37,20141102,2014-11-02,일,1,13,269
38,20141102,2014-11-02,일,1,14,208
39,20141102,2014-11-02,일,1,15,243
40,20141102,2014-11-02,일,1,16,207
41,20141102,2014-11-02,일,1,17,211
42,20141102,2014-11-02,일,1,18,213
43,20141102,2014-11-02,일,1,19,280
44,20141102,2014-11-02,일,1,20,213
45,20141102,2014-11-02,일,1,21,207
46,20141102,2014-11-02,일,1,22,217
47,20141102,2014-11-02,일,1,23,365
48,20141103,2014-11-03,월,0,0,309
49,20141103,2014-11-03,월,0,1,270
50,20141103,2014-11-03,월,0,2,316
51,20141103,2014-11-03,월,0,3,742
52,20141103,2014-11-03,월,0,4,367
53,20141103,2014-11-03,월,0,5,301
54,20141103,2014-11-03,월,0,6,273
55,20141103,2014-11-03,월,0,7,4691
56,20141103,2014-11-03,월,0,8,4569
57,20141103,2014-11-03,월,0,9,1890
58,20141103,2014-11-03,월,0,10,4808
59,20141103,2014-11-03,월,0,11,1911
