,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20140501,2014-05-01,목,0,0,259
1,20140501,2014-05-01,목,0,1,365
2,20140501,2014-05-01,목,0,2,366
3,20140501,2014-05-01,목,0,3,217
4,20140501,2014-05-01,목,0,4,227
5,20140501,2014-05-01,목,0,5,235
6,20140501,2014-05-01,목,0,6,2660
7,20140501,2014-05-01,목,0,7,473
8,20140501,2014-05-01,목,0,8,4739
9,20140501,2014-05-01,목,0,9,2714
10,20140501,2014-05-01,목,0,10,2544
11,20140501,2014-05-01,목,0,11,2653
12,20140501,2014-05-01,목,0,12,2788
13,20140501,2014-05-01,목,0,13,3870
14,20140501,2014-05-01,목,0,14,3106
15,20140501,2014-05-01,목,0,15,429
16,20140501,2014-05-01,목,0,16,3195
17,20140501,2014-05-01,목,0,17,2023
18,20140501,2014-05-01,목,0,18,598
19,20140501,2014-05-01,목,0,19,797
20,20140501,2014-05-01,목,0,20,738
21,20140501,2014-05-01,목,0,21,698
22,20140501,2014-05-01,목,0,22,266
23,20140501,2014-05-01,목,0,23,286
24,20140502,2014-05-02,금,0,0,235
25,20140502,2014-05-02,금,0,1,241
26,20140502,2014-05-02,금,0,2,235
27,20140502,2014-05-02,금,0,3,293
28,20140502,2014-05-02,금,0,4,248
29,20140502,2014-05-02,금,0,5,237
30,20140502,2014-05-02,금,0,6,398
31,20140502,2014-05-02,금,0,7,2781
32,20140502,2014-05-02,금,0,8,1834
33,20140502,2014-05-02,금,0,9,1991
34,20140502,2014-05-02,금,0,10,292
35,20140502,2014-05-02,금,0,11,267
36,20140502,2014-05-02,금,0,12,2740
37,20140502,2014-05-02,금,0,13,2823
38,20140502,2014-05-02,금,0,14,2946
39,20140502,2014-05-02,금,0,15,1871
40,20140502,2014-05-02,금,0,16,2636
41,20140502,2014-05-02,금,0,17,4552
42,20140502,2014-05-02,금,0,18,4415
43,20140502,2014-05-02,금,0,19,689
44,20140502,2014-05-02,금,0,20,2139
45,20140502,2014-05-02,금,0,21,2614
46,20140502,2014-05-02,금,0,22,2727
47,20140502,2014-05-02,금,0,23,4492
48,20140503,2014-05-03,토,1,0,227
49,20140503,2014-05-03,토,1,1,266
50,20140503,2014-05-03,토,1,2,223
