,DateTime,Graph_Date,Day,Holiday,Seq,Watt
0,20141201,2014-12-01,월,0,0,2803
1,20141201,2014-12-01,월,0,1,2675
2,20141201,2014-12-01,월,0,2,2650
3,20141201,2014-12-01,월,0,3,245
4,20141201,2014-12-01,월,0,4,332
5,20141201,2014-12-01,월,0,5,1962
6,20141201,2014-12-01,월,0,6,400
7,20141201,2014-12-01,월,0,7,2799
8,20141201,2014-12-01,월,0,8,2798
9,20141201,2014-12-01,월,0,9,3521
10,20141201,2014-12-01,월,0,10,2593
11,20141201,2014-12-01,월,0,11,523
12,20141201,2014-12-01,월,0,12,1973
13,20141201,2014-12-01,월,0,13,2597
14,20141201,2014-12-01,월,0,14,1914
15,20141201,2014-12-01,월,0,15,497
16,20141201,2014-12-01,월,0,16,2072
17,20141201,2014-12-01,월,0,17,3014
18,20141201,2014-12-01,월,0,18,2011
19,20141201,2014-12-01,월,0,19,4839
20,20141201,2014-12-01,월,0,20,650
21,20141201,2014-12-01,월,0,21,2146
22,20141201,2014-12-01,월,0,22,400
23,20141201,2014-12-01,월,0,23,253
24,20141202,2014-12-02,화,0,0,335
25,20141202,2014-12-02,화,0,1,257
26,20141202,2014-12-02,화,0,2,239
27,20141202,2014-12-02,화,0,3,333
28,20141202,2014-12-02,화,0,4,310
29,20141202,2014-12-02,화,0,5,253
30,20141202,2014-12-02,화,0,6,334
31,20141202,2014-12-02,화,0,7,4624
32,20141202,2014-12-02,화,0,8,1980
33,20141202,2014-12-02,화,0,9,415
34,20141202,2014-12-02,화,0,10,4531
35,20141202,2014-12-02,화,0,11,1968
36,20141202,2014-12-02,화,0,12,2013
37,20141202,2014-12-02,화,0,13,1944
38,20141202,2014-12-02,화,0,14,262
39,20141202,2014-12-02,화,0,15,2015
40,20141202,2014-12-02,화,0,16,2933
41,20141202,2014-12-02,화,0,17,3075
42,20141202,2014-12-02,화,0,18,2961
43,20141202,2014-12-02,화,0,19,2851
44,20141202,2014-12-02,화,0,20,1301
45,20141202,2014-12-02,화,0,21,570
46,20141202,2014-12-02,화,0,22,4687
47,20141202,2014-12-02,화,0,23,276
48,20141203,2014-12-03,수,0,0,446
49,20141203,2014-12-03,수,0,1,790
50,20141203,2014-12-03,수,0,2,371
51,20141203,2014-12-03,수,0,3,320
52,20141203,2014-12-03,수,0,4,224
53,20141203,2014-12-03,수,0,5,247
54,20141203,2014-12-03,수,0,6,221
55,20141203,2014-12-03,수,0,7,3137
56,20141203,2014-12-03,수,0,8,2002
57,20141203,2014-12-03,수,0,9,1978
58,20141203,2014-12-03,수,0,10,2737
59,20141203,2014-12-03,수,0,11,1389
60,20141203,2014-12-03,수,0,12,3393
61,20141203,2014-12-03,수,0,13,2710
62,20141203,2014-12-03,수,0,14,1900
63,20141203,2014-12-03,수,0,15,1999
64,20141203,2014-12-03,수,0,16,815
65,20141203,2014-12-03,수,0,17,702
66,20141203,2014-12-03,수,0,18,2175
67,20141203,2014-12-03,수,0,19,1993
68,20141203,2014-12-03,수,0,20,6477
69,20141203,2014-12-03,수,0,21,1827
70,20141203,2014-12-03,수,0,22,2670
71,20141203,2014-12-03,수,0,23,2638
72,20141204,2014-12-04,목,0,0,2620
73,20141204,2014-12-04,목,0,1,249
74,20141204,2014-12-04,목,0,2,812
75,20141204,2014-12-04,목,0,3,240
76,20141204,2014-12-04,목,0,4,366
77,20141204,2014-12-04,목,0,5,242
78,20141204,2014-12-04,목,0,6,261
79,20141204,2014-12-04,목,0,7,2706
80,20141204,2014-12-04,목,0,8,3777
81,20141204,2014-12-04,목,0,9,2864
82,20141204,2014-12-04,목,0,10,2426
83,20141204,2014-12-04,목,0,11,2767
84,20141204,2014-12-04,목,0,12,2273
85,20141204,2014-12-04,목,0,13,2986
86,20141204,2014-12-04,목,0,14,1323
87,20141204,2014-12-04,목,0,15,600
88,20141204,2014-12-04,목,0,16,2979
89,20141204,2014-12-04,목,0,17,4627
90,20141204,2014-12-04,목,0,18,2253
91,20141204,2014-12-04,목,0,19,5316
92,20141204,2014-12-04,목,0,20,2790
93,20141204,2014-12-04,목,0,21,3013
94,20141204,2014-12-04,목,0,22,3488
95,20141204,2014-12-04,목,0,23,1346
96,20141205,2014-12-05,금,0,0,223
97,20141205,2014-12-05,금,0,1,224
98,20141205,2014-12-05,금,0,2,319
99,20141205,2014-12-05,금,0,3,223
100,20141205,2014-12-05,금,0,4,291
101,20141205,2014-12-05,금,0,5,301
102,20141205,2014-12-05,금,0,6,225
103,20141205,2014-12-05,금,0,7,2923
104,20141205,2014-12-05,금,0,8,4845
105,20141205,2014-12-05,금,0,9,2651
106,20141205,2014-12-05,금,0,10,2589
107,20141205,2014-12-05,금,0,11,2849
108,20141205,2014-12-05,금,0,12,2862
109,20141205,2014-12-05,금,0,13,417
110,20141205,2014-12-05,금,0,14,2106
111,20141205,2014-12-05,금,0,15,2028
112,20141205,2014-12-05,금,0,16,2107
113,20141205,2014-12-05,금,0,17,4512
114,20141205,2014-12-05,금,0,18,2848
115,20141205,2014-12-05,금,0,19,2179
116,20141205,2014-12-05,금,0,20,2146
117,20141205,2014-12-05,금,0,21,806
118,20141205,2014-12-05,금,0,22,2590
119,20141205,2014-12-05,금,0,23,2567
120,20141206,2014-12-06,토,1,0,301
121,20141206,2014-12-06,토,1,1,241
122,20141206,2014-12-06,토,1,2,306
123,20141206,2014-12-06,토,1,3,239
124,20141206,2014-12-06,토,1,4,487
125,20141206,2014-12-06,토,1,5,298
126,20141206,2014-12-06,토,1,6,251
127,20141206,2014-12-06,토,1,7,531
128,20141206,2014-12-06,토,1,8,3764
129,20141206,2014-12-06,토,1,9,3547
130,20141206,2014-12-06,토,1,10,2861
131,20141206,2014-12-06,토,1,11,370
132,20141206,2014-12-06,토,1,12,2758
133,20141206,2014-12-06,토,1,13,2046
134,20141206,2014-12-06,토,1,14,1980
135,20141206,2014-12-06,토,1,15,355
136,20141206,2014-12-06,토,1,16,511
137,20141206,2014-12-06,토,1,17,2748
138,20141206,2014-12-06,토,1,18,4742
139,20141206,2014-12-06,토,1,19,2725
140,20141206,2014-12-06,토,1,20,2154
141,20141206,2014-12-06,토,1,21,569
142,20141206,2014-12-06,토,1,22,340
143,20141206,2014-12-06,토,1,23,343
144,20141207,2014-12-07,일,1,0,317
145,20141207,2014-12-07,일,1,1,274
146,20141207,2014-12-07,일,1,2,237
147,20141207,2014-12-07,일,1,3,336
148,20141207,2014-12-07,일,1,4,313
149,20141207,2014-12-07,일,1,5,239
150,20141207,2014-12-07,일,1,6,305
151,20141207,2014-12-07,일,1,7,250
152,20141207,2014-12-07,일,1,8,2851
153,20141207,2014-12-07,일,1,9,3846
154,20141207,2014-12-07,일,1,10,510
155,20141207,2014-12-07,일,1,11,392
156,20141207,2014-12-07,일,1,12,2802
157,20141207,2014-12-07,일,1,13,2138
158,20141207,2014-12-07,일,1,14,332
159,20141207,2014-12-07,일,1,15,554
160,20141207,2014-12-07,일,1,16,365
161,20141207,2014-12-07,일,1,17,4608
162,20141207,2014-12-07,일,1,18,2250
163,20141207,2014-12-07,일,1,19,2927
