,DateTime,Day,Holiday,Seq,Watt
0,20150901,화,0,0,441
1,20150901,화,0,1,374
2,20150901,화,0,2,291
3,20150901,화,0,3,293
4,20150901,화,0,4,293
5,20150901,화,0,5,2725
6,20150901,화,0,6,330
7,20150901,화,0,7,2749
8,20150901,화,0,8,1973
9,20150901,화,0,9,250
10,20150901,화,0,10,2665
11,20150901,화,0,11,403
12,20150901,화,0,12,2624
13,20150901,화,0,13,310
14,20150901,화,0,14,525
15,20150901,화,0,15,352
16,20150901,화,0,16,2092
17,20150901,화,0,17,6293
18,20150901,화,0,18,685
19,20150901,화,0,19,3372
20,20150901,화,0,20,668
21,20150901,화,0,21,938
22,20150901,화,0,22,2990
23,20150901,화,0,23,2727
24,20150902,수,0,0,306
25,20150902,수,0,1,299
26,20150902,수,0,2,878
27,20150902,수,0,3,299
28,20150902,수,0,4,304
29,20150902,수,0,5,2916
30,20150902,수,0,6,2722
31,20150902,수,0,7,2071
32,20150902,수,0,8,2108
33,20150902,수,0,9,351
34,20150902,수,0,10,2131
35,20150902,수,0,11,528
36,20150902,수,0,12,2902
37,20150902,수,0,13,421
38,20150902,수,0,14,405
39,20150902,수,0,15,3054
40,20150902,수,0,16,549
41,20150902,수,0,17,2880
42,20150902,수,0,18,441
43,20150902,수,0,19,721
44,20150902,수,0,20,658
45,20150902,수,0,21,523
46,20150902,수,0,22,508
47,20150902,수,0,23,2769
48,20150903,목,0,0,2753
49,20150903,목,0,1,274
50,20150903,목,0,2,261
51,20150903,목,0,3,251
52,20150903,목,0,4,259
53,20150903,목,0,5,2863
54,20150903,목,0,6,259
55,20150903,목,0,7,4564
56,20150903,목,0,8,2459
57,20150903,목,0,9,2451
58,20150903,목,0,10,2314
59,20150903,목,0,11,2751
60,20150903,목,0,12,2768
61,20150903,목,0,13,3135
62,20150903,목,0,14,375
63,20150903,목,0,15,2893
64,20150903,목,0,16,2222
65,20150903,목,0,17,2807
66,20150903,목,0,18,525
67,20150903,목,0,19,600
68,20150903,목,0,20,609
69,20150903,목,0,21,236
70,20150903,목,0,22,223
71,20150903,목,0,23,236
72,20150904,금,0,0,215
73,20150904,금,0,1,288
74,20150904,금,0,2,249
75,20150904,금,0,3,217
76,20150904,금,0,4,877
77,20150904,금,0,5,2887
78,20150904,금,0,6,298
79,20150904,금,0,7,2720
80,20150904,금,0,8,1956
81,20150904,금,0,9,315
82,20150904,금,0,10,276
83,20150904,금,0,11,282
84,20150904,금,0,12,280
85,20150904,금,0,13,2814
86,20150904,금,0,14,518
87,20150904,금,0,15,3016
88,20150904,금,0,16,1951
89,20150904,금,0,17,2825
90,20150904,금,0,18,2644
91,20150904,금,0,19,2934
92,20150904,금,0,20,450
93,20150904,금,0,21,452
94,20150904,금,0,22,472
95,20150904,금,0,23,458
96,20150905,토,1,0,234
97,20150905,토,1,1,237
98,20150905,토,1,2,309
99,20150905,토,1,3,221
100,20150905,토,1,4,215
101,20150905,토,1,5,289
102,20150905,토,1,6,216
103,20150905,토,1,7,4771
104,20150905,토,1,8,2016
105,20150905,토,1,9,425
106,20150905,토,1,10,269
107,20150905,토,1,11,2123
108,20150905,토,1,12,251
109,20150905,토,1,13,2170
110,20150905,토,1,14,273
111,20150905,토,1,15,248
112,20150905,토,1,16,262
113,20150905,토,1,17,2068
114,20150905,토,1,18,2726
115,20150905,토,1,19,642
116,20150905,토,1,20,507
117,20150905,토,1,21,2597
118,20150905,토,1,22,2641
119,20150905,토,1,23,282
120,20150906,일,1,0,403
121,20150906,일,1,1,308
122,20150906,일,1,2,274
123,20150906,일,1,3,242
124,20150906,일,1,4,671
125,20150906,일,1,5,306
126,20150906,일,1,6,257
127,20150906,일,1,7,2615
128,20150906,일,1,8,2618
129,20150906,일,1,9,328
130,20150906,일,1,10,260
131,20150906,일,1,11,2590
132,20150906,일,1,12,261
133,20150906,일,1,13,2894
134,20150906,일,1,14,4529
135,20150906,일,1,15,531
136,20150906,일,1,16,2876
137,20150906,일,1,17,2829
138,20150906,일,1,18,2090
139,20150906,일,1,19,2000
140,20150906,일,1,20,497
141,20150906,일,1,21,1377
142,20150906,일,1,22,269
143,20150906,일,1,23,763
144,20150907,월,0,0,249
145,20150907,월,0,1,239
146,20150907,월,0,2,439
147,20150907,월,0,3,247
148,20150907,월,0,4,245
149,20150907,월,0,5,716
150,20150907,월,0,6,2845
151,20150907,월,0,7,354
152,20150907,월,0,8,365
153,20150907,월,0,9,266
154,20150907,월,0,10,4566
155,20150907,월,0,11,350
156,20150907,월,0,12,403
157,20150907,월,0,13,359
158,20150907,월,0,14,2695
159,20150907,월,0,15,2654
160,20150907,월,0,16,548
161,20150907,월,0,17,4601
162,20150907,월,0,18,624
163,20150907,월,0,19,705
164,20150907,월,0,20,835
165,20150907,월,0,21,2778
166,20150907,월,0,22,2763
167,20150907,월,0,23,1452
168,20150908,화,0,0,340
169,20150908,화,0,1,215
170,20150908,화,0,2,742
171,20150908,화,0,3,211
172,20150908,화,0,4,218
173,20150908,화,0,5,1475
174,20150908,화,0,6,2673
175,20150908,화,0,7,4555
176,20150908,화,0,8,1364
177,20150908,화,0,9,2877
178,20150908,화,0,10,452
179,20150908,화,0,11,457
180,20150908,화,0,12,4774
181,20150908,화,0,13,2689
182,20150908,화,0,14,385
183,20150908,화,0,15,276
184,20150908,화,0,16,399
185,20150908,화,0,17,2735
186,20150908,화,0,18,1383
187,20150908,화,0,19,1429
188,20150908,화,0,20,509
189,20150908,화,0,21,2628
190,20150908,화,0,22,2558
191,20150908,화,0,23,216
192,20150909,수,0,0,240
193,20150909,수,0,1,246
194,20150909,수,0,2,365
195,20150909,수,0,3,232
196,20150909,수,0,4,309
197,20150909,수,0,5,400
198,20150909,수,0,6,248
199,20150909,수,0,7,5963
200,20150909,수,0,8,2806
201,20150909,수,0,9,2164
202,20150909,수,0,10,4906
203,20150909,수,0,11,2716
204,20150909,수,0,12,2739
205,20150909,수,0,13,565
206,20150909,수,0,14,2096
207,20150909,수,0,15,2859
208,20150909,수,0,16,3038
209,20150909,수,0,17,2468
210,20150909,수,0,18,2692
211,20150909,수,0,19,2376
212,20150909,수,0,20,904
213,20150909,수,0,21,498
214,20150909,수,0,22,490
215,20150909,수,0,23,426
216,20150910,목,0,0,224
217,20150910,목,0,1,217
218,20150910,목,0,2,291
219,20150910,목,0,3,222
220,20150910,목,0,4,212
221,20150910,목,0,5,292
222,20150910,목,0,6,2661
223,20150910,목,0,7,1971
224,20150910,목,0,8,403
225,20150910,목,0,9,712
226,20150910,목,0,10,4556
227,20150910,목,0,11,1945
228,20150910,목,0,12,2079
229,20150910,목,0,13,2722
230,20150910,목,0,14,2663
231,20150910,목,0,15,3215
232,20150910,목,0,16,702
233,20150910,목,0,17,2358
234,20150910,목,0,18,1725
235,20150910,목,0,19,670
236,20150910,목,0,20,663
237,20150910,목,0,21,563
238,20150910,목,0,22,315
239,20150910,목,0,23,262
240,20150911,금,0,0,260
241,20150911,금,0,1,251
242,20150911,금,0,2,327
243,20150911,금,0,3,856
244,20150911,금,0,4,254
245,20150911,금,0,5,2868
246,20150911,금,0,6,3670
247,20150911,금,0,7,387
248,20150911,금,0,8,450
249,20150911,금,0,9,308
250,20150911,금,0,10,341
251,20150911,금,0,11,310
252,20150911,금,0,12,304
253,20150911,금,0,13,307
254,20150911,금,0,14,448
255,20150911,금,0,15,4675
256,20150911,금,0,16,2262
257,20150911,금,0,17,4601
258,20150911,금,0,18,2142
259,20150911,금,0,19,2188
260,20150911,금,0,20,532
261,20150911,금,0,21,476
262,20150911,금,0,22,391
263,20150911,금,0,23,439
264,20150912,토,1,0,293
265,20150912,토,1,1,223
266,20150912,토,1,2,214
267,20150912,토,1,3,894
268,20150912,토,1,4,266
269,20150912,토,1,5,288
270,20150912,토,1,6,343
271,20150912,토,1,7,4594
272,20150912,토,1,8,2601
273,20150912,토,1,9,4393
274,20150912,토,1,10,598
275,20150912,토,1,11,261
276,20150912,토,1,12,251
277,20150912,토,1,13,259
278,20150912,토,1,14,2767
279,20150912,토,1,15,601
280,20150912,토,1,16,3042
281,20150912,토,1,17,2779
282,20150912,토,1,18,2960
283,20150912,토,1,19,832
284,20150912,토,1,20,507
285,20150912,토,1,21,499
286,20150912,토,1,22,1667
287,20150912,토,1,23,305
288,20150913,일,1,0,216
289,20150913,일,1,1,225
290,20150913,일,1,2,219
291,20150913,일,1,3,214
292,20150913,일,1,4,368
293,20150913,일,1,5,628
294,20150913,일,1,6,2661
295,20150913,일,1,7,2586
296,20150913,일,1,8,381
297,20150913,일,1,9,262
298,20150913,일,1,10,743
