,DateTime,Day,Holiday,Seq,Watt
0,2015년 8월 1일 - 0시,토,1,0,827
1,2015년 8월 1일 - 1시,토,1,1,399
2,2015년 8월 1일 - 2시,토,1,2,297
3,2015년 8월 1일 - 3시,토,1,3,260
4,2015년 8월 1일 - 4시,토,1,4,269
5,2015년 8월 1일 - 5시,토,1,5,324
6,2015년 8월 1일 - 6시,토,1,6,2616
7,2015년 8월 1일 - 7시,토,1,7,1990
8,2015년 8월 1일 - 8시,토,1,8,275
9,2015년 8월 1일 - 9시,토,1,9,3214
10,2015년 8월 1일 - 10시,토,1,10,2893
11,2015년 8월 1일 - 11시,토,1,11,2757
12,2015년 8월 1일 - 12시,토,1,12,3283
13,2015년 8월 1일 - 13시,토,1,13,2671
14,2015년 8월 1일 - 14시,토,1,14,299
15,2015년 8월 1일 - 15시,토,1,15,301
16,2015년 8월 1일 - 16시,토,1,16,5352
17,2015년 8월 1일 - 17시,토,1,17,2320
18,2015년 8월 1일 - 18시,토,1,18,2994
19,2015년 8월 1일 - 19시,토,1,19,2854
20,2015년 8월 1일 - 20시,토,1,20,517
21,2015년 8월 1일 - 21시,토,1,21,2682
22,2015년 8월 1일 - 22시,토,1,22,2571
23,2015년 8월 1일 - 23시,토,1,23,1213
24,2015년 8월 2일 - 0시,일,1,0,249
25,2015년 8월 2일 - 1시,일,1,1,235
26,2015년 8월 2일 - 2시,일,1,2,256
27,2015년 8월 2일 - 3시,일,1,3,240
28,2015년 8월 2일 - 4시,일,1,4,234
29,2015년 8월 2일 - 5시,일,1,5,307
30,2015년 8월 2일 - 6시,일,1,6,245
31,2015년 8월 2일 - 7시,일,1,7,2934
32,2015년 8월 2일 - 8시,일,1,8,3225
33,2015년 8월 2일 - 9시,일,1,9,3362
34,2015년 8월 2일 - 10시,일,1,10,1877
35,2015년 8월 2일 - 11시,일,1,11,277
36,2015년 8월 2일 - 12시,일,1,12,272
37,2015년 8월 2일 - 13시,일,1,13,657
38,2015년 8월 2일 - 14시,일,1,14,2909
39,2015년 8월 2일 - 15시,일,1,15,2803
40,2015년 8월 2일 - 16시,일,1,16,3115
41,2015년 8월 2일 - 17시,일,1,17,2000
42,2015년 8월 2일 - 18시,일,1,18,507
43,2015년 8월 2일 - 19시,일,1,19,523
44,2015년 8월 2일 - 20시,일,1,20,533
45,2015년 8월 2일 - 21시,일,1,21,532
46,2015년 8월 2일 - 22시,일,1,22,680
47,2015년 8월 2일 - 23시,일,1,23,342
48,2015년 8월 3일 - 0시,월,0,0,332
49,2015년 8월 3일 - 1시,월,0,1,265
50,2015년 8월 3일 - 2시,월,0,2,238
51,2015년 8월 3일 - 3시,월,0,3,236
52,2015년 8월 3일 - 4시,월,0,4,243
53,2015년 8월 3일 - 5시,월,0,5,280
54,2015년 8월 3일 - 6시,월,0,6,2641
55,2015년 8월 3일 - 7시,월,0,7,2571
56,2015년 8월 3일 - 8시,월,0,8,3236
57,2015년 8월 3일 - 9시,월,0,9,2528
58,2015년 8월 3일 - 10시,월,0,10,6920
59,2015년 8월 3일 - 11시,월,0,11,1862
60,2015년 8월 3일 - 12시,월,0,12,478
61,2015년 8월 3일 - 13시,월,0,13,343
62,2015년 8월 3일 - 14시,월,0,14,286
63,2015년 8월 3일 - 15시,월,0,15,274
64,2015년 8월 3일 - 16시,월,0,16,3038
65,2015년 8월 3일 - 17시,월,0,17,1968
66,2015년 8월 3일 - 18시,월,0,18,2043
67,2015년 8월 3일 - 19시,월,0,19,2007
68,2015년 8월 3일 - 20시,월,0,20,538
69,2015년 8월 3일 - 21시,월,0,21,2668
70,2015년 8월 3일 - 22시,월,0,22,2644
71,2015년 8월 3일 - 23시,월,0,23,269
72,2015년 8월 4일 - 0시,화,0,0,256
73,2015년 8월 4일 - 1시,화,0,1,252
74,2015년 8월 4일 - 2시,화,0,2,252
75,2015년 8월 4일 - 3시,화,0,3,421
76,2015년 8월 4일 - 4시,화,0,4,254
77,2015년 8월 4일 - 5시,화,0,5,2727
78,2015년 8월 4일 - 6시,화,0,6,258
79,2015년 8월 4일 - 7시,화,0,7,4680
80,2015년 8월 4일 - 8시,화,0,8,398
81,2015년 8월 4일 - 9시,화,0,9,752
82,2015년 8월 4일 - 10시,화,0,10,330
83,2015년 8월 4일 - 11시,화,0,11,256
84,2015년 8월 4일 - 12시,화,0,12,289
85,2015년 8월 4일 - 13시,화,0,13,294
86,2015년 8월 4일 - 14시,화,0,14,302
87,2015년 8월 4일 - 15시,화,0,15,288
88,2015년 8월 4일 - 16시,화,0,16,3655
89,2015년 8월 4일 - 17시,화,0,17,4529
90,2015년 8월 4일 - 18시,화,0,18,925
91,2015년 8월 4일 - 19시,화,0,19,710
92,2015년 8월 4일 - 20시,화,0,20,696
93,2015년 8월 4일 - 21시,화,0,21,628
94,2015년 8월 4일 - 22시,화,0,22,451
95,2015년 8월 4일 - 23시,화,0,23,346
96,2015년 8월 5일 - 0시,수,0,0,353
97,2015년 8월 5일 - 1시,수,0,1,344
98,2015년 8월 5일 - 2시,수,0,2,780
99,2015년 8월 5일 - 3시,수,0,3,343
100,2015년 8월 5일 - 4시,수,0,4,376
101,2015년 8월 5일 - 5시,수,0,5,2841
102,2015년 8월 5일 - 6시,수,0,6,4750
103,2015년 8월 5일 - 7시,수,0,7,546
104,2015년 8월 5일 - 8시,수,0,8,1889
105,2015년 8월 5일 - 9시,수,0,9,502
106,2015년 8월 5일 - 10시,수,0,10,387
107,2015년 8월 5일 - 11시,수,0,11,356
108,2015년 8월 5일 - 12시,수,0,12,339
109,2015년 8월 5일 - 13시,수,0,13,356
110,2015년 8월 5일 - 14시,수,0,14,345
111,2015년 8월 5일 - 15시,수,0,15,813
112,2015년 8월 5일 - 16시,수,0,16,2119
113,2015년 8월 5일 - 17시,수,0,17,2993
114,2015년 8월 5일 - 18시,수,0,18,2805
115,2015년 8월 5일 - 19시,수,0,19,951
116,2015년 8월 5일 - 20시,수,0,20,558
117,2015년 8월 5일 - 21시,수,0,21,5301
118,2015년 8월 5일 - 22시,수,0,22,5104
119,2015년 8월 5일 - 23시,수,0,23,1643
120,2015년 8월 6일 - 0시,목,0,0,413
121,2015년 8월 6일 - 1시,목,0,1,238
122,2015년 8월 6일 - 2시,목,0,2,240
123,2015년 8월 6일 - 3시,목,0,3,240
124,2015년 8월 6일 - 4시,목,0,4,236
125,2015년 8월 6일 - 5시,목,0,5,309
126,2015년 8월 6일 - 6시,목,0,6,2615
127,2015년 8월 6일 - 7시,목,0,7,2783
128,2015년 8월 6일 - 8시,목,0,8,2599
129,2015년 8월 6일 - 9시,목,0,9,2320
130,2015년 8월 6일 - 10시,목,0,10,2652
131,2015년 8월 6일 - 11시,목,0,11,2673
132,2015년 8월 6일 - 12시,목,0,12,402
133,2015년 8월 6일 - 13시,목,0,13,304
134,2015년 8월 6일 - 14시,목,0,14,450
135,2015년 8월 6일 - 15시,목,0,15,2765
136,2015년 8월 6일 - 16시,목,0,16,2928
137,2015년 8월 6일 - 17시,목,0,17,2708
138,2015년 8월 6일 - 18시,목,0,18,2764
139,2015년 8월 6일 - 19시,목,0,19,1671
140,2015년 8월 6일 - 20시,목,0,20,2337
141,2015년 8월 6일 - 21시,목,0,21,732
142,2015년 8월 6일 - 22시,목,0,22,400
143,2015년 8월 6일 - 23시,목,0,23,327
144,2015년 8월 7일 - 0시,금,0,0,250
145,2015년 8월 7일 - 1시,금,0,1,254
146,2015년 8월 7일 - 2시,금,0,2,251
147,2015년 8월 7일 - 3시,금,0,3,247
148,2015년 8월 7일 - 4시,금,0,4,251
149,2015년 8월 7일 - 5시,금,0,5,2849
150,2015년 8월 7일 - 6시,금,0,6,2766
151,2015년 8월 7일 - 7시,금,0,7,4829
152,2015년 8월 7일 - 8시,금,0,8,1986
153,2015년 8월 7일 - 9시,금,0,9,291
154,2015년 8월 7일 - 10시,금,0,10,288
155,2015년 8월 7일 - 11시,금,0,11,288
156,2015년 8월 7일 - 12시,금,0,12,1974
157,2015년 8월 7일 - 13시,금,0,13,343
158,2015년 8월 7일 - 14시,금,0,14,726
159,2015년 8월 7일 - 15시,금,0,15,341
160,2015년 8월 7일 - 16시,금,0,16,2843
161,2015년 8월 7일 - 17시,금,0,17,2942
162,2015년 8월 7일 - 18시,금,0,18,5314
163,2015년 8월 7일 - 19시,금,0,19,312
164,2015년 8월 7일 - 20시,금,0,20,482
165,2015년 8월 7일 - 21시,금,0,21,272
166,2015년 8월 7일 - 22시,금,0,22,252
167,2015년 8월 7일 - 23시,금,0,23,267
168,2015년 8월 8일 - 0시,토,1,0,266
169,2015년 8월 8일 - 1시,토,1,1,259
170,2015년 8월 8일 - 2시,토,1,2,243
171,2015년 8월 8일 - 3시,토,1,3,249
172,2015년 8월 8일 - 4시,토,1,4,254
173,2015년 8월 8일 - 5시,토,1,5,270
174,2015년 8월 8일 - 6시,토,1,6,274
175,2015년 8월 8일 - 7시,토,1,7,291
176,2015년 8월 8일 - 8시,토,1,8,301
177,2015년 8월 8일 - 9시,토,1,9,289
178,2015년 8월 8일 - 10시,토,1,10,377
179,2015년 8월 8일 - 11시,토,1,11,443
180,2015년 8월 8일 - 12시,토,1,12,298
181,2015년 8월 8일 - 13시,토,1,13,310
182,2015년 8월 8일 - 14시,토,1,14,301
183,2015년 8월 8일 - 15시,토,1,15,316
184,2015년 8월 8일 - 16시,토,1,16,300
185,2015년 8월 8일 - 17시,토,1,17,292
186,2015년 8월 8일 - 18시,토,1,18,277
187,2015년 8월 8일 - 19시,토,1,19,258
188,2015년 8월 8일 - 20시,토,1,20,1526
189,2015년 8월 8일 - 21시,토,1,21,271
190,2015년 8월 8일 - 22시,토,1,22,275
191,2015년 8월 8일 - 23시,토,1,23,765
192,2015년 8월 9일 - 0시,일,1,0,252
193,2015년 8월 9일 - 1시,일,1,1,389
194,2015년 8월 9일 - 2시,일,1,2,391
195,2015년 8월 9일 - 3시,일,1,3,248
196,2015년 8월 9일 - 4시,일,1,4,267
197,2015년 8월 9일 - 5시,일,1,5,270
198,2015년 8월 9일 - 6시,일,1,6,661
199,2015년 8월 9일 - 7시,일,1,7,297
200,2015년 8월 9일 - 8시,일,1,8,295
201,2015년 8월 9일 - 9시,일,1,9,291
202,2015년 8월 9일 - 10시,일,1,10,298
203,2015년 8월 9일 - 11시,일,1,11,293
204,2015년 8월 9일 - 12시,일,1,12,285
205,2015년 8월 9일 - 13시,일,1,13,315
206,2015년 8월 9일 - 14시,일,1,14,293
207,2015년 8월 9일 - 15시,일,1,15,367
208,2015년 8월 9일 - 16시,일,1,16,459
209,2015년 8월 9일 - 17시,일,1,17,316
210,2015년 8월 9일 - 18시,일,1,18,306
211,2015년 8월 9일 - 19시,일,1,19,258
212,2015년 8월 9일 - 20시,일,1,20,258
213,2015년 8월 9일 - 21시,일,1,21,336
214,2015년 8월 9일 - 22시,일,1,22,261
215,2015년 8월 9일 - 23시,일,1,23,270
216,2015년 8월 10일 - 0시,월,0,0,251
217,2015년 8월 10일 - 1시,월,0,1,715
218,2015년 8월 10일 - 2시,월,0,2,250
219,2015년 8월 10일 - 3시,월,0,3,240
220,2015년 8월 10일 - 4시,월,0,4,242
221,2015년 8월 10일 - 5시,월,0,5,267
222,2015년 8월 10일 - 6시,월,0,6,426
223,2015년 8월 10일 - 7시,월,0,7,403
224,2015년 8월 10일 - 8시,월,0,8,295
225,2015년 8월 10일 - 9시,월,0,9,302
226,2015년 8월 10일 - 10시,월,0,10,289
227,2015년 8월 10일 - 11시,월,0,11,951
228,2015년 8월 10일 - 12시,월,0,12,286
229,2015년 8월 10일 - 13시,월,0,13,317
230,2015년 8월 10일 - 14시,월,0,14,285
231,2015년 8월 10일 - 15시,월,0,15,287
232,2015년 8월 10일 - 16시,월,0,16,289
233,2015년 8월 10일 - 17시,월,0,17,269
234,2015년 8월 10일 - 18시,월,0,18,274
235,2015년 8월 10일 - 19시,월,0,19,261
236,2015년 8월 10일 - 20시,월,0,20,307
237,2015년 8월 10일 - 21시,월,0,21,861
238,2015년 8월 10일 - 22시,월,0,22,409
239,2015년 8월 10일 - 23시,월,0,23,265
240,2015년 8월 11일 - 0시,화,0,0,242
241,2015년 8월 11일 - 1시,화,0,1,249
242,2015년 8월 11일 - 2시,화,0,2,937
243,2015년 8월 11일 - 3시,화,0,3,247
244,2015년 8월 11일 - 4시,화,0,4,254
245,2015년 8월 11일 - 5시,화,0,5,260
246,2015년 8월 11일 - 6시,화,0,6,598
247,2015년 8월 11일 - 7시,화,0,7,277
248,2015년 8월 11일 - 8시,화,0,8,257
249,2015년 8월 11일 - 9시,화,0,9,272
250,2015년 8월 11일 - 10시,화,0,10,311
251,2015년 8월 11일 - 11시,화,0,11,895
252,2015년 8월 11일 - 12시,화,0,12,281
253,2015년 8월 11일 - 13시,화,0,13,776
254,2015년 8월 11일 - 14시,화,0,14,309
255,2015년 8월 11일 - 15시,화,0,15,350
256,2015년 8월 11일 - 16시,화,0,16,271
257,2015년 8월 11일 - 17시,화,0,17,269
258,2015년 8월 11일 - 18시,화,0,18,271
259,2015년 8월 11일 - 19시,화,0,19,312
260,2015년 8월 11일 - 20시,화,0,20,342
261,2015년 8월 11일 - 21시,화,0,21,380
262,2015년 8월 11일 - 22시,화,0,22,416
263,2015년 8월 11일 - 23시,화,0,23,328
264,2015년 8월 12일 - 0시,수,0,0,323
265,2015년 8월 12일 - 1시,수,0,1,235
266,2015년 8월 12일 - 2시,수,0,2,239
267,2015년 8월 12일 - 3시,수,0,3,390
268,2015년 8월 12일 - 4시,수,0,4,389
269,2015년 8월 12일 - 5시,수,0,5,937
270,2015년 8월 12일 - 6시,수,0,6,349
271,2015년 8월 12일 - 7시,수,0,7,2673
272,2015년 8월 12일 - 8시,수,0,8,2819
273,2015년 8월 12일 - 9시,수,0,9,2696
274,2015년 8월 12일 - 10시,수,0,10,715
275,2015년 8월 12일 - 11시,수,0,11,281
276,2015년 8월 12일 - 12시,수,0,12,2718
277,2015년 8월 12일 - 13시,수,0,13,2844
278,2015년 8월 12일 - 14시,수,0,14,403
279,2015년 8월 12일 - 15시,수,0,15,2805
280,2015년 8월 12일 - 16시,수,0,16,1976
281,2015년 8월 12일 - 17시,수,0,17,1950
282,2015년 8월 12일 - 18시,수,0,18,2890
283,2015년 8월 12일 - 19시,수,0,19,2300
284,2015년 8월 12일 - 20시,수,0,20,538
285,2015년 8월 12일 - 21시,수,0,21,516
286,2015년 8월 12일 - 22시,수,0,22,795
287,2015년 8월 12일 - 23시,수,0,23,247
288,2015년 8월 13일 - 0시,목,0,0,258
289,2015년 8월 13일 - 1시,목,0,1,236
290,2015년 8월 13일 - 2시,목,0,2,394
291,2015년 8월 13일 - 3시,목,0,3,236
292,2015년 8월 13일 - 4시,목,0,4,239
293,2015년 8월 13일 - 5시,목,0,5,235
294,2015년 8월 13일 - 6시,목,0,6,2780
295,2015년 8월 13일 - 7시,목,0,7,2809
296,2015년 8월 13일 - 8시,목,0,8,3774
297,2015년 8월 13일 - 9시,목,0,9,2798
298,2015년 8월 13일 - 10시,목,0,10,932
299,2015년 8월 13일 - 11시,목,0,11,2896
300,2015년 8월 13일 - 12시,목,0,12,2807
301,2015년 8월 13일 - 13시,목,0,13,2834
302,2015년 8월 13일 - 14시,목,0,14,603
303,2015년 8월 13일 - 15시,목,0,15,2802
304,2015년 8월 13일 - 16시,목,0,16,2976
305,2015년 8월 13일 - 17시,목,0,17,4763
306,2015년 8월 13일 - 18시,목,0,18,1391
307,2015년 8월 13일 - 19시,목,0,19,1575
308,2015년 8월 13일 - 20시,목,0,20,3183
309,2015년 8월 13일 - 21시,목,0,21,3046
310,2015년 8월 13일 - 22시,목,0,22,417
311,2015년 8월 13일 - 23시,목,0,23,370
312,2015년 8월 14일 - 0시,금,0,0,367
313,2015년 8월 14일 - 1시,금,0,1,529
314,2015년 8월 14일 - 2시,금,0,2,298
315,2015년 8월 14일 - 3시,금,0,3,293
316,2015년 8월 14일 - 4시,금,0,4,1374
317,2015년 8월 14일 - 5시,금,0,5,945
318,2015년 8월 14일 - 6시,금,0,6,299
319,2015년 8월 14일 - 7시,금,0,7,4545
320,2015년 8월 14일 - 8시,금,0,8,1976
321,2015년 8월 14일 - 9시,금,0,9,2841
322,2015년 8월 14일 - 10시,금,0,10,354
323,2015년 8월 14일 - 11시,금,0,11,366
324,2015년 8월 14일 - 12시,금,0,12,307
325,2015년 8월 14일 - 13시,금,0,13,295
326,2015년 8월 14일 - 14시,금,0,14,525
327,2015년 8월 14일 - 15시,금,0,15,2696
328,2015년 8월 14일 - 16시,금,0,16,2001
329,2015년 8월 14일 - 17시,금,0,17,2713
330,2015년 8월 14일 - 18시,금,0,18,3411
331,2015년 8월 14일 - 19시,금,0,19,1871
332,2015년 8월 14일 - 20시,금,0,20,601
333,2015년 8월 14일 - 21시,금,0,21,572
334,2015년 8월 14일 - 22시,금,0,22,278
335,2015년 8월 14일 - 23시,금,0,23,648
336,2015년 8월 15일 - 0시,토,1,0,299
337,2015년 8월 15일 - 1시,토,1,1,289
338,2015년 8월 15일 - 2시,토,1,2,287
339,2015년 8월 15일 - 3시,토,1,3,294
340,2015년 8월 15일 - 4시,토,1,4,309
341,2015년 8월 15일 - 5시,토,1,5,370
342,2015년 8월 15일 - 6시,토,1,6,295
343,2015년 8월 15일 - 7시,토,1,7,2991
344,2015년 8월 15일 - 8시,토,1,8,2054
345,2015년 8월 15일 - 9시,토,1,9,379
346,2015년 8월 15일 - 10시,토,1,10,2677
347,2015년 8월 15일 - 11시,토,1,11,2715
348,2015년 8월 15일 - 12시,토,1,12,356
349,2015년 8월 15일 - 13시,토,1,13,307
