,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2013-11-01,[ 00:00 ],0,159,13.0,82.0,2.1
1,2013-11-01,[ 00:01 ],0,158,13.0,82.0,2.1
2,2013-11-01,[ 00:02 ],0,159,13.0,82.0,2.1
3,2013-11-01,[ 00:03 ],0,159,13.0,82.0,2.1
4,2013-11-01,[ 00:04 ],0,160,13.0,82.0,2.1
5,2013-11-01,[ 00:05 ],0,159,13.0,82.0,2.1
6,2013-11-01,[ 00:06 ],0,156,13.0,82.0,2.1
7,2013-11-01,[ 00:07 ],0,157,13.0,82.0,2.1
8,2013-11-01,[ 00:08 ],0,156,13.0,82.0,2.1
9,2013-11-01,[ 00:09 ],0,156,13.0,82.0,2.1
10,2013-11-01,[ 00:10 ],0,157,13.0,82.0,2.1
11,2013-11-01,[ 00:11 ],0,157,13.0,82.0,2.1
12,2013-11-01,[ 00:12 ],0,156,13.0,82.0,2.1
13,2013-11-01,[ 00:13 ],0,157,13.0,82.0,2.1
14,2013-11-01,[ 00:14 ],0,156,13.0,82.0,2.1
15,2013-11-01,[ 00:15 ],0,157,13.0,82.0,2.1
16,2013-11-01,[ 00:16 ],0,157,13.0,82.0,2.1
17,2013-11-01,[ 00:17 ],0,157,13.0,82.0,2.1
18,2013-11-01,[ 00:18 ],0,156,13.0,82.0,2.1
19,2013-11-01,[ 00:19 ],0,214,13.0,82.0,2.1
20,2013-11-01,[ 00:20 ],0,208,13.0,82.0,2.1
21,2013-11-01,[ 00:21 ],0,203,13.0,82.0,2.1
22,2013-11-01,[ 00:22 ],0,207,13.0,82.0,2.1
23,2013-11-01,[ 00:23 ],0,208,13.0,82.0,2.1
24,2013-11-01,[ 00:24 ],0,208,13.0,82.0,2.1
25,2013-11-01,[ 00:25 ],0,208,13.0,82.0,2.1
26,2013-11-01,[ 00:26 ],0,208,13.0,82.0,2.1
27,2013-11-01,[ 00:27 ],0,210,13.0,82.0,2.1
28,2013-11-01,[ 00:28 ],0,208,13.0,82.0,2.1
29,2013-11-01,[ 00:29 ],0,206,13.0,82.0,2.1
30,2013-11-01,[ 00:30 ],0,205,13.0,82.0,2.1
31,2013-11-01,[ 00:31 ],0,205,13.0,82.0,2.1
32,2013-11-01,[ 00:32 ],0,204,13.0,82.0,2.1
33,2013-11-01,[ 00:33 ],0,206,13.0,82.0,2.1
34,2013-11-01,[ 00:34 ],0,204,13.0,82.0,2.1
35,2013-11-01,[ 00:35 ],0,204,13.0,82.0,2.1
36,2013-11-01,[ 00:36 ],0,207,13.0,82.0,2.1
37,2013-11-01,[ 00:37 ],0,207,13.0,82.0,2.1
38,2013-11-01,[ 00:38 ],0,208,13.0,82.0,2.1
39,2013-11-01,[ 00:39 ],0,207,13.0,82.0,2.1
40,2013-11-01,[ 00:40 ],0,206,13.0,82.0,2.1
41,2013-11-01,[ 00:41 ],0,204,13.0,82.0,2.1
42,2013-11-01,[ 00:42 ],0,205,13.0,82.0,2.1
43,2013-11-01,[ 00:43 ],0,205,13.0,82.0,2.1
44,2013-11-01,[ 00:44 ],0,203,13.0,82.0,2.1
45,2013-11-01,[ 00:45 ],0,200,13.0,82.0,2.1
46,2013-11-01,[ 00:46 ],0,155,13.0,82.0,2.1
47,2013-11-01,[ 00:47 ],0,155,13.0,82.0,2.1
48,2013-11-01,[ 00:48 ],0,156,13.0,82.0,2.1
49,2013-11-01,[ 00:49 ],0,156,13.0,82.0,2.1
50,2013-11-01,[ 00:50 ],0,156,13.0,82.0,2.1
51,2013-11-01,[ 00:51 ],0,154,13.0,82.0,2.1
52,2013-11-01,[ 00:52 ],0,156,13.0,82.0,2.1
53,2013-11-01,[ 00:53 ],0,155,13.0,82.0,2.1
54,2013-11-01,[ 00:54 ],0,156,13.0,82.0,2.1
55,2013-11-01,[ 00:55 ],0,155,13.0,82.0,2.1
56,2013-11-01,[ 00:56 ],0,155,13.0,82.0,2.1
57,2013-11-01,[ 00:57 ],0,155,13.0,82.0,2.1
58,2013-11-01,[ 00:58 ],0,155,13.0,82.0,2.1
59,2013-11-01,[ 00:59 ],0,155,13.0,82.0,2.1
60,2013-11-01,[ 01:00 ],0,156,13.0,82.0,2.1
61,2013-11-01,[ 01:01 ],0,156,13.0,82.0,2.1
62,2013-11-01,[ 01:02 ],0,158,13.0,82.0,2.1
63,2013-11-01,[ 01:03 ],0,157,13.0,82.0,2.1
64,2013-11-01,[ 01:04 ],0,157,13.0,82.0,2.1
65,2013-11-01,[ 01:05 ],0,155,13.0,82.0,2.1
66,2013-11-01,[ 01:06 ],0,156,13.0,82.0,2.1
67,2013-11-01,[ 01:07 ],0,156,13.0,82.0,2.1
68,2013-11-01,[ 01:08 ],0,155,13.0,82.0,2.1
69,2013-11-01,[ 01:09 ],0,154,13.0,82.0,2.1
70,2013-11-01,[ 01:10 ],0,156,13.0,82.0,2.1
71,2013-11-01,[ 01:11 ],0,154,13.0,82.0,2.1
72,2013-11-01,[ 01:12 ],0,155,13.0,82.0,2.1
73,2013-11-01,[ 01:13 ],0,156,13.0,82.0,2.1
74,2013-11-01,[ 01:14 ],0,155,13.0,82.0,2.1
75,2013-11-01,[ 01:15 ],0,155,13.0,82.0,2.1
76,2013-11-01,[ 01:16 ],0,153,13.0,82.0,2.1
77,2013-11-01,[ 01:17 ],0,154,13.0,82.0,2.1
78,2013-11-01,[ 01:18 ],0,153,13.0,82.0,2.1
79,2013-11-01,[ 01:19 ],0,153,13.0,82.0,2.1
80,2013-11-01,[ 01:20 ],0,152,13.0,82.0,2.1
81,2013-11-01,[ 01:21 ],0,152,13.0,82.0,2.1
82,2013-11-01,[ 01:22 ],0,153,13.0,82.0,2.1
83,2013-11-01,[ 01:23 ],0,155,13.0,82.0,2.1
84,2013-11-01,[ 01:24 ],0,155,13.0,82.0,2.1
85,2013-11-01,[ 01:25 ],0,152,13.0,82.0,2.1
86,2013-11-01,[ 01:26 ],0,151,13.0,82.0,2.1
87,2013-11-01,[ 01:27 ],0,153,13.0,82.0,2.1
88,2013-11-01,[ 01:28 ],0,153,13.0,82.0,2.1
89,2013-11-01,[ 01:29 ],0,153,13.0,82.0,2.1
90,2013-11-01,[ 01:30 ],0,153,13.0,82.0,2.1
91,2013-11-01,[ 01:31 ],0,152,13.0,82.0,2.1
92,2013-11-01,[ 01:32 ],0,152,13.0,82.0,2.1
93,2013-11-01,[ 01:33 ],0,210,13.0,82.0,2.1
94,2013-11-01,[ 01:34 ],0,207,13.0,82.0,2.1
95,2013-11-01,[ 01:35 ],0,203,13.0,82.0,2.1
96,2013-11-01,[ 01:36 ],0,203,13.0,82.0,2.1
97,2013-11-01,[ 01:37 ],0,202,13.0,82.0,2.1
98,2013-11-01,[ 01:38 ],0,200,13.0,82.0,2.1
99,2013-11-01,[ 01:39 ],0,202,13.0,82.0,2.1
100,2013-11-01,[ 01:40 ],0,200,13.0,82.0,2.1
101,2013-11-01,[ 01:41 ],0,199,13.0,82.0,2.1
102,2013-11-01,[ 01:42 ],0,199,13.0,82.0,2.1
103,2013-11-01,[ 01:43 ],0,200,13.0,82.0,2.1
104,2013-11-01,[ 01:44 ],0,195,13.0,82.0,2.1
105,2013-11-01,[ 01:45 ],0,150,13.0,82.0,2.1
106,2013-11-01,[ 01:46 ],0,149,13.0,82.0,2.1
107,2013-11-01,[ 01:47 ],0,150,13.0,82.0,2.1
108,2013-11-01,[ 01:48 ],0,151,13.0,82.0,2.1
109,2013-11-01,[ 01:49 ],0,152,13.0,82.0,2.1
110,2013-11-01,[ 01:50 ],0,150,13.0,82.0,2.1
111,2013-11-01,[ 01:51 ],0,150,13.0,82.0,2.1
112,2013-11-01,[ 01:52 ],0,152,13.0,82.0,2.1
113,2013-11-01,[ 01:53 ],0,153,13.0,82.0,2.1
114,2013-11-01,[ 01:54 ],0,152,13.0,82.0,2.1
115,2013-11-01,[ 01:55 ],0,153,13.0,82.0,2.1
116,2013-11-01,[ 01:56 ],0,152,13.0,82.0,2.1
117,2013-11-01,[ 01:57 ],0,151,13.0,82.0,2.1
118,2013-11-01,[ 01:58 ],0,151,13.0,82.0,2.1
119,2013-11-01,[ 01:59 ],0,151,13.0,82.0,2.1
120,2013-11-01,[ 02:00 ],0,154,13.0,82.0,2.1
121,2013-11-01,[ 02:01 ],0,154,13.033,82.0,2.1
122,2013-11-01,[ 02:02 ],0,155,13.067,82.0,2.1
123,2013-11-01,[ 02:03 ],0,154,13.1,82.0,2.1
124,2013-11-01,[ 02:04 ],0,155,13.133,82.0,2.1
125,2013-11-01,[ 02:05 ],0,153,13.167,82.0,2.1
126,2013-11-01,[ 02:06 ],0,153,13.2,82.0,2.1
127,2013-11-01,[ 02:07 ],0,151,13.233,82.0,2.1
128,2013-11-01,[ 02:08 ],0,152,13.267,82.0,2.1
129,2013-11-01,[ 02:09 ],0,152,13.3,82.0,2.1
130,2013-11-01,[ 02:10 ],0,151,13.333,82.0,2.1
131,2013-11-01,[ 02:11 ],0,213,13.367,82.0,2.1
132,2013-11-01,[ 02:12 ],0,204,13.4,82.0,2.1
133,2013-11-01,[ 02:13 ],0,199,13.433,82.0,2.1
134,2013-11-01,[ 02:14 ],0,202,13.467,82.0,2.1
135,2013-11-01,[ 02:15 ],0,203,13.5,82.0,2.1
136,2013-11-01,[ 02:16 ],0,204,13.533,82.0,2.1
137,2013-11-01,[ 02:17 ],0,205,13.567,82.0,2.1
138,2013-11-01,[ 02:18 ],0,206,13.6,82.0,2.1
139,2013-11-01,[ 02:19 ],0,204,13.633,82.0,2.1
140,2013-11-01,[ 02:20 ],0,205,13.667,82.0,2.1
141,2013-11-01,[ 02:21 ],0,202,13.7,82.0,2.1
142,2013-11-01,[ 02:22 ],0,202,13.733,82.0,2.1
143,2013-11-01,[ 02:23 ],0,204,13.767,82.0,2.1
144,2013-11-01,[ 02:24 ],0,202,13.8,82.0,2.1
145,2013-11-01,[ 02:25 ],0,205,13.833,82.0,2.1
146,2013-11-01,[ 02:26 ],0,205,13.867,82.0,2.1
147,2013-11-01,[ 02:27 ],0,205,13.9,82.0,2.1
148,2013-11-01,[ 02:28 ],0,204,13.933,82.0,2.1
149,2013-11-01,[ 02:29 ],0,208,14.0,82.0,2.1
150,2013-11-01,[ 02:30 ],0,207,14.0,77.0,2.1
151,2013-11-01,[ 02:31 ],0,205,14.0,76.833,2.1
152,2013-11-01,[ 02:32 ],0,205,14.0,76.667,2.1
153,2013-11-01,[ 02:33 ],0,201,14.0,76.5,2.1
154,2013-11-01,[ 02:34 ],0,202,14.0,76.333,2.1
155,2013-11-01,[ 02:35 ],0,200,14.0,76.167,2.1
156,2013-11-01,[ 02:36 ],0,200,14.0,76.0,2.1
157,2013-11-01,[ 02:37 ],0,201,14.0,75.833,2.1
158,2013-11-01,[ 02:38 ],0,153,14.0,75.667,2.1
159,2013-11-01,[ 02:39 ],0,155,14.0,75.5,2.1
160,2013-11-01,[ 02:40 ],0,155,14.0,75.333,2.1
161,2013-11-01,[ 02:41 ],0,152,14.0,75.167,2.1
162,2013-11-01,[ 02:42 ],0,152,14.0,75.0,2.1
163,2013-11-01,[ 02:43 ],0,155,14.0,74.833,2.1
164,2013-11-01,[ 02:44 ],0,153,14.0,74.667,2.1
165,2013-11-01,[ 02:45 ],0,153,14.0,74.5,2.1
166,2013-11-01,[ 02:46 ],0,153,14.0,74.333,2.1
167,2013-11-01,[ 02:47 ],0,153,14.0,74.167,2.1
168,2013-11-01,[ 02:48 ],0,154,14.0,74.0,2.1
169,2013-11-01,[ 02:49 ],0,153,14.0,73.833,2.1
170,2013-11-01,[ 02:50 ],0,152,14.0,73.667,2.1
171,2013-11-01,[ 02:51 ],0,152,14.0,73.5,2.1
172,2013-11-01,[ 02:52 ],0,152,14.0,73.333,2.1
173,2013-11-01,[ 02:53 ],0,153,14.0,73.167,2.1
174,2013-11-01,[ 02:54 ],0,153,14.0,73.0,2.1
175,2013-11-01,[ 02:55 ],0,152,14.0,72.833,2.1
176,2013-11-01,[ 02:56 ],0,151,14.0,72.667,2.1
177,2013-11-01,[ 02:57 ],0,154,14.0,72.5,2.1
178,2013-11-01,[ 02:58 ],0,154,14.0,72.333,2.1
179,2013-11-01,[ 02:59 ],0,153,14.0,77.0,2.1
180,2013-11-01,[ 03:00 ],0,156,14.0,77.0,2.1
181,2013-11-01,[ 03:01 ],0,156,14.0,77.0,2.1
182,2013-11-01,[ 03:02 ],0,155,14.0,77.0,2.1
183,2013-11-01,[ 03:03 ],0,155,14.0,77.0,2.1
184,2013-11-01,[ 03:04 ],0,155,14.0,77.0,2.1
185,2013-11-01,[ 03:05 ],0,155,14.0,77.0,2.1
186,2013-11-01,[ 03:06 ],0,155,14.0,77.0,2.1
187,2013-11-01,[ 03:07 ],0,152,14.0,77.0,2.1
188,2013-11-01,[ 03:08 ],0,156,14.0,77.0,2.1
189,2013-11-01,[ 03:09 ],0,153,14.0,77.0,2.1
190,2013-11-01,[ 03:10 ],0,151,14.0,77.0,2.1
191,2013-11-01,[ 03:11 ],0,153,14.0,77.0,2.1
192,2013-11-01,[ 03:12 ],0,153,14.0,77.0,2.1
193,2013-11-01,[ 03:13 ],0,154,14.0,77.0,2.1
194,2013-11-01,[ 03:14 ],0,152,14.0,77.0,2.1
195,2013-11-01,[ 03:15 ],0,153,14.0,77.0,2.1
196,2013-11-01,[ 03:16 ],0,153,14.0,77.0,2.1
197,2013-11-01,[ 03:17 ],0,153,14.0,77.0,2.1
198,2013-11-01,[ 03:18 ],0,153,14.0,77.0,2.1
199,2013-11-01,[ 03:19 ],0,153,14.0,77.0,2.1
200,2013-11-01,[ 03:20 ],0,154,14.0,77.0,2.1
201,2013-11-01,[ 03:21 ],0,153,14.0,77.0,2.1
202,2013-11-01,[ 03:22 ],0,154,14.0,77.0,2.1
203,2013-11-01,[ 03:23 ],0,154,14.0,77.0,2.1
204,2013-11-01,[ 03:24 ],0,152,14.0,77.0,2.1
205,2013-11-01,[ 03:25 ],0,273,14.0,77.0,2.1
206,2013-11-01,[ 03:26 ],0,207,14.0,77.0,2.1
207,2013-11-01,[ 03:27 ],0,204,14.0,77.0,2.1
208,2013-11-01,[ 03:28 ],0,206,14.0,77.0,2.1
209,2013-11-01,[ 03:29 ],0,202,14.0,77.0,2.1
210,2013-11-01,[ 03:30 ],0,202,14.0,77.0,2.1
211,2013-11-01,[ 03:31 ],0,204,14.0,77.0,2.1
212,2013-11-01,[ 03:32 ],0,203,14.0,77.0,2.1
213,2013-11-01,[ 03:33 ],0,201,14.0,77.0,2.1
214,2013-11-01,[ 03:34 ],0,201,14.0,77.0,2.1
215,2013-11-01,[ 03:35 ],0,199,14.0,77.0,2.1
216,2013-11-01,[ 03:36 ],0,152,14.0,77.0,2.1
217,2013-11-01,[ 03:37 ],0,152,14.0,77.0,2.1
218,2013-11-01,[ 03:38 ],0,153,14.0,77.0,2.1
219,2013-11-01,[ 03:39 ],0,153,14.0,77.0,2.1
220,2013-11-01,[ 03:40 ],0,153,14.0,77.0,2.1
221,2013-11-01,[ 03:41 ],0,154,14.0,77.0,2.1
222,2013-11-01,[ 03:42 ],0,154,14.0,77.0,2.1
223,2013-11-01,[ 03:43 ],0,154,14.0,77.0,2.1
224,2013-11-01,[ 03:44 ],0,154,14.0,77.0,2.1
225,2013-11-01,[ 03:45 ],0,154,14.0,77.0,2.1
226,2013-11-01,[ 03:46 ],0,154,14.0,77.0,2.1
227,2013-11-01,[ 03:47 ],0,153,14.0,77.0,2.1
228,2013-11-01,[ 03:48 ],0,153,14.0,77.0,2.1
229,2013-11-01,[ 03:49 ],0,154,14.0,77.0,2.1
230,2013-11-01,[ 03:50 ],0,154,14.0,77.0,2.1
