,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2013-03-01,[ 00:00 ],0,157,3.0,81.0,2.8
1,2013-03-01,[ 00:01 ],0,157,3.0,81.2,2.8
2,2013-03-01,[ 00:02 ],0,157,3.0,81.4,2.8
3,2013-03-01,[ 00:03 ],0,156,3.0,81.6,2.8
4,2013-03-01,[ 00:04 ],0,157,3.0,81.8,2.8
5,2013-03-01,[ 00:05 ],0,156,3.0,82.0,2.8
6,2013-03-01,[ 00:06 ],0,157,3.0,82.2,2.8
7,2013-03-01,[ 00:07 ],0,156,3.0,82.4,2.8
8,2013-03-01,[ 00:08 ],0,155,3.0,82.6,2.8
9,2013-03-01,[ 00:09 ],0,154,3.0,82.8,2.8
10,2013-03-01,[ 00:10 ],0,154,3.0,83.0,2.8
11,2013-03-01,[ 00:11 ],0,156,3.0,83.2,2.8
12,2013-03-01,[ 00:12 ],0,154,3.0,83.4,2.8
13,2013-03-01,[ 00:13 ],0,154,3.0,83.6,2.8
14,2013-03-01,[ 00:14 ],0,154,3.0,83.8,2.8
15,2013-03-01,[ 00:15 ],0,154,3.0,84.0,2.8
16,2013-03-01,[ 00:16 ],0,153,3.0,84.2,2.8
17,2013-03-01,[ 00:17 ],0,153,3.0,84.4,2.8
18,2013-03-01,[ 00:18 ],0,154,3.0,84.6,2.8
19,2013-03-01,[ 00:19 ],0,155,3.0,84.8,2.8
20,2013-03-01,[ 00:20 ],0,155,3.0,85.0,2.8
21,2013-03-01,[ 00:21 ],0,217,3.0,85.2,2.8
22,2013-03-01,[ 00:22 ],0,277,3.0,85.4,2.8
23,2013-03-01,[ 00:23 ],0,267,3.0,85.6,2.8
24,2013-03-01,[ 00:24 ],0,271,3.0,85.8,2.8
25,2013-03-01,[ 00:25 ],0,290,3.0,86.0,2.8
26,2013-03-01,[ 00:26 ],0,299,3.0,86.2,2.8
27,2013-03-01,[ 00:27 ],0,299,3.0,86.4,2.8
28,2013-03-01,[ 00:28 ],0,290,3.0,86.6,2.8
29,2013-03-01,[ 00:29 ],0,267,3.0,87.0,2.8
30,2013-03-01,[ 00:30 ],0,250,3.0,87.0,2.8
31,2013-03-01,[ 00:31 ],0,247,3.0,87.0,2.8
32,2013-03-01,[ 00:32 ],0,190,3.0,87.0,2.8
33,2013-03-01,[ 00:33 ],0,191,3.0,87.0,2.8
34,2013-03-01,[ 00:34 ],0,190,3.0,87.0,2.8
35,2013-03-01,[ 00:35 ],0,189,3.0,87.0,2.8
36,2013-03-01,[ 00:36 ],0,191,3.0,87.0,2.8
37,2013-03-01,[ 00:37 ],0,188,3.0,87.0,2.8
38,2013-03-01,[ 00:38 ],0,189,3.0,87.0,2.8
39,2013-03-01,[ 00:39 ],0,188,3.0,87.0,2.8
40,2013-03-01,[ 00:40 ],0,188,3.0,87.0,2.8
41,2013-03-01,[ 00:41 ],0,188,3.0,87.0,2.8
42,2013-03-01,[ 00:42 ],0,188,3.0,87.0,2.8
43,2013-03-01,[ 00:43 ],0,184,3.0,87.0,2.8
44,2013-03-01,[ 00:44 ],0,183,3.0,87.0,2.8
45,2013-03-01,[ 00:45 ],0,181,3.0,87.0,2.8
46,2013-03-01,[ 00:46 ],0,150,3.0,87.0,2.8
47,2013-03-01,[ 00:47 ],0,152,3.0,87.0,2.8
48,2013-03-01,[ 00:48 ],0,152,3.0,87.0,2.8
49,2013-03-01,[ 00:49 ],0,152,3.0,87.0,2.8
50,2013-03-01,[ 00:50 ],0,151,3.0,87.0,2.8
51,2013-03-01,[ 00:51 ],0,152,3.0,87.0,2.8
52,2013-03-01,[ 00:52 ],0,153,3.0,87.0,2.8
53,2013-03-01,[ 00:53 ],0,154,3.0,87.0,2.8
54,2013-03-01,[ 00:54 ],0,153,3.0,87.0,2.8
55,2013-03-01,[ 00:55 ],0,152,3.0,87.0,2.8
56,2013-03-01,[ 00:56 ],0,151,3.0,87.0,2.8
57,2013-03-01,[ 00:57 ],0,153,3.0,87.0,2.8
58,2013-03-01,[ 00:58 ],0,152,3.0,87.0,2.8
59,2013-03-01,[ 00:59 ],0,152,3.0,87.0,2.8
60,2013-03-01,[ 01:00 ],0,151,3.0,87.0,2.8
61,2013-03-01,[ 01:01 ],0,151,3.0,87.0,2.8
62,2013-03-01,[ 01:02 ],0,151,3.0,87.0,2.8
63,2013-03-01,[ 01:03 ],0,151,3.0,87.0,2.8
64,2013-03-01,[ 01:04 ],0,151,3.0,87.0,2.8
65,2013-03-01,[ 01:05 ],0,151,3.0,87.0,2.8
66,2013-03-01,[ 01:06 ],0,150,3.0,87.0,2.8
67,2013-03-01,[ 01:07 ],0,151,3.0,87.0,2.8
68,2013-03-01,[ 01:08 ],0,151,3.0,87.0,2.8
69,2013-03-01,[ 01:09 ],0,151,3.0,87.0,2.8
70,2013-03-01,[ 01:10 ],0,150,3.0,87.0,2.8
71,2013-03-01,[ 01:11 ],0,151,3.0,87.0,2.8
72,2013-03-01,[ 01:12 ],0,151,3.0,87.0,2.8
73,2013-03-01,[ 01:13 ],0,151,3.0,87.0,2.8
74,2013-03-01,[ 01:14 ],0,151,3.0,87.0,2.8
75,2013-03-01,[ 01:15 ],0,151,3.0,87.0,2.8
76,2013-03-01,[ 01:16 ],0,151,3.0,87.0,2.8
77,2013-03-01,[ 01:17 ],0,151,3.0,87.0,2.8
78,2013-03-01,[ 01:18 ],0,151,3.0,87.0,2.8
79,2013-03-01,[ 01:19 ],0,151,3.0,87.0,2.8
