,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2013-06-01,[ 00:00 ],1,206,15.0,67.0,2.9
1,2013-06-01,[ 00:01 ],1,204,14.967,67.333,2.9
2,2013-06-01,[ 00:02 ],1,203,14.933,67.667,2.9
3,2013-06-01,[ 00:03 ],1,202,14.9,68.0,2.9
4,2013-06-01,[ 00:04 ],1,201,14.867,68.333,2.9
5,2013-06-01,[ 00:05 ],1,201,14.833,68.667,2.9
6,2013-06-01,[ 00:06 ],1,202,14.8,69.0,2.9
7,2013-06-01,[ 00:07 ],1,151,14.767,69.333,2.9
8,2013-06-01,[ 00:08 ],1,151,14.733,69.667,2.9
9,2013-06-01,[ 00:09 ],1,151,14.7,70.0,2.9
10,2013-06-01,[ 00:10 ],1,150,14.667,70.333,2.9
11,2013-06-01,[ 00:11 ],1,150,14.633,70.667,2.9
12,2013-06-01,[ 00:12 ],1,150,14.6,71.0,2.9
13,2013-06-01,[ 00:13 ],1,150,14.567,71.333,2.9
14,2013-06-01,[ 00:14 ],1,153,14.533,71.667,2.9
15,2013-06-01,[ 00:15 ],1,152,14.5,72.0,2.9
16,2013-06-01,[ 00:16 ],1,151,14.467,72.333,2.9
17,2013-06-01,[ 00:17 ],1,152,14.433,72.667,2.9
18,2013-06-01,[ 00:18 ],1,152,14.4,73.0,2.9
19,2013-06-01,[ 00:19 ],1,152,14.367,73.333,2.9
20,2013-06-01,[ 00:20 ],1,151,14.333,73.667,2.9
21,2013-06-01,[ 00:21 ],1,151,14.3,74.0,2.9
22,2013-06-01,[ 00:22 ],1,150,14.267,74.333,2.9
23,2013-06-01,[ 00:23 ],1,149,14.233,74.667,2.9
24,2013-06-01,[ 00:24 ],1,152,14.2,75.0,2.9
25,2013-06-01,[ 00:25 ],1,151,14.167,75.333,2.9
26,2013-06-01,[ 00:26 ],1,150,14.133,75.667,2.9
27,2013-06-01,[ 00:27 ],1,151,14.1,76.0,2.9
28,2013-06-01,[ 00:28 ],1,151,14.067,76.333,2.9
29,2013-06-01,[ 00:29 ],1,150,14.0,77.0,2.9
30,2013-06-01,[ 00:30 ],1,149,14.0,77.0,2.9
31,2013-06-01,[ 00:31 ],1,151,14.0,77.0,2.9
32,2013-06-01,[ 00:32 ],1,150,14.0,77.0,2.9
33,2013-06-01,[ 00:33 ],1,150,14.0,77.0,2.9
34,2013-06-01,[ 00:34 ],1,150,14.0,77.0,2.9
35,2013-06-01,[ 00:35 ],1,151,14.0,77.0,2.9
36,2013-06-01,[ 00:36 ],1,151,14.0,77.0,2.9
37,2013-06-01,[ 00:37 ],1,150,14.0,77.0,2.9
38,2013-06-01,[ 00:38 ],1,150,14.0,77.0,2.9
39,2013-06-01,[ 00:39 ],1,150,14.0,77.0,2.9
40,2013-06-01,[ 00:40 ],1,150,14.0,77.0,2.9
41,2013-06-01,[ 00:41 ],1,153,14.0,77.0,2.9
42,2013-06-01,[ 00:42 ],1,152,14.0,77.0,2.9
43,2013-06-01,[ 00:43 ],1,150,14.0,77.0,2.9
44,2013-06-01,[ 00:44 ],1,151,14.0,77.0,2.9
45,2013-06-01,[ 00:45 ],1,151,14.0,77.0,2.9
46,2013-06-01,[ 00:46 ],1,151,14.0,77.0,2.9
47,2013-06-01,[ 00:47 ],1,151,14.0,77.0,2.9
48,2013-06-01,[ 00:48 ],1,150,14.0,77.0,2.9
49,2013-06-01,[ 00:49 ],1,150,14.0,77.0,2.9
50,2013-06-01,[ 00:50 ],1,151,14.0,77.0,2.9
51,2013-06-01,[ 00:51 ],1,150,14.0,77.0,2.9
52,2013-06-01,[ 00:52 ],1,150,14.0,77.0,2.9
53,2013-06-01,[ 00:53 ],1,150,14.0,77.0,2.9
54,2013-06-01,[ 00:54 ],1,151,14.0,77.0,2.9
55,2013-06-01,[ 00:55 ],1,151,14.0,77.0,2.9
56,2013-06-01,[ 00:56 ],1,211,14.0,77.0,2.9
57,2013-06-01,[ 00:57 ],1,201,14.0,77.0,2.9
58,2013-06-01,[ 00:58 ],1,200,14.0,77.0,2.9
59,2013-06-01,[ 00:59 ],1,201,14.0,77.0,2.9
60,2013-06-01,[ 01:00 ],1,202,14.0,77.0,2.9
61,2013-06-01,[ 01:01 ],1,201,13.967,77.0,2.9
62,2013-06-01,[ 01:02 ],1,202,13.933,77.0,2.9
63,2013-06-01,[ 01:03 ],1,200,13.9,77.0,2.9
64,2013-06-01,[ 01:04 ],1,200,13.867,77.0,2.9
65,2013-06-01,[ 01:05 ],1,199,13.833,77.0,2.9
66,2013-06-01,[ 01:06 ],1,195,13.8,77.0,2.9
67,2013-06-01,[ 01:07 ],1,150,13.767,77.0,2.9
68,2013-06-01,[ 01:08 ],1,150,13.733,77.0,2.9
69,2013-06-01,[ 01:09 ],1,150,13.7,77.0,2.9
70,2013-06-01,[ 01:10 ],1,150,13.667,77.0,2.9
71,2013-06-01,[ 01:11 ],1,150,13.633,77.0,2.9
72,2013-06-01,[ 01:12 ],1,150,13.6,77.0,2.9
73,2013-06-01,[ 01:13 ],1,150,13.567,77.0,2.9
74,2013-06-01,[ 01:14 ],1,150,13.533,77.0,2.9
75,2013-06-01,[ 01:15 ],1,150,13.5,77.0,2.9
76,2013-06-01,[ 01:16 ],1,151,13.467,77.0,2.9
77,2013-06-01,[ 01:17 ],1,151,13.433,77.0,2.9
78,2013-06-01,[ 01:18 ],1,151,13.4,77.0,2.9
79,2013-06-01,[ 01:19 ],1,153,13.367,77.0,2.9
80,2013-06-01,[ 01:20 ],1,152,13.333,77.0,2.9
81,2013-06-01,[ 01:21 ],1,151,13.3,77.0,2.9
82,2013-06-01,[ 01:22 ],1,151,13.267,77.0,2.9
83,2013-06-01,[ 01:23 ],1,151,13.233,77.0,2.9
84,2013-06-01,[ 01:24 ],1,153,13.2,77.0,2.9
85,2013-06-01,[ 01:25 ],1,152,13.167,77.0,2.9
86,2013-06-01,[ 01:26 ],1,152,13.133,77.0,2.9
87,2013-06-01,[ 01:27 ],1,151,13.1,77.0,2.9
88,2013-06-01,[ 01:28 ],1,153,13.067,77.0,2.9
89,2013-06-01,[ 01:29 ],1,153,13.0,77.0,2.9
90,2013-06-01,[ 01:30 ],1,153,13.0,77.0,2.9
91,2013-06-01,[ 01:31 ],1,153,13.0,77.0,2.9
92,2013-06-01,[ 01:32 ],1,153,13.0,77.0,2.9
93,2013-06-01,[ 01:33 ],1,153,13.0,77.0,2.9
94,2013-06-01,[ 01:34 ],1,150,13.0,77.0,2.9
95,2013-06-01,[ 01:35 ],1,150,13.0,77.0,2.9
96,2013-06-01,[ 01:36 ],1,151,13.0,77.0,2.9
97,2013-06-01,[ 01:37 ],1,151,13.0,77.0,2.9
98,2013-06-01,[ 01:38 ],1,151,13.0,77.0,2.9
99,2013-06-01,[ 01:39 ],1,153,13.0,77.0,2.9
100,2013-06-01,[ 01:40 ],1,150,13.0,77.0,2.9
101,2013-06-01,[ 01:41 ],1,150,13.0,77.0,2.9
102,2013-06-01,[ 01:42 ],1,150,13.0,77.0,2.9
103,2013-06-01,[ 01:43 ],1,151,13.0,77.0,2.9
104,2013-06-01,[ 01:44 ],1,151,13.0,77.0,2.9
105,2013-06-01,[ 01:45 ],1,150,13.0,77.0,2.9
106,2013-06-01,[ 01:46 ],1,150,13.0,77.0,2.9
107,2013-06-01,[ 01:47 ],1,150,13.0,77.0,2.9
108,2013-06-01,[ 01:48 ],1,150,13.0,77.0,2.9
109,2013-06-01,[ 01:49 ],1,150,13.0,77.0,2.9
110,2013-06-01,[ 01:50 ],1,150,13.0,77.0,2.9
111,2013-06-01,[ 01:51 ],1,151,13.0,77.0,2.9
112,2013-06-01,[ 01:52 ],1,151,13.0,77.0,2.9
113,2013-06-01,[ 01:53 ],1,150,13.0,77.0,2.9
114,2013-06-01,[ 01:54 ],1,150,13.0,77.0,2.9
115,2013-06-01,[ 01:55 ],1,150,13.0,77.0,2.9
116,2013-06-01,[ 01:56 ],1,150,13.0,77.0,2.9
117,2013-06-01,[ 01:57 ],1,150,13.0,77.0,2.9
118,2013-06-01,[ 01:58 ],1,149,13.0,77.0,2.9
119,2013-06-01,[ 01:59 ],1,214,13.0,77.0,2.9
120,2013-06-01,[ 02:00 ],1,213,13.0,77.0,2.9
121,2013-06-01,[ 02:01 ],1,201,12.967,77.0,2.9
122,2013-06-01,[ 02:02 ],1,201,12.933,77.0,2.9
123,2013-06-01,[ 02:03 ],1,204,12.9,77.0,2.9
124,2013-06-01,[ 02:04 ],1,204,12.867,77.0,2.9
125,2013-06-01,[ 02:05 ],1,204,12.833,77.0,2.9
126,2013-06-01,[ 02:06 ],1,202,12.8,77.0,2.9
127,2013-06-01,[ 02:07 ],1,202,12.767,77.0,2.9
128,2013-06-01,[ 02:08 ],1,199,12.733,77.0,2.9
129,2013-06-01,[ 02:09 ],1,200,12.7,77.0,2.9
130,2013-06-01,[ 02:10 ],1,199,12.667,77.0,2.9
131,2013-06-01,[ 02:11 ],1,200,12.633,77.0,2.9
132,2013-06-01,[ 02:12 ],1,199,12.6,77.0,2.9
133,2013-06-01,[ 02:13 ],1,199,12.567,77.0,2.9
134,2013-06-01,[ 02:14 ],1,201,12.533,77.0,2.9
135,2013-06-01,[ 02:15 ],1,200,12.5,77.0,2.9
136,2013-06-01,[ 02:16 ],1,201,12.467,77.0,2.9
137,2013-06-01,[ 02:17 ],1,201,12.433,77.0,2.9
138,2013-06-01,[ 02:18 ],1,196,12.4,77.0,2.9
139,2013-06-01,[ 02:19 ],1,196,12.367,77.0,2.9
140,2013-06-01,[ 02:20 ],1,204,12.333,77.0,2.9
141,2013-06-01,[ 02:21 ],1,205,12.3,77.0,2.9
142,2013-06-01,[ 02:22 ],1,205,12.267,77.0,2.9
143,2013-06-01,[ 02:23 ],1,203,12.233,77.0,2.9
144,2013-06-01,[ 02:24 ],1,199,12.2,77.0,2.9
145,2013-06-01,[ 02:25 ],1,200,12.167,77.0,2.9
146,2013-06-01,[ 02:26 ],1,199,12.133,77.0,2.9
147,2013-06-01,[ 02:27 ],1,199,12.1,77.0,2.9
148,2013-06-01,[ 02:28 ],1,196,12.067,77.0,2.9
149,2013-06-01,[ 02:29 ],1,194,12.0,77.0,2.9
150,2013-06-01,[ 02:30 ],1,149,12.0,72.0,2.9
151,2013-06-01,[ 02:31 ],1,149,12.0,71.833,2.9
152,2013-06-01,[ 02:32 ],1,149,12.0,71.667,2.9
153,2013-06-01,[ 02:33 ],1,150,12.0,71.5,2.9
154,2013-06-01,[ 02:34 ],1,149,12.0,71.333,2.9
155,2013-06-01,[ 02:35 ],1,150,12.0,71.167,2.9
156,2013-06-01,[ 02:36 ],1,149,12.0,71.0,2.9
157,2013-06-01,[ 02:37 ],1,151,12.0,70.833,2.9
158,2013-06-01,[ 02:38 ],1,149,12.0,70.667,2.9
159,2013-06-01,[ 02:39 ],1,149,12.0,70.5,2.9
160,2013-06-01,[ 02:40 ],1,149,12.0,70.333,2.9
161,2013-06-01,[ 02:41 ],1,149,12.0,70.167,2.9
162,2013-06-01,[ 02:42 ],1,149,12.0,70.0,2.9
163,2013-06-01,[ 02:43 ],1,149,12.0,69.833,2.9
164,2013-06-01,[ 02:44 ],1,149,12.0,69.667,2.9
165,2013-06-01,[ 02:45 ],1,149,12.0,69.5,2.9
166,2013-06-01,[ 02:46 ],1,149,12.0,69.333,2.9
167,2013-06-01,[ 02:47 ],1,149,12.0,69.167,2.9
168,2013-06-01,[ 02:48 ],1,149,12.0,69.0,2.9
169,2013-06-01,[ 02:49 ],1,149,12.0,68.833,2.9
170,2013-06-01,[ 02:50 ],1,149,12.0,68.667,2.9
171,2013-06-01,[ 02:51 ],1,149,12.0,68.5,2.9
172,2013-06-01,[ 02:52 ],1,149,12.0,68.333,2.9
173,2013-06-01,[ 02:53 ],1,149,12.0,68.167,2.9
174,2013-06-01,[ 02:54 ],1,150,12.0,68.0,2.9
175,2013-06-01,[ 02:55 ],1,149,12.0,67.833,2.9
176,2013-06-01,[ 02:56 ],1,149,12.0,67.667,2.9
177,2013-06-01,[ 02:57 ],1,149,12.0,67.5,2.9
178,2013-06-01,[ 02:58 ],1,149,12.0,67.333,2.9
179,2013-06-01,[ 02:59 ],1,149,12.0,72.0,2.9
180,2013-06-01,[ 03:00 ],1,150,12.0,72.0,2.9
181,2013-06-01,[ 03:01 ],1,150,12.0,72.0,2.9
182,2013-06-01,[ 03:02 ],1,150,12.0,72.0,2.9
183,2013-06-01,[ 03:03 ],1,150,12.0,72.0,2.9
184,2013-06-01,[ 03:04 ],1,151,12.0,72.0,2.9
185,2013-06-01,[ 03:05 ],1,150,12.0,72.0,2.9
186,2013-06-01,[ 03:06 ],1,149,12.0,72.0,2.9
187,2013-06-01,[ 03:07 ],1,148,12.0,72.0,2.9
188,2013-06-01,[ 03:08 ],1,150,12.0,72.0,2.9
189,2013-06-01,[ 03:09 ],1,149,12.0,72.0,2.9
190,2013-06-01,[ 03:10 ],1,148,12.0,72.0,2.9
191,2013-06-01,[ 03:11 ],1,149,12.0,72.0,2.9
192,2013-06-01,[ 03:12 ],1,149,12.0,72.0,2.9
193,2013-06-01,[ 03:13 ],1,149,12.0,72.0,2.9
194,2013-06-01,[ 03:14 ],1,148,12.0,72.0,2.9
195,2013-06-01,[ 03:15 ],1,149,12.0,72.0,2.9
196,2013-06-01,[ 03:16 ],1,149,12.0,72.0,2.9
197,2013-06-01,[ 03:17 ],1,149,12.0,72.0,2.9
198,2013-06-01,[ 03:18 ],1,148,12.0,72.0,2.9
199,2013-06-01,[ 03:19 ],1,148,12.0,72.0,2.9
200,2013-06-01,[ 03:20 ],1,350,12.0,72.0,2.9
201,2013-06-01,[ 03:21 ],1,351,12.0,72.0,2.9
202,2013-06-01,[ 03:22 ],1,354,12.0,72.0,2.9
203,2013-06-01,[ 03:23 ],1,353,12.0,72.0,2.9
204,2013-06-01,[ 03:24 ],1,353,12.0,72.0,2.9
205,2013-06-01,[ 03:25 ],1,355,12.0,72.0,2.9
206,2013-06-01,[ 03:26 ],1,351,12.0,72.0,2.9
207,2013-06-01,[ 03:27 ],1,355,12.0,72.0,2.9
208,2013-06-01,[ 03:28 ],1,353,12.0,72.0,2.9
209,2013-06-01,[ 03:29 ],1,149,12.0,72.0,2.9
210,2013-06-01,[ 03:30 ],1,149,11.0,71.0,2.9
211,2013-06-01,[ 03:31 ],1,148,10.967,70.967,2.9
212,2013-06-01,[ 03:32 ],1,149,10.933,70.933,2.9
213,2013-06-01,[ 03:33 ],1,148,10.9,70.9,2.9
214,2013-06-01,[ 03:34 ],1,149,10.867,70.867,2.9
215,2013-06-01,[ 03:35 ],1,148,10.833,70.833,2.9
216,2013-06-01,[ 03:36 ],1,148,10.8,70.8,2.9
217,2013-06-01,[ 03:37 ],1,149,10.767,70.767,2.9
218,2013-06-01,[ 03:38 ],1,149,10.733,70.733,2.9
219,2013-06-01,[ 03:39 ],1,148,10.7,70.7,2.9
220,2013-06-01,[ 03:40 ],1,149,10.667,70.667,2.9
221,2013-06-01,[ 03:41 ],1,148,10.633,70.633,2.9
222,2013-06-01,[ 03:42 ],1,149,10.6,70.6,2.9
223,2013-06-01,[ 03:43 ],1,149,10.567,70.567,2.9
224,2013-06-01,[ 03:44 ],1,149,10.533,70.533,2.9
225,2013-06-01,[ 03:45 ],1,261,10.5,70.5,2.9
226,2013-06-01,[ 03:46 ],1,206,10.467,70.467,2.9
227,2013-06-01,[ 03:47 ],1,208,10.433,70.433,2.9
228,2013-06-01,[ 03:48 ],1,216,10.4,70.4,2.9
229,2013-06-01,[ 03:49 ],1,216,10.367,70.367,2.9
230,2013-06-01,[ 03:50 ],1,215,10.333,70.333,2.9
231,2013-06-01,[ 03:51 ],1,212,10.3,70.3,2.9
232,2013-06-01,[ 03:52 ],1,213,10.267,70.267,2.9
233,2013-06-01,[ 03:53 ],1,211,10.233,70.233,2.9
234,2013-06-01,[ 03:54 ],1,207,10.2,70.2,2.9
235,2013-06-01,[ 03:55 ],1,205,10.167,70.167,2.9
236,2013-06-01,[ 03:56 ],1,205,10.133,70.133,2.9
237,2013-06-01,[ 03:57 ],1,203,10.1,70.1,2.9
238,2013-06-01,[ 03:58 ],1,202,10.067,70.067,2.9
239,2013-06-01,[ 03:59 ],1,200,11.0,71.0,2.9
240,2013-06-01,[ 04:00 ],1,203,11.0,71.0,2.9
241,2013-06-01,[ 04:01 ],1,201,11.0,71.0,2.9
242,2013-06-01,[ 04:02 ],1,200,11.0,71.0,2.9
243,2013-06-01,[ 04:03 ],1,200,11.0,71.0,2.9
244,2013-06-01,[ 04:04 ],1,196,11.0,71.0,2.9
245,2013-06-01,[ 04:05 ],1,196,11.0,71.0,2.9
246,2013-06-01,[ 04:06 ],1,194,11.0,71.0,2.9
247,2013-06-01,[ 04:07 ],1,194,11.0,71.0,2.9
248,2013-06-01,[ 04:08 ],1,194,11.0,71.0,2.9
249,2013-06-01,[ 04:09 ],1,193,11.0,71.0,2.9
250,2013-06-01,[ 04:10 ],1,193,11.0,71.0,2.9
251,2013-06-01,[ 04:11 ],1,193,11.0,71.0,2.9
252,2013-06-01,[ 04:12 ],1,194,11.0,71.0,2.9
253,2013-06-01,[ 04:13 ],1,191,11.0,71.0,2.9
254,2013-06-01,[ 04:14 ],1,149,11.0,71.0,2.9
255,2013-06-01,[ 04:15 ],1,149,11.0,71.0,2.9
256,2013-06-01,[ 04:16 ],1,149,11.0,71.0,2.9
257,2013-06-01,[ 04:17 ],1,149,11.0,71.0,2.9
258,2013-06-01,[ 04:18 ],1,150,11.0,71.0,2.9
259,2013-06-01,[ 04:19 ],1,148,11.0,71.0,2.9
260,2013-06-01,[ 04:20 ],1,149,11.0,71.0,2.9
261,2013-06-01,[ 04:21 ],1,149,11.0,71.0,2.9
262,2013-06-01,[ 04:22 ],1,149,11.0,71.0,2.9
263,2013-06-01,[ 04:23 ],1,149,11.0,71.0,2.9
264,2013-06-01,[ 04:24 ],1,150,11.0,71.0,2.9
265,2013-06-01,[ 04:25 ],1,149,11.0,71.0,2.9
266,2013-06-01,[ 04:26 ],1,150,11.0,71.0,2.9
267,2013-06-01,[ 04:27 ],1,149,11.0,71.0,2.9
268,2013-06-01,[ 04:28 ],1,149,11.0,71.0,2.9
