,Year-Month-Date,Time,Holiday,Watt,Temp('C),Humidity(%),CPI
0,2013-12-01,[ 00:00 ],1,310,5.0,76.0,2.0
1,2013-12-01,[ 00:01 ],1,309,5.0,76.167,2.0
2,2013-12-01,[ 00:02 ],1,309,5.0,76.333,2.0
3,2013-12-01,[ 00:03 ],1,309,5.0,76.5,2.0
4,2013-12-01,[ 00:04 ],1,312,5.0,76.667,2.0
5,2013-12-01,[ 00:05 ],1,307,5.0,76.833,2.0
6,2013-12-01,[ 00:06 ],1,305,5.0,77.0,2.0
7,2013-12-01,[ 00:07 ],1,307,5.0,77.167,2.0
8,2013-12-01,[ 00:08 ],1,328,5.0,77.333,2.0
9,2013-12-01,[ 00:09 ],1,311,5.0,77.5,2.0
10,2013-12-01,[ 00:10 ],1,307,5.0,77.667,2.0
11,2013-12-01,[ 00:11 ],1,302,5.0,77.833,2.0
12,2013-12-01,[ 00:12 ],1,304,5.0,78.0,2.0
13,2013-12-01,[ 00:13 ],1,300,5.0,78.167,2.0
14,2013-12-01,[ 00:14 ],1,299,5.0,78.333,2.0
15,2013-12-01,[ 00:15 ],1,298,5.0,78.5,2.0
16,2013-12-01,[ 00:16 ],1,234,5.0,78.667,2.0
17,2013-12-01,[ 00:17 ],1,234,5.0,78.833,2.0
18,2013-12-01,[ 00:18 ],1,236,5.0,79.0,2.0
19,2013-12-01,[ 00:19 ],1,235,5.0,79.167,2.0
20,2013-12-01,[ 00:20 ],1,235,5.0,79.333,2.0
21,2013-12-01,[ 00:21 ],1,235,5.0,79.5,2.0
22,2013-12-01,[ 00:22 ],1,236,5.0,79.667,2.0
23,2013-12-01,[ 00:23 ],1,236,5.0,79.833,2.0
24,2013-12-01,[ 00:24 ],1,236,5.0,80.0,2.0
25,2013-12-01,[ 00:25 ],1,236,5.0,80.167,2.0
26,2013-12-01,[ 00:26 ],1,229,5.0,80.333,2.0
27,2013-12-01,[ 00:27 ],1,236,5.0,80.5,2.0
28,2013-12-01,[ 00:28 ],1,232,5.0,80.667,2.0
29,2013-12-01,[ 00:29 ],1,235,5.0,81.0,2.0
30,2013-12-01,[ 00:30 ],1,234,5.0,81.0,2.0
31,2013-12-01,[ 00:31 ],1,234,5.0,81.0,2.0
32,2013-12-01,[ 00:32 ],1,232,5.0,81.0,2.0
33,2013-12-01,[ 00:33 ],1,234,5.0,81.0,2.0
34,2013-12-01,[ 00:34 ],1,229,5.0,81.0,2.0
35,2013-12-01,[ 00:35 ],1,239,5.0,81.0,2.0
36,2013-12-01,[ 00:36 ],1,239,5.0,81.0,2.0
37,2013-12-01,[ 00:37 ],1,238,5.0,81.0,2.0
38,2013-12-01,[ 00:38 ],1,243,5.0,81.0,2.0
39,2013-12-01,[ 00:39 ],1,246,5.0,81.0,2.0
40,2013-12-01,[ 00:40 ],1,243,5.0,81.0,2.0
41,2013-12-01,[ 00:41 ],1,229,5.0,81.0,2.0
42,2013-12-01,[ 00:42 ],1,231,5.0,81.0,2.0
43,2013-12-01,[ 00:43 ],1,229,5.0,81.0,2.0
44,2013-12-01,[ 00:44 ],1,229,5.0,81.0,2.0
45,2013-12-01,[ 00:45 ],1,239,5.0,81.0,2.0
46,2013-12-01,[ 00:46 ],1,227,5.0,81.0,2.0
47,2013-12-01,[ 00:47 ],1,231,5.0,81.0,2.0
48,2013-12-01,[ 00:48 ],1,247,5.0,81.0,2.0
49,2013-12-01,[ 00:49 ],1,234,5.0,81.0,2.0
50,2013-12-01,[ 00:50 ],1,235,5.0,81.0,2.0
51,2013-12-01,[ 00:51 ],1,231,5.0,81.0,2.0
52,2013-12-01,[ 00:52 ],1,232,5.0,81.0,2.0
53,2013-12-01,[ 00:53 ],1,231,5.0,81.0,2.0
54,2013-12-01,[ 00:54 ],1,228,5.0,81.0,2.0
55,2013-12-01,[ 00:55 ],1,229,5.0,81.0,2.0
56,2013-12-01,[ 00:56 ],1,227,5.0,81.0,2.0
57,2013-12-01,[ 00:57 ],1,229,5.0,81.0,2.0
58,2013-12-01,[ 00:58 ],1,228,5.0,81.0,2.0
59,2013-12-01,[ 00:59 ],1,307,5.0,81.0,2.0
60,2013-12-01,[ 01:00 ],1,297,5.0,81.0,2.0
61,2013-12-01,[ 01:01 ],1,300,4.967,81.2,2.0
62,2013-12-01,[ 01:02 ],1,299,4.933,81.4,2.0
63,2013-12-01,[ 01:03 ],1,295,4.9,81.6,2.0
64,2013-12-01,[ 01:04 ],1,294,4.867,81.8,2.0
65,2013-12-01,[ 01:05 ],1,295,4.833,82.0,2.0
66,2013-12-01,[ 01:06 ],1,293,4.8,82.2,2.0
67,2013-12-01,[ 01:07 ],1,288,4.767,82.4,2.0
68,2013-12-01,[ 01:08 ],1,291,4.733,82.6,2.0
69,2013-12-01,[ 01:09 ],1,289,4.7,82.8,2.0
70,2013-12-01,[ 01:10 ],1,289,4.667,83.0,2.0
71,2013-12-01,[ 01:11 ],1,223,4.633,83.2,2.0
72,2013-12-01,[ 01:12 ],1,224,4.6,83.4,2.0
73,2013-12-01,[ 01:13 ],1,224,4.567,83.6,2.0
74,2013-12-01,[ 01:14 ],1,223,4.533,83.8,2.0
75,2013-12-01,[ 01:15 ],1,224,4.5,84.0,2.0
76,2013-12-01,[ 01:16 ],1,223,4.467,84.2,2.0
77,2013-12-01,[ 01:17 ],1,225,4.433,84.4,2.0
78,2013-12-01,[ 01:18 ],1,224,4.4,84.6,2.0
79,2013-12-01,[ 01:19 ],1,225,4.367,84.8,2.0
80,2013-12-01,[ 01:20 ],1,223,4.333,85.0,2.0
81,2013-12-01,[ 01:21 ],1,227,4.3,85.2,2.0
82,2013-12-01,[ 01:22 ],1,223,4.267,85.4,2.0
83,2013-12-01,[ 01:23 ],1,222,4.233,85.6,2.0
84,2013-12-01,[ 01:24 ],1,223,4.2,85.8,2.0
85,2013-12-01,[ 01:25 ],1,224,4.167,86.0,2.0
86,2013-12-01,[ 01:26 ],1,222,4.133,86.2,2.0
87,2013-12-01,[ 01:27 ],1,221,4.1,86.4,2.0
88,2013-12-01,[ 01:28 ],1,224,4.067,86.6,2.0
89,2013-12-01,[ 01:29 ],1,222,4.0,87.0,2.0
90,2013-12-01,[ 01:30 ],1,225,4.0,87.0,2.0
91,2013-12-01,[ 01:31 ],1,224,4.0,87.0,2.0
92,2013-12-01,[ 01:32 ],1,224,4.0,87.0,2.0
93,2013-12-01,[ 01:33 ],1,222,4.0,87.0,2.0
94,2013-12-01,[ 01:34 ],1,223,4.0,87.0,2.0
95,2013-12-01,[ 01:35 ],1,344,4.0,87.0,2.0
96,2013-12-01,[ 01:36 ],1,300,4.0,87.0,2.0
