,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20130401,2013-04-01,월,0,0,239,1.0,2.4
1,20130401,2013-04-01,월,0,1,226,1.0,2.4
2,20130401,2013-04-01,월,0,2,492,1.5,2.4
3,20130401,2013-04-01,월,0,3,246,1.5,2.4
4,20130401,2013-04-01,월,0,4,238,2.0,2.4
5,20130401,2013-04-01,월,0,5,245,2.0,2.4
6,20130401,2013-04-01,월,0,6,242,2.0,2.4
7,20130401,2013-04-01,월,0,7,254,2.0,2.4
8,20130401,2013-04-01,월,0,8,1773,2.5,2.4
9,20130401,2013-04-01,월,0,9,248,3.0,2.4
10,20130401,2013-04-01,월,0,10,265,3.0,2.4
11,20130401,2013-04-01,월,0,11,259,4.0,2.4
12,20130401,2013-04-01,월,0,12,260,3.0,2.4
13,20130401,2013-04-01,월,0,13,426,4.0,2.4
14,20130401,2013-04-01,월,0,14,277,4.5,2.4
15,20130401,2013-04-01,월,0,15,299,4.0,2.4
16,20130401,2013-04-01,월,0,16,288,4.0,2.4
17,20130401,2013-04-01,월,0,17,256,4.0,2.4
18,20130401,2013-04-01,월,0,18,239,3.5,2.4
19,20130401,2013-04-01,월,0,19,567,3.0,2.4
20,20130401,2013-04-01,월,0,20,2642,2.0,2.4
21,20130401,2013-04-01,월,0,21,2450,2.0,2.4
22,20130401,2013-04-01,월,0,22,633,1.0,2.4
23,20130401,2013-04-01,월,0,23,308,1.0,2.4
24,20130402,2013-04-02,화,0,0,305,1.0,2.4
25,20130402,2013-04-02,화,0,1,328,0.5,2.4
26,20130402,2013-04-02,화,0,2,1508,0.0,2.4
27,20130402,2013-04-02,화,0,3,318,0.0,2.4
28,20130402,2013-04-02,화,0,4,382,0.0,2.4
29,20130402,2013-04-02,화,0,5,333,-1.0,2.4
30,20130402,2013-04-02,화,0,6,2880,0.0,2.4
31,20130402,2013-04-02,화,0,7,4863,1.5,2.4
32,20130402,2013-04-02,화,0,8,2897,2.5,2.4
33,20130402,2013-04-02,화,0,9,2719,4.5,2.4
34,20130402,2013-04-02,화,0,10,335,4.5,2.4
35,20130402,2013-04-02,화,0,11,2909,5.0,2.4
36,20130402,2013-04-02,화,0,12,3188,6.0,2.4
37,20130402,2013-04-02,화,0,13,3160,6.0,2.4
38,20130402,2013-04-02,화,0,14,1907,6.0,2.4
39,20130402,2013-04-02,화,0,15,504,6.0,2.4
40,20130402,2013-04-02,화,0,16,4644,6.0,2.4
41,20130402,2013-04-02,화,0,17,2755,5.5,2.4
42,20130402,2013-04-02,화,0,18,3291,5.0,2.4
43,20130402,2013-04-02,화,0,19,2594,4.0,2.4
44,20130402,2013-04-02,화,0,20,842,3.5,2.4
45,20130402,2013-04-02,화,0,21,624,2.5,2.4
46,20130402,2013-04-02,화,0,22,511,2.0,2.4
47,20130402,2013-04-02,화,0,23,610,2.0,2.4
48,20130403,2013-04-03,수,0,0,222,1.0,2.4
49,20130403,2013-04-03,수,0,1,776,1.0,2.4
50,20130403,2013-04-03,수,0,2,300,0.5,2.4
51,20130403,2013-04-03,수,0,3,369,0.5,2.4
52,20130403,2013-04-03,수,0,4,250,0.0,2.4
53,20130403,2013-04-03,수,0,5,262,0.0,2.4
54,20130403,2013-04-03,수,0,6,281,0.5,2.4
55,20130403,2013-04-03,수,0,7,4789,1.0,2.4
56,20130403,2013-04-03,수,0,8,665,2.0,2.4
57,20130403,2013-04-03,수,0,9,561,2.5,2.4
58,20130403,2013-04-03,수,0,10,3465,3.0,2.4
59,20130403,2013-04-03,수,0,11,2757,3.0,2.4
60,20130403,2013-04-03,수,0,12,2943,3.0,2.4
61,20130403,2013-04-03,수,0,13,3023,3.0,2.4
62,20130403,2013-04-03,수,0,14,721,3.0,2.4
63,20130403,2013-04-03,수,0,15,2207,3.0,2.4
64,20130403,2013-04-03,수,0,16,3361,3.5,2.4
65,20130403,2013-04-03,수,0,17,5349,4.0,2.4
66,20130403,2013-04-03,수,0,18,4999,4.0,2.4
67,20130403,2013-04-03,수,0,19,3081,4.0,2.4
68,20130403,2013-04-03,수,0,20,930,4.0,2.4
69,20130403,2013-04-03,수,0,21,4876,3.0,2.4
70,20130403,2013-04-03,수,0,22,2630,3.0,2.4
71,20130403,2013-04-03,수,0,23,229,3.0,2.4
72,20130404,2013-04-04,목,0,0,1719,1.5,2.4
73,20130404,2013-04-04,목,0,1,224,1.0,2.4
74,20130404,2013-04-04,목,0,2,223,2.0,2.4
75,20130404,2013-04-04,목,0,3,224,1.0,2.4
76,20130404,2013-04-04,목,0,4,475,1.0,2.4
77,20130404,2013-04-04,목,0,5,319,1.0,2.4
78,20130404,2013-04-04,목,0,6,280,2.0,2.4
79,20130404,2013-04-04,목,0,7,3171,2.0,2.4
80,20130404,2013-04-04,목,0,8,2572,2.5,2.4
81,20130404,2013-04-04,목,0,9,418,2.0,2.4
82,20130404,2013-04-04,목,0,10,1977,2.0,2.4
83,20130404,2013-04-04,목,0,11,3202,1.0,2.4
84,20130404,2013-04-04,목,0,12,4942,1.0,2.4
85,20130404,2013-04-04,목,0,13,2128,2.0,2.4
86,20130404,2013-04-04,목,0,14,518,2.0,2.4
87,20130404,2013-04-04,목,0,15,939,1.5,2.4
88,20130404,2013-04-04,목,0,16,2344,2.0,2.4
89,20130404,2013-04-04,목,0,17,5010,3.0,2.4
90,20130404,2013-04-04,목,0,18,3659,3.0,2.4
91,20130404,2013-04-04,목,0,19,829,3.0,2.4
92,20130404,2013-04-04,목,0,20,741,2.0,2.4
93,20130404,2013-04-04,목,0,21,564,2.0,2.4
94,20130404,2013-04-04,목,0,22,1971,2.0,2.4
95,20130404,2013-04-04,목,0,23,374,2.0,2.4
96,20130405,2013-04-05,금,0,0,234,2.0,2.4
97,20130405,2013-04-05,금,0,1,783,2.0,2.4
98,20130405,2013-04-05,금,0,2,686,2.0,2.4
99,20130405,2013-04-05,금,0,3,792,2.0,2.4
100,20130405,2013-04-05,금,0,4,832,2.0,2.4
101,20130405,2013-04-05,금,0,5,941,3.0,2.4
102,20130405,2013-04-05,금,0,6,1977,3.0,2.4
103,20130405,2013-04-05,금,0,7,4603,3.0,2.4
104,20130405,2013-04-05,금,0,8,2931,3.0,2.4
105,20130405,2013-04-05,금,0,9,435,3.5,2.4
106,20130405,2013-04-05,금,0,10,2155,4.0,2.4
107,20130405,2013-04-05,금,0,11,2979,5.0,2.4
108,20130405,2013-04-05,금,0,12,3022,5.5,2.4
