,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
0,20131001,2013-10-01,화,0,0,245,13.0,85.0,2.2
1,20131001,2013-10-01,화,0,1,243,13.0,88.0,2.2
2,20131001,2013-10-01,화,0,2,389,13.0,88.0,2.2
3,20131001,2013-10-01,화,0,3,289,13.0,88.0,2.2
4,20131001,2013-10-01,화,0,4,241,12.0,88.0,2.2
5,20131001,2013-10-01,화,0,5,242,12.5,88.0,2.2
6,20131001,2013-10-01,화,0,6,2629,12.0,91.0,2.2
7,20131001,2013-10-01,화,0,7,2625,12.5,91.0,2.2
8,20131001,2013-10-01,화,0,8,715,13.5,91.0,2.2
9,20131001,2013-10-01,화,0,9,2872,15.0,82.0,2.2
10,20131001,2013-10-01,화,0,10,4404,15.5,79.5,2.2
11,20131001,2013-10-01,화,0,11,1633,16.5,70.0,2.2
12,20131001,2013-10-01,화,0,12,423,17.0,68.0,2.2
13,20131001,2013-10-01,화,0,13,2772,17.5,62.0,2.2
14,20131001,2013-10-01,화,0,14,399,17.0,68.0,2.2
15,20131001,2013-10-01,화,0,15,516,17.0,65.5,2.2
16,20131001,2013-10-01,화,0,16,483,16.5,70.0,2.2
17,20131001,2013-10-01,화,0,17,2032,16.0,72.0,2.2
18,20131001,2013-10-01,화,0,18,371,16.0,72.0,2.2
19,20131001,2013-10-01,화,0,19,487,16.0,77.0,2.2
20,20131001,2013-10-01,화,0,20,1976,16.0,77.0,2.2
21,20131001,2013-10-01,화,0,21,1959,16.0,72.0,2.2
22,20131001,2013-10-01,화,0,22,265,16.0,72.0,2.2
23,20131001,2013-10-01,화,0,23,232,16.0,72.0,2.2
24,20131002,2013-10-02,수,0,0,234,16.0,72.0,2.2
25,20131002,2013-10-02,수,0,1,228,16.0,70.0,2.2
26,20131002,2013-10-02,수,0,2,295,16.0,68.0,2.2
27,20131002,2013-10-02,수,0,3,229,15.0,74.5,2.2
28,20131002,2013-10-02,수,0,4,219,14.0,85.0,2.2
29,20131002,2013-10-02,수,0,5,294,14.0,88.0,2.2
30,20131002,2013-10-02,수,0,6,2859,13.5,91.0,2.2
31,20131002,2013-10-02,수,0,7,2753,14.0,88.0,2.2
32,20131002,2013-10-02,수,0,8,2640,14.0,88.0,2.2
33,20131002,2013-10-02,수,0,9,2589,14.0,94.0,2.2
34,20131002,2013-10-02,수,0,10,304,15.5,88.0,2.2
35,20131002,2013-10-02,수,0,11,2620,16.0,88.0,2.2
36,20131002,2013-10-02,수,0,12,267,16.0,88.0,2.2
37,20131002,2013-10-02,수,0,13,283,17.5,85.5,2.2
38,20131002,2013-10-02,수,0,14,287,18.5,80.5,2.2
39,20131002,2013-10-02,수,0,15,764,19.0,78.0,2.2
40,20131002,2013-10-02,수,0,16,361,18.5,80.5,2.2
41,20131002,2013-10-02,수,0,17,2910,17.5,85.5,2.2
42,20131002,2013-10-02,수,0,18,1453,17.0,88.0,2.2
43,20131002,2013-10-02,수,0,19,704,16.5,91.0,2.2
44,20131002,2013-10-02,수,0,20,2480,16.0,94.0,2.2
45,20131002,2013-10-02,수,0,21,370,16.0,88.0,2.2
46,20131002,2013-10-02,수,0,22,320,15.0,94.0,2.2
47,20131002,2013-10-02,수,0,23,391,15.0,94.0,2.2
48,20131003,2013-10-03,목,0,0,243,15.0,94.0,2.2
