0,2016년-02월-01일-1시,0.2021309286355972,0.027723001971929
1,2016년-02월-01일-2시,0.0878130495548248,0.069481498666048
2,2016년-02월-01일-3시,0.1103943288326263,0.0184433360399025
3,2016년-02월-01일-4시,0.0830007493495941,0.0854889223987936
4,2016년-02월-01일-5시,0.1192623451352119,0.0704094652592506
5,2016년-02월-01일-6시,0.1109916642308235,0.0789931562463751
6,2016년-02월-01일-7시,0.1157048121094703,0.0792251478946758
7,2016년-02월-01일-8시,0.1158396378159523,0.3112167961953369
8,2016년-02월-01일-9시,0.2108398973941803,0.2125043498434056
9,2016년-02월-01일-10시,0.1845675706863403,0.0542860457023547
10,2016년-02월-01일-11시,0.1021677702665329,0.2931214476278854
11,2016년-02월-01일-12시,0.2069671750068664,0.2981092680663496
12,2016년-02월-01일-13시,0.2080583125352859,0.2483470595058577
13,2016년-02월-01일-14시,0.1959938406944275,0.3216564203688667
14,2016년-02월-01일-15시,0.2129291892051696,0.0408305301009163
15,2016년-02월-01일-16시,0.0947116687893867,0.0678575571279433
16,2016년-02월-01일-17시,0.1094142869114875,0.3145806750956965
17,2016년-02월-01일-18시,0.2113226503133773,0.2208560491822294
18,2016년-02월-01일-19시,0.1872581243515014,0.0615937826238255
19,2016년-02월-01일-20시,0.1059743016958236,0.3758264702470711
20,2016년-02월-01일-21시,0.2233115434646606,0.2439392181881452
21,2016년-02월-01일-22시,0.1949085295200348,0.0518501333951977
22,2016년-02월-01일-23시,0.1008088141679763,0.3229323744345203
23,2016년-02월-01일-24시,0.2136900871992111,0.011599582415033
24,2016년-02월-02일-1시,0.0797956138849258,0.082125043498434
25,2016년-02월-02일-2시,0.1175508573651313,0.0679735529520937
26,2016년-02월-02일-3시,0.1097613275051117,0.0069597494490198
27,2016년-02월-02일-4시,0.0775050073862075,0.0200672775780071
28,2016년-02월-02일-5시,0.0842048898339271,0.1742257278737965
29,2016년-02월-02일-6시,0.1680962443351745,0.0243591230715694
30,2016년-02월-02일-7시,0.0863962396979332,0.0168193945017979
31,2016년-02월-02일-8시,0.0825069174170494,0.2332676023663147
32,2016년-02월-02일-9시,0.1923093348741531,0.5468043150446584
33,2016년-02월-02일-10시,0.2496058344841003,0.0501101960329428
34,2016년-02월-02일-11시,0.1000227406620979,0.5218652128523373
35,2016년-02월-02일-12시,0.2461731731891632,0.3303561071801415
36,2016년-02월-02일-13시,0.2154394686222076,0.0748173065769632
37,2016년-02월-02일-14시,0.1134785413742065,0.0423384758148706
38,2016년-02월-02일-15시,0.0958884879946708,0.0409465259250666
39,2016년-02월-02일-16시,0.0951127037405967,0.337547848277462
40,2016년-02월-02일-17시,0.2167508006095886,0.0718014151490546
41,2016년-02월-02일-18시,0.11187244951725,0.3711866372810579
42,2016년-02월-02일-19시,0.2230225056409835,0.3566871592622665
43,2016년-02월-02일-20시,0.2205817103385925,0.250550980164714
44,2016년-02월-02일-21시,0.1977303177118301,0.0844449599814406
45,2016년-02월-02일-22시,0.1190577894449234,0.3710706414569075
46,2016년-02월-02일-23시,0.2232191562652588,0.3049530216912191
47,2016년-02월-02일-24시,0.2108073085546493,0.3128407377334415
48,2016년-02월-03일-1시,0.2124961763620376,0.2995012179561536
49,2016년-02월-03일-2시,0.2097963094711303,0.0255190813130727
50,2016년-02월-03일-3시,0.0875861495733261,0.026331052082125
51,2016년-02월-03일-4시,0.0880706310272216,0.0225031898851641
52,2016년-02월-03일-5시,0.0860638990998268,0.0254030854889224
53,2016년-02월-03일-6시,0.0875813066959381,0.0244751188957197
54,2016년-02월-03일-7시,0.0872285664081573,0.0955805590998724
55,2016년-02월-03일-8시,0.1254162043333053,0.5252290917526969
56,2016년-02월-03일-9시,0.245972067117691,0.307388933998376
57,2016년-02월-03일-10시,0.2114982604980468,0.1840853729265746
58,2016년-02월-03일-11시,0.1734669953584671,0.0134555156014383
59,2016년-02월-03일-12시,0.0813439488410949,0.4232687623245563
60,2016년-02월-03일-13시,0.2317749857902526,0.5905347407493331
61,2016년-02월-03일-14시,0.2544087171554565,0.5741793295441364
62,2016년-02월-03일-15시,0.2527072131633758,0.0231991648300661
63,2016년-02월-03일-16시,0.0860437974333763,0.3213084328964157
64,2016년-02월-03일-17시,0.2137247174978256,0.3227003827862196
65,2016년-02월-03일-18시,0.2139992117881775,0.224219928082589
66,2016년-02월-03일-19시,0.1895892769098281,0.0734253566871592
67,2016년-02월-03일-20시,0.1129042878746986,0.3558751884932142
68,2016년-02월-03일-21시,0.2204952985048294,0.2542628465375246
69,2016년-02월-03일-22시,0.1988767236471176,0.3504233847581487
70,2016년-02월-03일-23시,0.2195745855569839,0.0585778911959169
71,2016년-02월-03일-24시,0.1049910634756088,0.0221552024127131
72,2016년-02월-04일-1시,0.0857708230614662,0.0153114487878436
73,2016년-02월-04일-2시,0.0823192670941352,0.0176313652708502
74,2016년-02월-04일-3시,0.0835755169391632,0.0444264006495766
75,2016년-02월-04일-4시,0.0973830446600914,0.0093956617561767
76,2016년-02월-04일-5시,0.0792596936225891,0.0167033986776476
77,2016년-02월-04일-6시,0.082917496562004,0.0156594362602946
78,2016년-02월-04일-7시,0.0823555141687393,0.0147314696670919
79,2016년-02월-04일-8시,0.0816172063350677,0.4679271546224335
80,2016년-02월-04일-9시,0.2386994957923889,0.5530680895487763
