,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20150701,2015-07-01,수,0,0,295,20.0,0.1
1,20150701,2015-07-01,수,0,1,289,20.0,0.1
2,20150701,2015-07-01,수,0,2,293,20.5,0.1
3,20150701,2015-07-01,수,0,3,300,20.0,0.1
4,20150701,2015-07-01,수,0,4,289,20.0,0.1
5,20150701,2015-07-01,수,0,5,4255,20.0,0.1
6,20150701,2015-07-01,수,0,6,4080,21.0,0.1
7,20150701,2015-07-01,수,0,7,2001,23.5,0.1
8,20150701,2015-07-01,수,0,8,2071,26.0,0.1
9,20150701,2015-07-01,수,0,9,438,28.5,0.1
10,20150701,2015-07-01,수,0,10,312,31.5,0.1
11,20150701,2015-07-01,수,0,11,413,32.5,0.1
12,20150701,2015-07-01,수,0,12,2452,31.5,0.1
13,20150701,2015-07-01,수,0,13,410,32.5,0.1
14,20150701,2015-07-01,수,0,14,414,33.0,0.1
15,20150701,2015-07-01,수,0,15,369,33.5,0.1
16,20150701,2015-07-01,수,0,16,331,34.0,0.1
17,20150701,2015-07-01,수,0,17,1929,34.0,0.1
18,20150701,2015-07-01,수,0,18,432,34.0,0.1
19,20150701,2015-07-01,수,0,19,578,32.5,0.1
20,20150701,2015-07-01,수,0,20,2048,30.5,0.1
21,20150701,2015-07-01,수,0,21,674,28.5,0.1
22,20150701,2015-07-01,수,0,22,328,26.5,0.1
23,20150701,2015-07-01,수,0,23,312,26.0,0.1
24,20150702,2015-07-02,목,0,0,334,24.0,0.1
25,20150702,2015-07-02,목,0,1,312,22.5,0.1
26,20150702,2015-07-02,목,0,2,332,20.5,0.1
27,20150702,2015-07-02,목,0,3,306,19.0,0.1
28,20150702,2015-07-02,목,0,4,366,18.5,0.1
29,20150702,2015-07-02,목,0,5,2700,19.0,0.1
30,20150702,2015-07-02,목,0,6,2774,20.0,0.1
31,20150702,2015-07-02,목,0,7,5298,21.5,0.1
32,20150702,2015-07-02,목,0,8,5300,22.5,0.1
33,20150702,2015-07-02,목,0,9,915,22.5,0.1
34,20150702,2015-07-02,목,0,10,365,22.0,0.1
35,20150702,2015-07-02,목,0,11,353,23.0,0.1
36,20150702,2015-07-02,목,0,12,490,24.0,0.1
37,20150702,2015-07-02,목,0,13,358,24.5,0.1
38,20150702,2015-07-02,목,0,14,348,26.0,0.1
39,20150702,2015-07-02,목,0,15,2659,26.0,0.1
40,20150702,2015-07-02,목,0,16,2469,25.5,0.1
41,20150702,2015-07-02,목,0,17,1980,24.5,0.1
42,20150702,2015-07-02,목,0,18,2661,24.0,0.1
43,20150702,2015-07-02,목,0,19,2035,22.0,0.1
44,20150702,2015-07-02,목,0,20,596,21.0,0.1
45,20150702,2015-07-02,목,0,21,558,21.0,0.1
46,20150702,2015-07-02,목,0,22,293,19.5,0.1
47,20150702,2015-07-02,목,0,23,350,19.0,0.1
48,20150703,2015-07-03,금,0,0,336,18.0,0.1
49,20150703,2015-07-03,금,0,1,340,17.0,0.1
50,20150703,2015-07-03,금,0,2,413,16.5,0.1
51,20150703,2015-07-03,금,0,3,719,16.0,0.1
52,20150703,2015-07-03,금,0,4,261,15.5,0.1
53,20150703,2015-07-03,금,0,5,2629,16.0,0.1
54,20150703,2015-07-03,금,0,6,2704,17.5,0.1
55,20150703,2015-07-03,금,0,7,1980,18.5,0.1
56,20150703,2015-07-03,금,0,8,382,19.5,0.1
57,20150703,2015-07-03,금,0,9,299,21.0,0.1
58,20150703,2015-07-03,금,0,10,1857,22.0,0.1
59,20150703,2015-07-03,금,0,11,289,23.5,0.1
60,20150703,2015-07-03,금,0,12,775,24.0,0.1
61,20150703,2015-07-03,금,0,13,285,24.5,0.1
62,20150703,2015-07-03,금,0,14,316,23.5,0.1
63,20150703,2015-07-03,금,0,15,281,23.0,0.1
64,20150703,2015-07-03,금,0,16,1925,22.0,0.1
65,20150703,2015-07-03,금,0,17,3664,22.0,0.1
66,20150703,2015-07-03,금,0,18,2786,21.5,0.1
67,20150703,2015-07-03,금,0,19,484,20.5,0.1
68,20150703,2015-07-03,금,0,20,709,20.0,0.1
69,20150703,2015-07-03,금,0,21,449,19.0,0.1
70,20150703,2015-07-03,금,0,22,574,19.0,0.1
71,20150703,2015-07-03,금,0,23,251,18.0,0.1
72,20150704,2015-07-04,토,1,0,258,18.0,0.1
73,20150704,2015-07-04,토,1,1,305,18.5,0.1
74,20150704,2015-07-04,토,1,2,241,19.0,0.1
75,20150704,2015-07-04,토,1,3,245,19.0,0.1
76,20150704,2015-07-04,토,1,4,323,19.0,0.1
77,20150704,2015-07-04,토,1,5,319,19.5,0.1
78,20150704,2015-07-04,토,1,6,4533,20.0,0.1
79,20150704,2015-07-04,토,1,7,1891,21.0,0.1
80,20150704,2015-07-04,토,1,8,434,22.5,0.1
81,20150704,2015-07-04,토,1,9,281,24.0,0.1
82,20150704,2015-07-04,토,1,10,284,24.0,0.1
83,20150704,2015-07-04,토,1,11,295,25.0,0.1
84,20150704,2015-07-04,토,1,12,312,26.5,0.1
85,20150704,2015-07-04,토,1,13,2619,27.0,0.1
86,20150704,2015-07-04,토,1,14,284,26.5,0.1
87,20150704,2015-07-04,토,1,15,2697,26.5,0.1
88,20150704,2015-07-04,토,1,16,2212,26.5,0.1
89,20150704,2015-07-04,토,1,17,1993,25.5,0.1
90,20150704,2015-07-04,토,1,18,368,24.5,0.1
91,20150704,2015-07-04,토,1,19,306,22.5,0.1
92,20150704,2015-07-04,토,1,20,2912,20.5,0.1
93,20150704,2015-07-04,토,1,21,484,19.5,0.1
94,20150704,2015-07-04,토,1,22,566,19.0,0.1
95,20150704,2015-07-04,토,1,23,424,19.0,0.1
96,20150705,2015-07-05,일,1,0,248,19.0,0.1
97,20150705,2015-07-05,일,1,1,305,18.0,0.1
98,20150705,2015-07-05,일,1,2,242,17.0,0.1
99,20150705,2015-07-05,일,1,3,246,17.0,0.1
100,20150705,2015-07-05,일,1,4,238,17.0,0.1
101,20150705,2015-07-05,일,1,5,317,17.0,0.1
102,20150705,2015-07-05,일,1,6,2603,17.5,0.1
103,20150705,2015-07-05,일,1,7,2712,18.0,0.1
104,20150705,2015-07-05,일,1,8,5193,16.5,0.1
105,20150705,2015-07-05,일,1,9,3492,16.0,0.1
106,20150705,2015-07-05,일,1,10,1927,16.0,0.1
107,20150705,2015-07-05,일,1,11,342,16.5,0.1
108,20150705,2015-07-05,일,1,12,299,18.0,0.1
109,20150705,2015-07-05,일,1,13,566,20.5,0.1
110,20150705,2015-07-05,일,1,14,2989,22.5,0.1
111,20150705,2015-07-05,일,1,15,2911,22.5,0.1
112,20150705,2015-07-05,일,1,16,2116,22.5,0.1
113,20150705,2015-07-05,일,1,17,2866,21.0,0.1
114,20150705,2015-07-05,일,1,18,2297,21.0,0.1
115,20150705,2015-07-05,일,1,19,2913,20.0,0.1
116,20150705,2015-07-05,일,1,20,2839,19.5,0.1
117,20150705,2015-07-05,일,1,21,1804,18.5,0.1
118,20150705,2015-07-05,일,1,22,304,18.0,0.1
119,20150705,2015-07-05,일,1,23,239,17.0,0.1
120,20150706,2015-07-06,월,0,0,240,16.5,0.1
121,20150706,2015-07-06,월,0,1,243,16.0,0.1
122,20150706,2015-07-06,월,0,2,231,15.5,0.1
123,20150706,2015-07-06,월,0,3,238,15.0,0.1
124,20150706,2015-07-06,월,0,4,390,14.0,0.1
125,20150706,2015-07-06,월,0,5,2703,14.0,0.1
126,20150706,2015-07-06,월,0,6,2640,15.5,0.1
127,20150706,2015-07-06,월,0,7,2781,17.0,0.1
128,20150706,2015-07-06,월,0,8,455,18.5,0.1
129,20150706,2015-07-06,월,0,9,2811,19.0,0.1
130,20150706,2015-07-06,월,0,10,1821,20.0,0.1
131,20150706,2015-07-06,월,0,11,671,21.0,0.1
132,20150706,2015-07-06,월,0,12,561,22.0,0.1
133,20150706,2015-07-06,월,0,13,665,22.0,0.1
134,20150706,2015-07-06,월,0,14,594,23.0,0.1
135,20150706,2015-07-06,월,0,15,3057,23.0,0.1
136,20150706,2015-07-06,월,0,16,614,23.0,0.1
137,20150706,2015-07-06,월,0,17,2350,23.0,0.1
138,20150706,2015-07-06,월,0,18,493,22.0,0.1
139,20150706,2015-07-06,월,0,19,603,21.0,0.1
140,20150706,2015-07-06,월,0,20,513,20.0,0.1
141,20150706,2015-07-06,월,0,21,4962,19.0,0.1
142,20150706,2015-07-06,월,0,22,2774,18.5,0.1
143,20150706,2015-07-06,월,0,23,240,17.0,0.1
144,20150707,2015-07-07,화,0,0,237,17.0,0.1
145,20150707,2015-07-07,화,0,1,239,17.0,0.1
146,20150707,2015-07-07,화,0,2,243,17.0,0.1
147,20150707,2015-07-07,화,0,3,236,17.0,0.1
148,20150707,2015-07-07,화,0,4,228,17.0,0.1
149,20150707,2015-07-07,화,0,5,2900,17.0,0.1
150,20150707,2015-07-07,화,0,6,2662,17.0,0.1
151,20150707,2015-07-07,화,0,7,2046,17.0,0.1
152,20150707,2015-07-07,화,0,8,3076,17.0,0.1
153,20150707,2015-07-07,화,0,9,551,17.0,0.1
154,20150707,2015-07-07,화,0,10,667,17.0,0.1
155,20150707,2015-07-07,화,0,11,2904,17.0,0.1
156,20150707,2015-07-07,화,0,12,2891,22.5,0.1
157,20150707,2015-07-07,화,0,13,2949,22.0,0.1
158,20150707,2015-07-07,화,0,14,446,23.0,0.1
159,20150707,2015-07-07,화,0,15,2868,23.0,0.1
160,20150707,2015-07-07,화,0,16,444,22.0,0.1
161,20150707,2015-07-07,화,0,17,2107,22.0,0.1
162,20150707,2015-07-07,화,0,18,2006,21.0,0.1
163,20150707,2015-07-07,화,0,19,970,20.0,0.1
164,20150707,2015-07-07,화,0,20,2886,18.5,0.1
165,20150707,2015-07-07,화,0,21,2674,17.5,0.1
166,20150707,2015-07-07,화,0,22,2632,17.0,0.1
167,20150707,2015-07-07,화,0,23,1563,16.0,0.1
168,20150708,2015-07-08,수,0,0,450,16.0,0.1
169,20150708,2015-07-08,수,0,1,460,16.0,0.1
170,20150708,2015-07-08,수,0,2,295,16.0,0.1
171,20150708,2015-07-08,수,0,3,240,15.5,0.1
172,20150708,2015-07-08,수,0,4,243,16.0,0.1
173,20150708,2015-07-08,수,0,5,2853,15.5,0.1
174,20150708,2015-07-08,수,0,6,4614,15.5,0.1
175,20150708,2015-07-08,수,0,7,2271,16.5,0.1
176,20150708,2015-07-08,수,0,8,2079,17.0,0.1
177,20150708,2015-07-08,수,0,9,417,18.5,0.1
178,20150708,2015-07-08,수,0,10,467,19.0,0.1
179,20150708,2015-07-08,수,0,11,3029,19.5,0.1
180,20150708,2015-07-08,수,0,12,2510,19.5,0.1
181,20150708,2015-07-08,수,0,13,469,19.5,0.1
182,20150708,2015-07-08,수,0,14,507,19.5,0.1
183,20150708,2015-07-08,수,0,15,3018,20.0,0.1
184,20150708,2015-07-08,수,0,16,2640,20.0,0.1
185,20150708,2015-07-08,수,0,17,2495,20.0,0.1
186,20150708,2015-07-08,수,0,18,700,20.0,0.1
187,20150708,2015-07-08,수,0,19,614,19.5,0.1
188,20150708,2015-07-08,수,0,20,646,18.5,0.1
189,20150708,2015-07-08,수,0,21,2634,17.5,0.1
190,20150708,2015-07-08,수,0,22,2655,16.5,0.1
191,20150708,2015-07-08,수,0,23,357,16.0,0.1
192,20150709,2015-07-09,목,0,0,260,16.0,0.1
193,20150709,2015-07-09,목,0,1,252,14.5,0.1
194,20150709,2015-07-09,목,0,2,254,14.0,0.1
195,20150709,2015-07-09,목,0,3,262,14.0,0.1
196,20150709,2015-07-09,목,0,4,254,13.5,0.1
197,20150709,2015-07-09,목,0,5,328,13.0,0.1
198,20150709,2015-07-09,목,0,6,3729,13.0,0.1
199,20150709,2015-07-09,목,0,7,316,14.0,0.1
200,20150709,2015-07-09,목,0,8,3264,15.0,0.1
201,20150709,2015-07-09,목,0,9,2668,15.5,0.1
202,20150709,2015-07-09,목,0,10,2241,17.5,0.1
203,20150709,2015-07-09,목,0,11,294,18.0,0.1
204,20150709,2015-07-09,목,0,12,305,19.5,0.1
