,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20150101,2015-01-01,목,1,0,574,6.0,0.3
1,20150101,2015-01-01,목,1,1,386,6.0,0.3
2,20150101,2015-01-01,목,1,2,278,7.0,0.3
3,20150101,2015-01-01,목,1,3,232,7.0,0.3
4,20150101,2015-01-01,목,1,4,236,7.5,0.3
5,20150101,2015-01-01,목,1,5,247,8.0,0.3
6,20150101,2015-01-01,목,1,6,906,8.0,0.3
7,20150101,2015-01-01,목,1,7,862,8.5,0.3
8,20150101,2015-01-01,목,1,8,281,8.0,0.3
9,20150101,2015-01-01,목,1,9,267,8.5,0.3
10,20150101,2015-01-01,목,1,10,269,9.0,0.3
11,20150101,2015-01-01,목,1,11,254,9.0,0.3
12,20150101,2015-01-01,목,1,12,239,9.0,0.3
13,20150101,2015-01-01,목,1,13,1046,9.0,0.3
14,20150101,2015-01-01,목,1,14,248,9.5,0.3
15,20150101,2015-01-01,목,1,15,247,10.0,0.3
16,20150101,2015-01-01,목,1,16,724,10.0,0.3
17,20150101,2015-01-01,목,1,17,225,10.5,0.3
18,20150101,2015-01-01,목,1,18,249,10.5,0.3
19,20150101,2015-01-01,목,1,19,267,11.0,0.3
20,20150101,2015-01-01,목,1,20,451,11.0,0.3
21,20150101,2015-01-01,목,1,21,285,11.0,0.3
22,20150101,2015-01-01,목,1,22,293,11.5,0.3
23,20150101,2015-01-01,목,1,23,195,12.5,0.3
24,20150102,2015-01-02,금,0,0,278,13.0,0.3
25,20150102,2015-01-02,금,0,1,260,13.0,0.3
26,20150102,2015-01-02,금,0,2,322,13.0,0.3
27,20150102,2015-01-02,금,0,3,238,13.0,0.3
28,20150102,2015-01-02,금,0,4,275,13.0,0.3
29,20150102,2015-01-02,금,0,5,333,12.5,0.3
30,20150102,2015-01-02,금,0,6,426,11.0,0.3
31,20150102,2015-01-02,금,0,7,440,10.5,0.3
32,20150102,2015-01-02,금,0,8,251,10.0,0.3
33,20150102,2015-01-02,금,0,9,253,9.5,0.3
34,20150102,2015-01-02,금,0,10,274,9.0,0.3
35,20150102,2015-01-02,금,0,11,292,9.0,0.3
36,20150102,2015-01-02,금,0,12,312,9.0,0.3
37,20150102,2015-01-02,금,0,13,258,9.0,0.3
38,20150102,2015-01-02,금,0,14,252,9.0,0.3
39,20150102,2015-01-02,금,0,15,250,9.0,0.3
40,20150102,2015-01-02,금,0,16,249,8.0,0.3
41,20150102,2015-01-02,금,0,17,245,8.0,0.3
42,20150102,2015-01-02,금,0,18,265,7.0,0.3
43,20150102,2015-01-02,금,0,19,285,6.5,0.3
44,20150102,2015-01-02,금,0,20,307,6.0,0.3
45,20150102,2015-01-02,금,0,21,440,6.0,0.3
46,20150102,2015-01-02,금,0,22,333,6.0,0.3
47,20150102,2015-01-02,금,0,23,572,6.0,0.3
48,20150103,2015-01-03,토,1,0,258,6.0,0.3
49,20150103,2015-01-03,토,1,1,977,6.0,0.3
50,20150103,2015-01-03,토,1,2,354,6.5,0.3
51,20150103,2015-01-03,토,1,3,235,7.0,0.3
52,20150103,2015-01-03,토,1,4,261,6.5,0.3
53,20150103,2015-01-03,토,1,5,248,5.5,0.3
54,20150103,2015-01-03,토,1,6,287,5.0,0.3
55,20150103,2015-01-03,토,1,7,286,5.0,0.3
56,20150103,2015-01-03,토,1,8,259,5.0,0.3
57,20150103,2015-01-03,토,1,9,274,5.0,0.3
58,20150103,2015-01-03,토,1,10,340,5.0,0.3
59,20150103,2015-01-03,토,1,11,247,5.0,0.3
60,20150103,2015-01-03,토,1,12,405,6.0,0.3
61,20150103,2015-01-03,토,1,13,252,6.0,0.3
62,20150103,2015-01-03,토,1,14,257,6.0,0.3
63,20150103,2015-01-03,토,1,15,256,6.0,0.3
64,20150103,2015-01-03,토,1,16,247,6.0,0.3
65,20150103,2015-01-03,토,1,17,262,5.0,0.3
66,20150103,2015-01-03,토,1,18,801,4.5,0.3
67,20150103,2015-01-03,토,1,19,270,4.0,0.3
68,20150103,2015-01-03,토,1,20,312,4.0,0.3
69,20150103,2015-01-03,토,1,21,222,3.5,0.3
70,20150103,2015-01-03,토,1,22,286,3.5,0.3
71,20150103,2015-01-03,토,1,23,270,3.5,0.3
72,20150104,2015-01-04,일,1,0,284,3.0,0.3
73,20150104,2015-01-04,일,1,1,280,3.0,0.3
74,20150104,2015-01-04,일,1,2,290,3.0,0.3
75,20150104,2015-01-04,일,1,3,398,2.0,0.3
76,20150104,2015-01-04,일,1,4,294,2.0,0.3
77,20150104,2015-01-04,일,1,5,247,2.0,0.3
78,20150104,2015-01-04,일,1,6,288,1.5,0.3
79,20150104,2015-01-04,일,1,7,269,1.0,0.3
80,20150104,2015-01-04,일,1,8,336,1.0,0.3
81,20150104,2015-01-04,일,1,9,282,2.0,0.3
82,20150104,2015-01-04,일,1,10,253,2.5,0.3
83,20150104,2015-01-04,일,1,11,245,2.5,0.3
84,20150104,2015-01-04,일,1,12,254,2.0,0.3
85,20150104,2015-01-04,일,1,13,273,2.5,0.3
