,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp,CPI
0,20150301,2015-03-01,일,1,0,333,11.5,0.0
1,20150301,2015-03-01,일,1,1,231,11.0,0.0
2,20150301,2015-03-01,일,1,2,239,11.0,0.0
3,20150301,2015-03-01,일,1,3,813,10.0,0.0
4,20150301,2015-03-01,일,1,4,236,9.0,0.0
5,20150301,2015-03-01,일,1,5,299,9.0,0.0
6,20150301,2015-03-01,일,1,6,380,8.0,0.0
7,20150301,2015-03-01,일,1,7,2919,8.0,0.0
8,20150301,2015-03-01,일,1,8,2010,8.5,0.0
9,20150301,2015-03-01,일,1,9,1888,9.0,0.0
10,20150301,2015-03-01,일,1,10,4793,9.5,0.0
11,20150301,2015-03-01,일,1,11,2325,10.0,0.0
12,20150301,2015-03-01,일,1,12,2915,10.5,0.0
13,20150301,2015-03-01,일,1,13,1861,11.0,0.0
14,20150301,2015-03-01,일,1,14,288,11.5,0.0
15,20150301,2015-03-01,일,1,15,414,12.0,0.0
16,20150301,2015-03-01,일,1,16,240,10.5,0.0
17,20150301,2015-03-01,일,1,17,2077,10.0,0.0
18,20150301,2015-03-01,일,1,18,4603,8.0,0.0
19,20150301,2015-03-01,일,1,19,2880,8.0,0.0
20,20150301,2015-03-01,일,1,20,941,7.0,0.0
21,20150301,2015-03-01,일,1,21,716,7.0,0.0
22,20150301,2015-03-01,일,1,22,2885,7.0,0.0
23,20150301,2015-03-01,일,1,23,2583,6.0,0.0
24,20150302,2015-03-02,월,0,0,251,5.5,0.0
25,20150302,2015-03-02,월,0,1,241,5.0,0.0
26,20150302,2015-03-02,월,0,2,1424,4.5,0.0
27,20150302,2015-03-02,월,0,3,1962,4.0,0.0
28,20150302,2015-03-02,월,0,4,331,4.0,0.0
29,20150302,2015-03-02,월,0,5,249,4.0,0.0
30,20150302,2015-03-02,월,0,6,339,4.0,0.0
31,20150302,2015-03-02,월,0,7,4905,4.5,0.0
32,20150302,2015-03-02,월,0,8,2820,5.5,0.0
33,20150302,2015-03-02,월,0,9,3316,6.0,0.0
34,20150302,2015-03-02,월,0,10,856,6.5,0.0
35,20150302,2015-03-02,월,0,11,2892,7.0,0.0
36,20150302,2015-03-02,월,0,12,2379,7.5,0.0
37,20150302,2015-03-02,월,0,13,409,8.5,0.0
38,20150302,2015-03-02,월,0,14,2845,8.5,0.0
39,20150302,2015-03-02,월,0,15,309,9.0,0.0
40,20150302,2015-03-02,월,0,16,326,9.0,0.0
41,20150302,2015-03-02,월,0,17,2912,8.0,0.0
42,20150302,2015-03-02,월,0,18,4579,7.5,0.0
43,20150302,2015-03-02,월,0,19,2588,6.5,0.0
44,20150302,2015-03-02,월,0,20,962,6.0,0.0
45,20150302,2015-03-02,월,0,21,717,5.0,0.0
46,20150302,2015-03-02,월,0,22,464,5.0,0.0
47,20150302,2015-03-02,월,0,23,475,5.0,0.0
48,20150303,2015-03-03,화,0,0,328,5.0,0.0
49,20150303,2015-03-03,화,0,1,348,5.0,0.0
50,20150303,2015-03-03,화,0,2,648,5.0,0.0
51,20150303,2015-03-03,화,0,3,476,5.0,0.0
