,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
0,20150401,2015-04-01,수,0,0,312,7.0,59.0,-0.1
1,20150401,2015-04-01,수,0,1,311,7.0,59.0,-0.1
2,20150401,2015-04-01,수,0,2,299,6.0,63.5,-0.1
3,20150401,2015-04-01,수,0,3,861,6.0,61.0,-0.1
4,20150401,2015-04-01,수,0,4,304,6.0,61.0,-0.1
5,20150401,2015-04-01,수,0,5,273,6.0,61.0,-0.1
6,20150401,2015-04-01,수,0,6,2780,6.0,61.0,-0.1
7,20150401,2015-04-01,수,0,7,1958,6.5,59.0,-0.1
8,20150401,2015-04-01,수,0,8,2063,7.5,57.0,-0.1
9,20150401,2015-04-01,수,0,9,3012,9.0,54.0,-0.1
10,20150401,2015-04-01,수,0,10,3363,10.0,48.5,-0.1
11,20150401,2015-04-01,수,0,11,3005,9.5,50.0,-0.1
12,20150401,2015-04-01,수,0,12,285,10.5,47.0,-0.1
13,20150401,2015-04-01,수,0,13,2008,11.5,47.0,-0.1
14,20150401,2015-04-01,수,0,14,2757,11.0,48.5,-0.1
15,20150401,2015-04-01,수,0,15,418,11.0,47.0,-0.1
16,20150401,2015-04-01,수,0,16,2751,10.0,56.0,-0.1
17,20150401,2015-04-01,수,0,17,2097,10.0,60.0,-0.1
18,20150401,2015-04-01,수,0,18,2653,10.0,62.0,-0.1
19,20150401,2015-04-01,수,0,19,2678,10.0,62.0,-0.1
20,20150401,2015-04-01,수,0,20,647,9.5,66.5,-0.1
21,20150401,2015-04-01,수,0,21,241,8.5,81.5,-0.1
22,20150401,2015-04-01,수,0,22,265,8.0,90.0,-0.1
23,20150401,2015-04-01,수,0,23,270,8.0,93.0,-0.1
24,20150402,2015-04-02,목,0,0,265,9.0,90.0,-0.1
25,20150402,2015-04-02,목,0,1,238,10.0,87.0,-0.1
26,20150402,2015-04-02,목,0,2,282,10.0,87.0,-0.1
27,20150402,2015-04-02,목,0,3,237,9.0,87.5,-0.1
28,20150402,2015-04-02,목,0,4,381,7.5,90.0,-0.1
29,20150402,2015-04-02,목,0,5,257,7.0,93.0,-0.1
30,20150402,2015-04-02,목,0,6,256,7.0,84.0,-0.1
31,20150402,2015-04-02,목,0,7,257,7.0,81.0,-0.1
32,20150402,2015-04-02,목,0,8,2304,7.0,76.0,-0.1
33,20150402,2015-04-02,목,0,9,2298,7.5,69.0,-0.1
34,20150402,2015-04-02,목,0,10,939,8.0,57.5,-0.1
35,20150402,2015-04-02,목,0,11,287,8.0,53.0,-0.1
36,20150402,2015-04-02,목,0,12,284,8.5,49.5,-0.1
37,20150402,2015-04-02,목,0,13,309,10.0,45.0,-0.1
38,20150402,2015-04-02,목,0,14,300,10.5,42.0,-0.1
39,20150402,2015-04-02,목,0,15,320,11.5,42.5,-0.1
40,20150402,2015-04-02,목,0,16,304,11.5,42.5,-0.1
41,20150402,2015-04-02,목,0,17,232,11.0,42.5,-0.1
42,20150402,2015-04-02,목,0,18,328,11.0,38.0,-0.1
43,20150402,2015-04-02,목,0,19,467,10.5,45.5,-0.1
44,20150402,2015-04-02,목,0,20,321,10.0,58.0,-0.1
45,20150402,2015-04-02,목,0,21,331,9.0,73.5,-0.1
46,20150402,2015-04-02,목,0,22,256,9.0,71.0,-0.1
47,20150402,2015-04-02,목,0,23,258,8.0,76.0,-0.1
48,20150403,2015-04-03,금,1,0,231,8.0,78.5,-0.1
49,20150403,2015-04-03,금,1,1,701,8.0,81.0,-0.1
