,DateTime,Graph_Date,Day,Holiday,Seq,Watt,Temp('C),Humidity(%),CPI
0,20150801,2015-08-01,토,1,0,827,15.0,59.0,0.0
1,20150801,2015-08-01,토,1,1,399,14.0,63.0,0.0
2,20150801,2015-08-01,토,1,2,297,14.0,67.0,0.0
3,20150801,2015-08-01,토,1,3,260,13.0,72.0,0.0
4,20150801,2015-08-01,토,1,4,269,13.0,72.0,0.0
5,20150801,2015-08-01,토,1,5,324,13.0,72.0,0.0
6,20150801,2015-08-01,토,1,6,2616,13.5,69.5,0.0
7,20150801,2015-08-01,토,1,7,1990,15.0,63.0,0.0
8,20150801,2015-08-01,토,1,8,275,16.5,55.5,0.0
9,20150801,2015-08-01,토,1,9,3214,18.0,52.0,0.0
10,20150801,2015-08-01,토,1,10,2893,18.5,49.0,0.0
11,20150801,2015-08-01,토,1,11,2757,20.0,44.5,0.0
12,20150801,2015-08-01,토,1,12,3283,20.5,41.5,0.0
13,20150801,2015-08-01,토,1,13,2671,21.5,38.0,0.0
14,20150801,2015-08-01,토,1,14,299,22.5,37.0,0.0
15,20150801,2015-08-01,토,1,15,301,21.5,40.5,0.0
16,20150801,2015-08-01,토,1,16,5352,21.5,42.0,0.0
17,20150801,2015-08-01,토,1,17,2320,21.0,46.0,0.0
18,20150801,2015-08-01,토,1,18,2994,21.0,47.5,0.0
19,20150801,2015-08-01,토,1,19,2854,19.5,54.0,0.0
20,20150801,2015-08-01,토,1,20,517,19.0,56.0,0.0
21,20150801,2015-08-01,토,1,21,2682,18.5,62.0,0.0
22,20150801,2015-08-01,토,1,22,2571,17.5,68.0,0.0
23,20150801,2015-08-01,토,1,23,1213,17.0,72.0,0.0
24,20150802,2015-08-02,일,1,0,249,16.0,77.0,0.0
25,20150802,2015-08-02,일,1,1,235,15.5,79.5,0.0
26,20150802,2015-08-02,일,1,2,256,15.0,82.0,0.0
27,20150802,2015-08-02,일,1,3,240,14.5,85.0,0.0
28,20150802,2015-08-02,일,1,4,234,14.0,88.0,0.0
29,20150802,2015-08-02,일,1,5,307,14.0,82.0,0.0
30,20150802,2015-08-02,일,1,6,245,15.5,74.5,0.0
31,20150802,2015-08-02,일,1,7,2934,17.0,68.0,0.0
32,20150802,2015-08-02,일,1,8,3225,17.5,68.0,0.0
33,20150802,2015-08-02,일,1,9,3362,19.0,64.0,0.0
34,20150802,2015-08-02,일,1,10,1877,20.5,58.0,0.0
35,20150802,2015-08-02,일,1,11,277,22.0,51.5,0.0
36,20150802,2015-08-02,일,1,12,272,23.5,44.0,0.0
37,20150802,2015-08-02,일,1,13,657,24.0,38.0,0.0
38,20150802,2015-08-02,일,1,14,2909,25.0,35.0,0.0
39,20150802,2015-08-02,일,1,15,2803,25.0,34.0,0.0
40,20150802,2015-08-02,일,1,16,3115,25.0,32.0,0.0
41,20150802,2015-08-02,일,1,17,2000,25.0,32.0,0.0
42,20150802,2015-08-02,일,1,18,507,24.5,33.0,0.0
43,20150802,2015-08-02,일,1,19,523,23.5,38.5,0.0
44,20150802,2015-08-02,일,1,20,533,21.5,49.5,0.0
45,20150802,2015-08-02,일,1,21,532,20.0,56.0,0.0
46,20150802,2015-08-02,일,1,22,680,19.5,49.0,0.0
47,20150802,2015-08-02,일,1,23,342,19.0,56.0,0.0
48,20150803,2015-08-03,월,0,0,332,18.0,66.0,0.0
49,20150803,2015-08-03,월,0,1,265,18.0,66.0,0.0
50,20150803,2015-08-03,월,0,2,238,17.5,68.0,0.0
51,20150803,2015-08-03,월,0,3,236,18.0,68.0,0.0
52,20150803,2015-08-03,월,0,4,243,18.0,64.0,0.0
53,20150803,2015-08-03,월,0,5,280,18.0,70.5,0.0
