2013,7,1,11:50 PM,1,15, ¡ÆC
2013,7,1,12:20 AM,2,15, ¡ÆC
2013,7,1,12:50 AM,3,14, ¡ÆC
2013,7,1,1:20 AM,4,14, ¡ÆC
2013,7,1,1:50 AM,5,14, ¡ÆC
2013,7,1,2:20 AM,6,15, ¡ÆC
2013,7,1,2:50 AM,7,15, ¡ÆC
2013,7,1,3:20 AM,8,15, ¡ÆC
2013,7,1,3:50 AM,9,15, ¡ÆC
2013,7,1,4:20 AM,10,14, ¡ÆC
2013,7,1,4:50 AM,11,15, ¡ÆC
2013,7,1,5:20 AM,12,15, ¡ÆC
2013,7,1,5:50 AM,13,15, ¡ÆC
2013,7,1,6:20 AM,14,16, ¡ÆC
2013,7,1,6:50 AM,15,16, ¡ÆC
2013,7,1,7:20 AM,16,16, ¡ÆC
2013,7,1,7:50 AM,17,16, ¡ÆC
2013,7,1,8:20 AM,18,17, ¡ÆC
2013,7,1,8:50 AM,19,17, ¡ÆC
2013,7,1,9:20 AM,20,18, ¡ÆC
2013,7,1,9:50 AM,21,18, ¡ÆC
2013,7,1,10:20 AM,22,19, ¡ÆC
2013,7,1,10:50 AM,23,20, ¡ÆC
2013,7,1,11:20 AM,24,20, ¡ÆC
2013,7,1,11:50 AM,25,20, ¡ÆC
2013,7,1,12:20 PM,26,20, ¡ÆC
2013,7,1,12:50 PM,27,21, ¡ÆC
2013,7,1,1:20 PM,28,20, ¡ÆC
2013,7,1,1:50 PM,29,20, ¡ÆC
2013,7,1,2:20 PM,30,20, ¡ÆC
2013,7,1,2:50 PM,31,21, ¡ÆC
2013,7,1,3:20 PM,32,21, ¡ÆC
2013,7,1,3:50 PM,33,21, ¡ÆC
2013,7,1,4:20 PM,34,20, ¡ÆC
2013,7,1,4:50 PM,35,20, ¡ÆC
2013,7,1,5:20 PM,36,19, ¡ÆC
2013,7,1,5:50 PM,37,19, ¡ÆC
2013,7,1,6:20 PM,38,19, ¡ÆC
2013,7,1,6:50 PM,39,19, ¡ÆC
2013,7,1,7:20 PM,40,19, ¡ÆC
2013,7,1,7:50 PM,41,18, ¡ÆC
2013,7,1,8:20 PM,42,18, ¡ÆC
2013,7,1,8:50 PM,43,17, ¡ÆC
2013,7,1,9:20 PM,44,17, ¡ÆC
2013,7,1,9:50 PM,45,17, ¡ÆC
2013,7,1,10:20 PM,46,17, ¡ÆC
2013,7,1,10:50 PM,47,17, ¡ÆC
2013,7,1,11:20 PM,48,17, ¡ÆC
2013,7,2,11:50 PM,1,15, ¡ÆC
2013,7,2,12:20 AM,2,15, ¡ÆC
2013,7,2,12:50 AM,3,15, ¡ÆC
2013,7,2,1:20 AM,4,15, ¡ÆC
2013,7,2,1:50 AM,5,14, ¡ÆC
2013,7,2,2:20 AM,6,14, ¡ÆC
2013,7,2,2:50 AM,7,14, ¡ÆC
2013,7,2,3:20 AM,8,14, ¡ÆC
2013,7,2,3:50 AM,9,13, ¡ÆC
2013,7,2,4:20 AM,10,13, ¡ÆC
2013,7,2,4:50 AM,11,13, ¡ÆC
2013,7,2,5:20 AM,12,13, ¡ÆC
2013,7,2,5:50 AM,13,13, ¡ÆC
2013,7,2,6:20 AM,14,14, ¡ÆC
2013,7,2,6:50 AM,15,14, ¡ÆC
2013,7,2,7:20 AM,16,15, ¡ÆC
2013,7,2,7:50 AM,17,15, ¡ÆC
2013,7,2,8:20 AM,18,15, ¡ÆC
2013,7,2,8:50 AM,19,16, ¡ÆC
2013,7,2,9:20 AM,20,16, ¡ÆC
2013,7,2,9:50 AM,21,16, ¡ÆC
2013,7,2,10:20 AM,22,16, ¡ÆC
2013,7,2,10:50 AM,23,16, ¡ÆC
2013,7,2,11:20 AM,24,16, ¡ÆC
2013,7,2,11:50 AM,25,17, ¡ÆC
2013,7,2,12:20 PM,26,17, ¡ÆC
2013,7,2,12:50 PM,27,17, ¡ÆC
2013,7,2,1:20 PM,28,17, ¡ÆC
2013,7,2,1:50 PM,29,18, ¡ÆC
2013,7,2,2:20 PM,30,18, ¡ÆC
2013,7,2,2:50 PM,31,18, ¡ÆC
2013,7,2,3:20 PM,32,18, ¡ÆC
2013,7,2,3:50 PM,33,17, ¡ÆC
2013,7,2,4:20 PM,34,17, ¡ÆC
2013,7,2,4:50 PM,35,16, ¡ÆC
2013,7,2,5:20 PM,36,16, ¡ÆC
2013,7,2,5:50 PM,37,16, ¡ÆC
2013,7,2,6:20 PM,38,16, ¡ÆC
2013,7,2,6:50 PM,39,16, ¡ÆC
2013,7,2,7:20 PM,40,16, ¡ÆC
2013,7,2,7:50 PM,41,15, ¡ÆC
2013,7,2,8:20 PM,42,15, ¡ÆC
2013,7,2,8:50 PM,43,16, ¡ÆC
2013,7,2,9:20 PM,44,15, ¡ÆC
2013,7,2,9:50 PM,45,16, ¡ÆC
2013,7,2,10:20 PM,46,16, ¡ÆC
2013,7,2,10:50 PM,47,16, ¡ÆC
2013,7,2,11:20 PM,48,16, ¡ÆC
2013,7,3,11:50 PM,1,15, ¡ÆC
2013,7,3,12:20 AM,2,15, ¡ÆC
2013,7,3,12:50 AM,3,15, ¡ÆC
2013,7,3,1:20 AM,4,15, ¡ÆC
2013,7,3,1:50 AM,5,15, ¡ÆC
2013,7,3,2:20 AM,6,15, ¡ÆC
2013,7,3,2:50 AM,7,15, ¡ÆC
2013,7,3,3:20 AM,8,15, ¡ÆC
2013,7,3,3:50 AM,9,15, ¡ÆC
2013,7,3,4:20 AM,10,15, ¡ÆC
2013,7,3,4:50 AM,11,15, ¡ÆC
2013,7,3,5:20 AM,12,15, ¡ÆC
2013,7,3,5:50 AM,13,15, ¡ÆC
2013,7,3,6:20 AM,14,16, ¡ÆC
2013,7,3,6:50 AM,15,16, ¡ÆC
