2016,10,1,11:50 PM,1,13, ¡ÆC
2016,10,1,12:20 AM,2,13, ¡ÆC
2016,10,1,12:50 AM,3,13, ¡ÆC
2016,10,1,1:20 AM,4,13, ¡ÆC
2016,10,1,1:50 AM,5,13, ¡ÆC
2016,10,1,2:20 AM,6,13, ¡ÆC
2016,10,1,2:50 AM,7,13, ¡ÆC
2016,10,1,3:20 AM,8,13, ¡ÆC
2016,10,1,3:50 AM,9,13, ¡ÆC
2016,10,1,4:20 AM,10,13, ¡ÆC
2016,10,1,4:50 AM,11,13, ¡ÆC
2016,10,1,5:20 AM,12,13, ¡ÆC
2016,10,1,5:50 AM,13,13, ¡ÆC
2016,10,1,6:20 AM,14,12, ¡ÆC
2016,10,1,6:50 AM,15,12, ¡ÆC
2016,10,1,7:20 AM,16,12, ¡ÆC
2016,10,1,7:50 AM,17,14, ¡ÆC
2016,10,1,8:20 AM,18,14, ¡ÆC
2016,10,1,8:50 AM,19,14, ¡ÆC
2016,10,1,9:20 AM,20,14, ¡ÆC
2016,10,1,9:50 AM,21,14, ¡ÆC
2016,10,1,10:20 AM,22,14, ¡ÆC
2016,10,1,10:50 AM,23,13, ¡ÆC
2016,10,1,11:20 AM,24,13, ¡ÆC
2016,10,1,11:50 AM,25,13, ¡ÆC
2016,10,1,12:20 PM,26,13, ¡ÆC
2016,10,1,12:50 PM,27,13, ¡ÆC
2016,10,1,1:20 PM,28,15, ¡ÆC
2016,10,1,1:50 PM,29,16, ¡ÆC
2016,10,1,2:20 PM,30,16, ¡ÆC
2016,10,1,2:50 PM,31,15, ¡ÆC
2016,10,1,3:20 PM,32,15, ¡ÆC
2016,10,1,3:50 PM,33,15, ¡ÆC
2016,10,1,4:20 PM,34,14, ¡ÆC
2016,10,1,4:50 PM,35,12, ¡ÆC
2016,10,1,5:20 PM,36,12, ¡ÆC
2016,10,1,5:50 PM,37,12, ¡ÆC
2016,10,1,6:20 PM,38,12, ¡ÆC
2016,10,1,6:50 PM,39,12, ¡ÆC
2016,10,1,7:20 PM,40,12, ¡ÆC
2016,10,1,7:50 PM,41,12, ¡ÆC
2016,10,1,8:20 PM,42,12, ¡ÆC
2016,10,1,8:50 PM,43,12, ¡ÆC
2016,10,1,9:20 PM,44,12, ¡ÆC
2016,10,1,9:50 PM,45,11, ¡ÆC
