,DateTime,Day,Holiday,Seq,Watt
0,20130101,화,0,0,2495
1,20130101,화,0,1,2482
2,20130101,화,0,2,2441
3,20130101,화,0,3,265
4,20130101,화,0,4,260
5,20130101,화,0,5,260
6,20130101,화,0,6,326
7,20130101,화,0,7,372
8,20130101,화,0,8,4444
9,20130101,화,0,9,2691
10,20130101,화,0,10,2558
11,20130101,화,0,11,779
12,20130101,화,0,12,2961
13,20130101,화,0,13,529
14,20130101,화,0,14,3032
15,20130101,화,0,15,2869
16,20130101,화,0,16,354
17,20130101,화,0,17,2297
18,20130101,화,0,18,2184
19,20130101,화,0,19,2981
20,20130101,화,0,20,729
21,20130101,화,0,21,2122
22,20130101,화,0,22,543
23,20130101,화,0,23,572
24,20130102,수,0,0,1913
25,20130102,수,0,1,240
26,20130102,수,0,2,231
27,20130102,수,0,3,307
28,20130102,수,0,4,328
29,20130102,수,0,5,238
30,20130102,수,0,6,1080
31,20130102,수,0,7,345
32,20130102,수,0,8,2728
33,20130102,수,0,9,551
34,20130102,수,0,10,569
35,20130102,수,0,11,3304
36,20130102,수,0,12,2945
37,20130102,수,0,13,2911
38,20130102,수,0,14,3145
39,20130102,수,0,15,1109
40,20130102,수,0,16,3083
41,20130102,수,0,17,726
42,20130102,수,0,18,2214
43,20130102,수,0,19,778
44,20130102,수,0,20,951
45,20130102,수,0,21,917
46,20130102,수,0,22,710
47,20130102,수,0,23,326
48,20130103,목,0,0,422
49,20130103,목,0,1,959
50,20130103,목,0,2,796
51,20130103,목,0,3,306
52,20130103,목,0,4,455
53,20130103,목,0,5,366
54,20130103,목,0,6,409
55,20130103,목,0,7,3179
56,20130103,목,0,8,4573
57,20130103,목,0,9,919
58,20130103,목,0,10,618
59,20130103,목,0,11,828
60,20130103,목,0,12,981
61,20130103,목,0,13,3373
62,20130103,목,0,14,2833
63,20130103,목,0,15,2772
64,20130103,목,0,16,2885
65,20130103,목,0,17,986
66,20130103,목,0,18,4001
67,20130103,목,0,19,846
68,20130103,목,0,20,816
69,20130103,목,0,21,2449
70,20130103,목,0,22,587
71,20130103,목,0,23,772
72,20130104,금,0,0,333
73,20130104,금,0,1,1235
74,20130104,금,0,2,960
75,20130104,금,0,3,312
76,20130104,금,0,4,311
77,20130104,금,0,5,306
78,20130104,금,0,6,374
79,20130104,금,0,7,4354
80,20130104,금,0,8,871
81,20130104,금,0,9,726
82,20130104,금,0,10,2516
83,20130104,금,0,11,2089
84,20130104,금,0,12,2448
85,20130104,금,0,13,673
86,20130104,금,0,14,718
87,20130104,금,0,15,347
88,20130104,금,0,16,2817
89,20130104,금,0,17,768
90,20130104,금,0,18,4651
91,20130104,금,0,19,2905
92,20130104,금,0,20,3423
93,20130104,금,0,21,943
94,20130104,금,0,22,524
95,20130104,금,0,23,247
96,20130105,토,1,0,379
97,20130105,토,1,1,297
98,20130105,토,1,2,1108
99,20130105,토,1,3,237
100,20130105,토,1,4,242
101,20130105,토,1,5,237
102,20130105,토,1,6,318
103,20130105,토,1,7,2702
104,20130105,토,1,8,2734
105,20130105,토,1,9,2744
106,20130105,토,1,10,2562
107,20130105,토,1,11,969
108,20130105,토,1,12,2705
109,20130105,토,1,13,2790
110,20130105,토,1,14,1045
111,20130105,토,1,15,4526
112,20130105,토,1,16,716
113,20130105,토,1,17,3111
114,20130105,토,1,18,2464
115,20130105,토,1,19,2789
116,20130105,토,1,20,868
117,20130105,토,1,21,554
118,20130105,토,1,22,577
119,20130105,토,1,23,2467
120,20130106,일,1,0,2521
121,20130106,일,1,1,2015
122,20130106,일,1,2,397
123,20130106,일,1,3,334
124,20130106,일,1,4,325
125,20130106,일,1,5,318
126,20130106,일,1,6,471
127,20130106,일,1,7,2752
128,20130106,일,1,8,3711
129,20130106,일,1,9,475
130,20130106,일,1,10,338
131,20130106,일,1,11,4537
132,20130106,일,1,12,2907
133,20130106,일,1,13,2578
134,20130106,일,1,14,1743
135,20130106,일,1,15,2041
136,20130106,일,1,16,371
137,20130106,일,1,17,2894
138,20130106,일,1,18,3007
139,20130106,일,1,19,3062
140,20130106,일,1,20,2038
141,20130106,일,1,21,694
142,20130106,일,1,22,255
143,20130106,일,1,23,288
144,20130107,월,0,0,1068
145,20130107,월,0,1,239
146,20130107,월,0,2,238
147,20130107,월,0,3,519
148,20130107,월,0,4,237
149,20130107,월,0,5,250
150,20130107,월,0,6,298
151,20130107,월,0,7,2703
152,20130107,월,0,8,3500
153,20130107,월,0,9,419
154,20130107,월,0,10,995
155,20130107,월,0,11,3347
156,20130107,월,0,12,3276
157,20130107,월,0,13,276
158,20130107,월,0,14,1085
159,20130107,월,0,15,376
160,20130107,월,0,16,2871
161,20130107,월,0,17,2899
162,20130107,월,0,18,3897
163,20130107,월,0,19,707
164,20130107,월,0,20,2299
165,20130107,월,0,21,726
166,20130107,월,0,22,628
167,20130107,월,0,23,314
168,20130108,화,0,0,248
169,20130108,화,0,1,241
170,20130108,화,0,2,382
171,20130108,화,0,3,279
172,20130108,화,0,4,241
173,20130108,화,0,5,486
174,20130108,화,0,6,366
175,20130108,화,0,7,2943
176,20130108,화,0,8,694
177,20130108,화,0,9,381
178,20130108,화,0,10,478
179,20130108,화,0,11,3609
180,20130108,화,0,12,570
181,20130108,화,0,13,276
182,20130108,화,0,14,1085
183,20130108,화,0,15,242
184,20130108,화,0,16,2894
185,20130108,화,0,17,2326
186,20130108,화,0,18,4783
187,20130108,화,0,19,1018
188,20130108,화,0,20,3318
189,20130108,화,0,21,1948
190,20130108,화,0,22,4371
191,20130108,화,0,23,2472
192,20130109,수,0,0,239
193,20130109,수,0,1,737
194,20130109,수,0,2,242
195,20130109,수,0,3,300
196,20130109,수,0,4,241
197,20130109,수,0,5,250
198,20130109,수,0,6,306
199,20130109,수,0,7,5840
200,20130109,수,0,8,893
201,20130109,수,0,9,2202
202,20130109,수,0,10,386
203,20130109,수,0,11,1801
204,20130109,수,0,12,1754
205,20130109,수,0,13,365
206,20130109,수,0,14,2967
207,20130109,수,0,15,2928
208,20130109,수,0,16,539
209,20130109,수,0,17,2373
210,20130109,수,0,18,2391
211,20130109,수,0,19,4564
212,20130109,수,0,20,4610
213,20130109,수,0,21,1729
214,20130109,수,0,22,640
215,20130109,수,0,23,334
216,20130110,목,0,0,330
217,20130110,목,0,1,643
218,20130110,목,0,2,290
219,20130110,목,0,3,365
220,20130110,목,0,4,250
221,20130110,목,0,5,260
222,20130110,목,0,6,1143
223,20130110,목,0,7,2044
224,20130110,목,0,8,2739
225,20130110,목,0,9,2838
226,20130110,목,0,10,2671
227,20130110,목,0,11,473
228,20130110,목,0,12,2947
229,20130110,목,0,13,2478
230,20130110,목,0,14,449
231,20130110,목,0,15,308
232,20130110,목,0,16,718
233,20130110,목,0,17,3382
234,20130110,목,0,18,2376
235,20130110,목,0,19,1140
236,20130110,목,0,20,506
237,20130110,목,0,21,4495
238,20130110,목,0,22,2491
239,20130110,목,0,23,2418
240,20130111,금,0,0,257
241,20130111,금,0,1,193
242,20130111,금,0,2,189
243,20130111,금,0,3,307
244,20130111,금,0,4,304
245,20130111,금,0,5,4322
246,20130111,금,0,6,2113
247,20130111,금,0,7,372
248,20130111,금,0,8,4476
249,20130111,금,0,9,676
250,20130111,금,0,10,2495
251,20130111,금,0,11,519
252,20130111,금,0,12,2947
253,20130111,금,0,13,2478
254,20130111,금,0,14,449
255,20130111,금,0,15,308
256,20130111,금,0,16,718
257,20130111,금,0,17,3382
