,DateTime,Day,Holiday,Seq,Watt
0,2013-2-1,금,0,0,236
1,2013-2-1,금,0,1,386
2,2013-2-1,금,0,2,275
3,2013-2-1,금,0,3,379
4,2013-2-1,금,0,4,322
5,2013-2-1,금,0,5,308
6,2013-2-1,금,0,6,252
7,2013-2-1,금,0,7,366
8,2013-2-1,금,0,8,370
9,2013-2-1,금,0,9,578
10,2013-2-1,금,0,10,550
11,2013-2-1,금,0,11,2426
12,2013-2-1,금,0,12,2133
13,2013-2-1,금,0,13,2771
14,2013-2-1,금,0,14,2492
15,2013-2-1,금,0,15,345
16,2013-2-1,금,0,16,621
17,2013-2-1,금,0,17,2014
18,2013-2-1,금,0,18,2055
19,2013-2-1,금,0,19,2505
20,2013-2-1,금,0,20,709
21,2013-2-1,금,0,21,521
22,2013-2-1,금,0,22,457
23,2013-2-1,금,0,23,344
24,2013-2-2,토,1,0,236
25,2013-2-2,토,1,1,386
26,2013-2-2,토,1,2,275
27,2013-2-2,토,1,3,379
28,2013-2-2,토,1,4,322
29,2013-2-2,토,1,5,308
30,2013-2-2,토,1,6,252
31,2013-2-2,토,1,7,366
32,2013-2-2,토,1,8,370
33,2013-2-2,토,1,9,578
34,2013-2-2,토,1,10,550
35,2013-2-2,토,1,11,2426
36,2013-2-2,토,1,12,2133
37,2013-2-2,토,1,13,2771
38,2013-2-2,토,1,14,2492
39,2013-2-2,토,1,15,345
40,2013-2-2,토,1,16,621
41,2013-2-2,토,1,17,2014
42,2013-2-2,토,1,18,2055
43,2013-2-2,토,1,19,2505
44,2013-2-2,토,1,20,709
45,2013-2-2,토,1,21,521
46,2013-2-2,토,1,22,457
47,2013-2-2,토,1,23,344
48,2013-2-3,일,1,0,236
49,2013-2-3,일,1,1,386
50,2013-2-3,일,1,2,275
51,2013-2-3,일,1,3,379
52,2013-2-3,일,1,4,322
53,2013-2-3,일,1,5,308
54,2013-2-3,일,1,6,252
55,2013-2-3,일,1,7,366
56,2013-2-3,일,1,8,370
57,2013-2-3,일,1,9,578
58,2013-2-3,일,1,10,550
59,2013-2-3,일,1,11,2426
60,2013-2-3,일,1,12,2133
61,2013-2-3,일,1,13,2771
62,2013-2-3,일,1,14,2492
63,2013-2-3,일,1,15,345
64,2013-2-3,일,1,16,621
65,2013-2-3,일,1,17,2014
66,2013-2-3,일,1,18,2055
67,2013-2-3,일,1,19,2505
68,2013-2-3,일,1,20,709
69,2013-2-3,일,1,21,521
70,2013-2-3,일,1,22,457
71,2013-2-3,일,1,23,344
72,2013-2-4,월,0,0,236
73,2013-2-4,월,0,1,386
74,2013-2-4,월,0,2,275
75,2013-2-4,월,0,3,379
76,2013-2-4,월,0,4,322
77,2013-2-4,월,0,5,308
78,2013-2-4,월,0,6,252
79,2013-2-4,월,0,7,366
80,2013-2-4,월,0,8,370
81,2013-2-4,월,0,9,578
82,2013-2-4,월,0,10,550
83,2013-2-4,월,0,11,2426
84,2013-2-4,월,0,12,2133
85,2013-2-4,월,0,13,2771
86,2013-2-4,월,0,14,2492
87,2013-2-4,월,0,15,345
88,2013-2-4,월,0,16,621
89,2013-2-4,월,0,17,2014
90,2013-2-4,월,0,18,2055
91,2013-2-4,월,0,19,2505
92,2013-2-4,월,0,20,709
93,2013-2-4,월,0,21,521
94,2013-2-4,월,0,22,457
95,2013-2-4,월,0,23,344
96,2013-2-5,화,0,0,236
97,2013-2-5,화,0,1,386
98,2013-2-5,화,0,2,275
99,2013-2-5,화,0,3,379
100,2013-2-5,화,0,4,322
101,2013-2-5,화,0,5,308
102,2013-2-5,화,0,6,252
103,2013-2-5,화,0,7,366
104,2013-2-5,화,0,8,370
105,2013-2-5,화,0,9,578
106,2013-2-5,화,0,10,550
107,2013-2-5,화,0,11,2426
108,2013-2-5,화,0,12,2133
109,2013-2-5,화,0,13,2771
110,2013-2-5,화,0,14,2492
111,2013-2-5,화,0,15,345
112,2013-2-5,화,0,16,621
113,2013-2-5,화,0,17,2014
114,2013-2-5,화,0,18,2055
115,2013-2-5,화,0,19,2505
116,2013-2-5,화,0,20,709
117,2013-2-5,화,0,21,521
118,2013-2-5,화,0,22,457
119,2013-2-5,화,0,23,344
120,2013-2-6,수,0,0,236
121,2013-2-6,수,0,1,386
122,2013-2-6,수,0,2,275
123,2013-2-6,수,0,3,379
124,2013-2-6,수,0,4,322
125,2013-2-6,수,0,5,308
126,2013-2-6,수,0,6,252
127,2013-2-6,수,0,7,366
128,2013-2-6,수,0,8,370
129,2013-2-6,수,0,9,578
130,2013-2-6,수,0,10,550
131,2013-2-6,수,0,11,2426
132,2013-2-6,수,0,12,2133
133,2013-2-6,수,0,13,2771
134,2013-2-6,수,0,14,2492
135,2013-2-6,수,0,15,345
136,2013-2-6,수,0,16,621
137,2013-2-6,수,0,17,2014
138,2013-2-6,수,0,18,2055
139,2013-2-6,수,0,19,2505
140,2013-2-6,수,0,20,709
141,2013-2-6,수,0,21,521
142,2013-2-6,수,0,22,457
