2013년 2월 8일 - 8시,4507
2013년 2월 8일 - 9시,Null
2013년 2월 8일 - 10시,Null
2013년 2월 8일 - 11시,Null
2013년 2월 8일 - 12시,Null
2013년 2월 8일 - 13시,Null
2013년 2월 8일 - 14시,Null
2013년 2월 8일 - 15시,Null
2013년 2월 8일 - 16시,Null
2013년 2월 8일 - 17시,Null
2013년 2월 8일 - 18시,2055
2013년 2월 8일 - 19시,2505
2013년 2월 8일 - 20시,709
2013년 2월 8일 - 21시,521
2013년 2월 8일 - 22시,457
2013년 2월 8일 - 23시,344
2013년 2월 9일 - 0시,236
2013년 2월 9일 - 1시,386
2013년 2월 9일 - 2시,275
2013년 2월 9일 - 3시,379
2013년 2월 9일 - 4시,322
2013년 2월 9일 - 5시,308
2013년 2월 9일 - 6시,252
2013년 2월 9일 - 7시,366
2013년 2월 9일 - 8시,370
2013년 2월 9일 - 9시,578
2013년 2월 9일 - 10시,550
2013년 2월 9일 - 11시,2426
2013년 2월 9일 - 12시,2133
2013년 2월 9일 - 13시,2771
2013년 2월 9일 - 14시,2492
2013년 2월 9일 - 15시,345
2013년 2월 9일 - 16시,621
2013년 2월 9일 - 17시,2014
2013년 2월 9일 - 18시,3795
2013년 2월 9일 - 19시,743
2013년 2월 9일 - 20시,2149
2013년 2월 9일 - 21시,700
2013년 2월 9일 - 22시,987
2013년 2월 9일 - 23시,505
2013년 2월 10일 - 0시,344
2013년 2월 10일 - 1시,308
2013년 2월 10일 - 2시,335
2013년 2월 10일 - 3시,383
2013년 2월 10일 - 4시,321
2013년 2월 10일 - 5시,313
2013년 2월 10일 - 6시,390
2013년 2월 11일 - 8시,418
2013년 2월 11일 - 9시,2680
2013년 2월 11일 - 10시,575
2013년 2월 11일 - 11시,2895
2013년 2월 11일 - 12시,1002
2013년 2월 11일 - 13시,435
2013년 2월 12일 - 10시,2478
2013년 2월 12일 - 11시,323
2013년 2월 12일 - 12시,Null
2013년 2월 12일 - 13시,2526
2013년 2월 12일 - 14시,323
2013년 2월 12일 - 15시,Null
2013년 2월 12일 - 16시,408
2013년 2월 12일 - 17시,354
2013년 2월 12일 - 18시,2238
2013년 2월 12일 - 19시,624
2013년 2월 12일 - 20시,599
2013년 2월 12일 - 21시,625
2013년 2월 12일 - 22시,3896
2013년 2월 13일 - 11시,393
2013년 2월 13일 - 12시,241
2013년 2월 13일 - 13시,276
2013년 2월 13일 - 14시,238
2013년 2월 13일 - 15시,240
2013년 2월 13일 - 16시,248
2013년 2월 13일 - 17시,305
2013년 2월 13일 - 18시,245
2013년 2월 13일 - 19시,245
2013년 2월 13일 - 20시,242
2013년 2월 13일 - 21시,859
2013년 2월 13일 - 22시,448
2013년 2월 13일 - 23시,2790
2013년 2월 14일 - 0시,522
2013년 2월 14일 - 1시,436
2013년 2월 14일 - 2시,310
2013년 2월 14일 - 3시,308
2013년 2월 14일 - 4시,300
2013년 2월 14일 - 5시,1097
2013년 2월 14일 - 6시,294
2013년 2월 14일 - 7시,336
2013년 2월 14일 - 8시,297
2013년 2월 14일 - 9시,2443
2013년 2월 14일 - 10시,2767
2013년 2월 14일 - 11시,1787
2013년 2월 14일 - 12시,1784
2013년 2월 14일 - 13시,320
2013년 2월 14일 - 14시,236
2013년 2월 14일 - 15시,239
2013년 2월 14일 - 16시,376
2013년 2월 14일 - 17시,231
2013년 2월 14일 - 18시,413
2013년 2월 14일 - 19시,2910
2013년 2월 14일 - 20시,2750
2013년 2월 14일 - 21시,2735
2013년 2월 14일 - 22시,2053
2013년 2월 14일 - 23시,455
2013년 2월 15일 - 0시,359
2013년 2월 15일 - 1시,869
2013년 2월 15일 - 2시,836
2013년 2월 15일 - 3시,836
2013년 2월 15일 - 4시,841
2013년 2월 15일 - 5시,908
2013년 2월 15일 - 6시,1047
2013년 2월 15일 - 7시,1241
2013년 2월 15일 - 8시,4492
2013년 2월 15일 - 9시,2210
2013년 2월 15일 - 10시,1180
2013년 2월 15일 - 11시,473
2013년 2월 15일 - 12시,331
2013년 2월 15일 - 13시,807
2013년 2월 15일 - 14시,857
2013년 2월 15일 - 15시,518
2013년 2월 15일 - 16시,888
2013년 2월 15일 - 17시,2112
2013년 2월 15일 - 18시,2945
2013년 2월 15일 - 19시,2873
2013년 2월 15일 - 20시,2752
2013년 2월 15일 - 21시,661
2013년 2월 15일 - 22시,529
2013년 2월 15일 - 23시,456
2013년 2월 16일 - 0시,672
2013년 2월 16일 - 1시,322
2013년 2월 16일 - 2시,321
2013년 2월 16일 - 3시,363
2013년 2월 16일 - 4시,325
2013년 2월 16일 - 5시,320
2013년 2월 16일 - 6시,395
2013년 2월 16일 - 7시,380
2013년 2월 16일 - 8시,3484
2013년 2월 16일 - 9시,2465
2013년 2월 16일 - 10시,658
2013년 2월 16일 - 11시,415
2013년 2월 16일 - 12시,471
2013년 2월 16일 - 13시,332
2013년 2월 16일 - 14시,2485
2013년 2월 16일 - 15시,321
2013년 2월 16일 - 16시,4629
2013년 2월 16일 - 17시,2116
2013년 2월 16일 - 18시,2332
2013년 2월 16일 - 19시,433
2013년 2월 16일 - 20시,840
2013년 2월 16일 - 21시,2314
2013년 2월 16일 - 22시,565
2013년 2월 16일 - 23시,322
2013년 2월 17일 - 0시,264
2013년 2월 17일 - 1시,285
2013년 2월 17일 - 2시,402
2013년 2월 17일 - 3시,401
2013년 2월 17일 - 4시,314
2013년 2월 17일 - 5시,429
2013년 2월 17일 - 6시,1000
2013년 2월 17일 - 7시,331
2013년 2월 17일 - 8시,1845
2013년 2월 17일 - 9시,3969
2013년 2월 17일 - 10시,4268
2013년 2월 17일 - 11시,2459
2013년 2월 17일 - 12시,1859
2013년 2월 17일 - 13시,2319
2013년 2월 17일 - 14시,329
